League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-01-10 13:35:26,2026-01-10 13:10,Cleveland Cavaliers,Minnesota Timberwolves,No,631.6,No,-70.8,-119.6,16.8,-126.0,-115.25,-113.5,East,Central,West,Northwest,100,-132,-115,-111,-125,-106,-111,-118,-118,-105,-111,-118,-120,-110,105,-135,-115,-115,-113,-120,102,-134,,,-110,-118,110,-145,-110,-115,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-01-10 13:35:26,2026-01-10 19:10,Indiana Pacers,Miami Heat,No,1023.6,Yes,-108.56,-111.22,208.0,-254.22,-111.25,-108.12,East,Central,East,Southeast,-106,-114,220,-270,-110,-110,-110,-110,200,-250,-110,-110,-108,-112,205,-250,-112,-108,-112,-114,200,-250,,,-110,-110,200,-250,-110,-110,-106.0,-106.0,210.0,-248.0,-113.0,-102.0,-110.0,-110.0,207.0,-250.0,-115.0,-105.0,-110.0,-110.0,210.0,-250.0,-110.0,-110.0,-105.0,-115.0,220.0,-270.0,-110.0,-110.0
NBA,2026-01-10 13:35:26,2026-01-10 19:40,Detroit Pistons,Los Angeles Clippers,No,1991.5,Yes,-112.33,-107.33,-178.89,149.89,-109.62,-109.62,East,Central,West,Pacific,-110,-110,-176,148,-110,-110,-110,-110,-192,155,-110,-110,-115,-105,-185,154,-110,-110,-110,-115,-182,145,,,-115,-105,-185,150,-110,-110,-111.0,-101.0,-175.0,154.0,-107.0,-107.0,-115.0,-105.0,-175.0,153.0,-110.0,-110.0,-115.0,-105.0,-175.0,150.0,-110.0,-110.0,-110.0,-110.0,-165.0,140.0,-110.0,-110.0
NBA,2026-01-10 13:35:26,2026-01-10 20:10,Boston Celtics,San Antonio Spurs,No,1764.3,Yes,-109.56,-110.22,-104.33,-115.44,-110.38,-108.88,East,Atlantic,West,Southwest,-106,-114,-110,-106,-114,-106,-110,-110,-102,-119,-110,-110,-112,-108,-102,-118,-108,-112,-112,-114,-105,-120,,,-110,-110,-102,-118,-110,-110,-106.0,-106.0,-103.0,-113.0,-109.0,-105.0,-110.0,-110.0,-105.0,-115.0,-112.0,-108.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0
NBA,2026-01-10 13:35:26,2026-01-10 20:10,Chicago Bulls,Dallas Mavericks,No,802.8,Yes,-109.56,-110.0,-143.44,121.11,-109.62,-109.62,East,Central,West,Southwest,-106,-114,-142,120,-112,-108,-110,-110,-139,114,-110,-110,-110,-110,-148,124,-108,-112,-114,-110,-143,115,,,-110,-110,-150,125,-110,-110,-106.0,-106.0,-144.0,127.0,-107.0,-107.0,-110.0,-110.0,-145.0,125.0,-110.0,-110.0,-110.0,-110.0,-140.0,120.0,-110.0,-110.0,-110.0,-110.0,-140.0,120.0,-110.0,-110.0
NBA,2026-01-10 13:35:26,2026-01-10 21:40,Utah Jazz,Charlotte Hornets,No,1728.3,Yes,-110.67,-109.11,161.22,-191.33,-110.5,-108.88,West,Northwest,East,Southeast,-110,-110,164,-196,-108,-112,-110,-110,155,-192,-110,-110,-112,-108,160,-192,-108,-112,-117,-109,143,-177,,,-115,-105,165,-200,-110,-110,-104.0,-108.0,171.0,-195.0,-113.0,-102.0,-108.0,-112.0,170.0,-195.0,-115.0,-105.0,-110.0,-110.0,163.0,-190.0,-110.0,-110.0,-110.0,-110.0,160.0,-185.0,-110.0,-110.0
