League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2025-11-21 16:21:44,2025-11-21 19:00,Cleveland Cavaliers,Indiana Pacers,Yes,263.5,Yes,-111.67,-108.11,-1043.78,666.44,-108.56,-111.44,East,Central,East,Central,-115,-105,-1050,675,-105,-115,-110,-110,-1000,660,-105,-115,-114,-112,-1115,650,-114,-112,-106,-106,-1004,696,-110,-104,-110,-110,-1025,674,-113,-107,-115,-105,-1200,750,-105,-115,-110,-110,-1000,618,-110,-110,-110,-110,-1000,650,-110,-110,-115,-105,-1000,625,-105,-115
NBA,2025-11-21 16:21:44,2025-11-21 19:40,Boston Celtics,Brooklyn Nets,Yes,190.6,Yes,-109.22,-110.56,-1033.33,654.89,-110.22,-109.78,East,Atlantic,East,Atlantic,-118,-102,-1100,700,-115,-105,-106,-114,-1100,700,-106,-114,-113,-113,-910,550,-113,-113,-101,-111,-979,683,-110,-104,-105,-115,-1000,661,-113,-107,-115,-105,-1100,675,-105,-115,-110,-110,-1111,650,-110,-110,-110,-110,-1000,650,-110,-110,-105,-115,-1000,625,-110,-110
NBA,2025-11-21 16:21:44,2025-11-21 19:40,Toronto Raptors,Washington Wizards,No,349.7,Yes,-111.33,-108.44,-928.0,606.56,-110.56,-109.44,East,Atlantic,East,Southeast,-115,-105,-900,600,-110,-110,-114,-106,-900,610,-110,-110,-112,-114,-910,550,-113,-113,-106,-106,-883,631,-107,-107,-110,-110,-900,613,-110,-110,-115,-105,-1000,625,-115,-105,-110,-110,-1009,630,-110,-110,-110,-110,-900,600,-110,-110,-110,-110,-950,600,-110,-110
NBA,2025-11-21 16:21:44,2025-11-21 20:10,Chicago Bulls,Miami Heat,No,1189.0,Yes,-110.33,-109.33,-142.0,119.56,-110.33,-109.67,East,Central,East,Southeast,-108,-112,-142,120,-105,-115,-108,-112,-146,124,-112,-108,-115,-110,-143,115,-114,-112,-109,-103,-140,123,-107,-107,-113,-107,-141,121,-110,-110,-110,-110,-145,118,-115,-105,-110,-110,-141,115,-110,-110,-110,-110,-140,120,-110,-110,-110,-110,-140,120,-110,-110
NBA,2025-11-21 16:21:44,2025-11-21 20:40,Dallas Mavericks,New Orleans Pelicans,Yes,443.2,Yes,-109.89,-109.67,-177.22,148.67,-111.67,-108.33,West,Southwest,West,Southwest,-105,-115,-180,150,-108,-112,-110,-110,-180,150,-114,-106,-110,-114,-175,138,-112,-114,-110,-102,-173,153,-109,-105,-114,-106,-173,152,-112,-108,-105,-115,-185,150,-115,-105,-110,-110,-179,145,-110,-110,-110,-110,-175,150,-110,-110,-115,-105,-175,150,-115,-105
NBA,2025-11-21 16:21:44,2025-11-21 21:10,Phoenix Suns,Minnesota Timberwolves,No,1279.2,Yes,-109.89,-109.89,152.56,-181.89,-109.22,-110.89,West,Pacific,West,Northwest,-112,-108,150,-180,-110,-110,-112,-108,152,-180,-112,-108,-113,-113,150,-190,-114,-112,-104,-108,159,-181,-102,-113,-108,-112,158,-181,-105,-115,-110,-110,150,-185,-110,-110,-110,-110,149,-185,-110,-110,-110,-110,155,-180,-110,-110,-110,-110,150,-175,-110,-110
NBA,2025-11-21 16:21:44,2025-11-21 21:40,Houston Rockets,Denver Nuggets,No,879.8,Yes,-110.22,-109.56,-139.67,117.67,-109.44,-110.56,West,Southwest,West,Northwest,-105,-115,-135,114,-110,-110,-110,-110,-142,120,-110,-110,-117,-109,-143,115,-113,-113,-108,-104,-138,122,-107,-107,-112,-108,-140,120,-110,-110,-110,-110,-140,115,-110,-110,-110,-110,-139,113,-110,-110,-110,-110,-140,120,-110,-110,-110,-110,-140,120,-105,-115
NBA,2025-11-21 16:21:44,2025-11-21 22:10,Golden State Warriors,Portland Trail Blazers,No,536.0,Yes,-110.0,-109.67,-429.33,329.67,-111.89,-108.22,West,Pacific,West,Northwest,-110,-110,-425,330,-110,-110,-115,-105,-450,350,-114,-106,-110,-115,-400,295,-112,-114,-103,-109,-420,340,-112,-103,-107,-113,-425,334,-114,-106,-110,-110,-450,340,-115,-105,-110,-110,-459,340,-110,-110,-110,-110,-425,333,-110,-110,-115,-105,-410,305,-110,-110
NBA,2025-11-21 16:21:44,2025-11-21 22:10,Utah Jazz,Oklahoma City Thunder,Yes,863.6,Yes,-109.33,-110.44,823.67,-1441.44,-110.56,-109.44,West,Northwest,West,Northwest,-108,-112,850,-1450,-112,-108,-112,-108,830,-1400,-110,-110,-113,-113,700,-1430,-112,-114,-106,-106,910,-1464,-109,-105,-110,-110,874,-1500,-112,-108,-110,-110,900,-1600,-110,-110,-110,-110,799,-1429,-110,-110,-110,-110,825,-1400,-110,-110,-105,-115,725,-1300,-110,-110
