League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-04-30 18:53:00,2026-04-30 19:10,24992ea72a9115eaa601ff602cc60468,Atlanta Hawks,New York Knicks,No,748.3,Yes,East,Southeast,East,Atlantic,-84.89,-89.22,3.17,-3.17,134.67,-159.56,-109.56,-110.11,214.56,-104,-118,136,-162,-106,-114,-110,-110,136,-162,-110,-110,-110,100,140,-165,-110,-110,100,-112,138,-157,-107,-107,-107,-113,137,-157,-110,-110,-108,-115,118,-148,-113,-110,-110,-110,138,-170,-110,-110,-110,-110,135,-160,-110,-110,-105.0,-115.0,134.0,-155.0,-110.0,-110.0
NBA,2026-04-30 18:53:00,2026-04-30 20:10,b2f1e46d7adfcf49fa68a52df4938626,Philadelphia 76ers,Boston Celtics,Yes,273.6,Yes,East,Atlantic,East,Atlantic,-111.56,-108.11,6.22,-6.22,191.89,-231.89,-111.56,-108.11,213.11,-118,-104,194,-235,-114,-106,-115,-105,190,-230,-108,-112,-115,-105,195,-235,-115,-105,-106,-106,188,-219,-113,-102,-110,-110,186,-220,-115,-105,-110,-113,200,-250,-109,-113,-110,-110,189,-238,-110,-110,-110,-110,190,-230,-110,-110,-110.0,-110.0,195.0,-230.0,-110.0,-110.0
NBA,2026-04-30 18:53:00,2026-04-30 21:40,b981ac0f551b6f109cd18fa31de439b4,Minnesota Timberwolves,Denver Nuggets,Yes,699.6,Yes,West,Northwest,West,Northwest,-111.0,-108.44,6.5,-6.5,206.89,-251.89,-108.78,-110.89,225.22,-114,-106,210,-255,-108,-112,-110,-110,210,-258,-110,-110,-110,-110,200,-250,-105,-115,-106,-106,210,-248,-107,-107,-110,-110,207,-250,-110,-110,-114,-109,200,-250,-109,-114,-110,-110,205,-256,-110,-110,-115,-105,210,-250,-110,-110,-110.0,-110.0,210.0,-250.0,-110.0,-110.0
NBA,2026-04-30 18:53:00,2026-05-01 19:10,88e10294c54deffd6e9e6efcba249d2c,Orlando Magic,Detroit Pistons,No,956.1,Yes,East,Southeast,East,Central,-109.5,-109.88,3.56,-3.56,137.38,-163.25,-108.88,-110.75,210.12,-110,-110,134,-158,-105,-115,-110,-110,136,-162,-110,-110,-110,-110,135,-165,-110,-110,-106,-106,141,-160,-107,-107,-110,-110,140,-160,-110,-110,-110,-113,135,-167,-109,-114,-110,-110,133,-164,-110,-110,-110,-110,145,-170,-110,-110,,,,,,
NBA,2026-04-30 18:53:00,2026-05-01 19:40,d1938a9c13602a661e894f996f2680e8,Toronto Raptors,Cleveland Cavaliers,No,189.3,Yes,East,Atlantic,East,Central,-109.75,-109.88,4.12,-4.12,148.25,-177.0,-110.75,-109.0,219.75,-104,-118,144,-172,-112,-108,-112,-108,150,-180,-110,-110,-115,-105,150,-185,-115,-105,-104,-108,154,-175,-107,-107,-108,-112,153,-175,-110,-110,-115,-108,145,-182,-112,-112,-110,-110,140,-172,-110,-110,-110,-110,150,-175,-110,-110,,,,,,
NBA,2026-04-30 18:53:00,2026-05-01 21:40,c361a0b8c035a055bd9497b52674e3fb,Houston Rockets,Los Angeles Lakers,No,1375.3,Yes,West,Southwest,West,Pacific,-111.12,-108.5,-3.88,3.88,-178.0,148.88,-109.62,-110.0,206.56,-118,-104,-180,152,-110,-110,-115,-105,-180,150,-110,-110,-102,-118,-180,145,-110,-110,-106,-106,-175,154,-107,-107,-110,-110,-175,153,-110,-110,-113,-110,-175,138,-110,-113,-110,-110,-179,144,-110,-110,-115,-105,-180,155,-110,-110,,,,,,
