League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-03-18 15:00:24,2026-03-18 19:10,559e3b7523e4be26e5788e58c1e6067b,Boston Celtics,Golden State Warriors,No,2697.8,Yes,East,Atlantic,West,Pacific,-109.56,-109.89,-11.94,11.94,-645.56,463.67,-112.67,-107.11,216.61,-110,-110,-620,460,-112,-108,-110,-110,-625,435,-110,-110,-102,-118,-675,490,-115,-105,-109,-114,-625,420,-109,-114,-112,-108,-650,476,-115,-105,-108,-104,-640,487,-113,-102,-115,-105,-650,475,-115,-105,-110,-110,-625,430,-110,-110,-110,-110,-700.0,500.0,-115,-105
NBA,2026-03-18 15:00:24,2026-03-18 19:40,b8069101e24852c60cabdc606432eee7,Brooklyn Nets,Oklahoma City Thunder,No,1328.4,Yes,East,Atlantic,West,Northwest,-109.33,-110.11,18.06,-18.06,1056.89,-2227.78,-109.67,-110.0,213.94,-110,-110,1100,-2200,-112,-108,-110,-110,998,-2500,-110,-110,-105,-115,1100,-2100,-105,-115,-113,-110,950,-2000,-113,-110,-110,-110,1069,-2100,-110,-110,-106,-106,1120,-2050,-107,-107,-105,-115,1100,-2500,-105,-115,-115,-105,1000,-2500,-115,-105,-110,-110,1075.0,-2100.0,-110,-110
NBA,2026-03-18 15:00:24,2026-03-18 19:40,ad16cbe50231fbc2c6e23cc24db31365,Indiana Pacers,Portland Trail Blazers,No,1885.4,Yes,East,Central,West,Northwest,-109.11,-110.33,12.78,-12.78,514.67,-740.67,-109.89,-109.89,231.39,-106,-114,540,-770,-110,-110,-110,-110,460,-667,-110,-110,-102,-118,525,-750,-110,-110,-113,-110,500,-770,-112,-112,-110,-110,505,-700,-110,-110,-106,-106,517,-689,-107,-107,-115,-105,550,-800,-110,-110,-110,-110,525,-800,-110,-110,-110,-110,510.0,-720.0,-110,-110
NBA,2026-03-18 15:00:24,2026-03-18 20:10,a9e7cf9b2e8337be24987faf71d38562,Chicago Bulls,Toronto Raptors,No,438.9,Yes,East,Central,East,Atlantic,-109.33,-110.11,7.22,-7.22,237.0,-293.67,-109.67,-110.0,234.5,-114,-106,235,-290,-112,-108,-110,-110,225,-286,-110,-110,-110,-110,245,-305,-108,-112,-114,-109,230,-305,-110,-113,-105,-115,237,-290,-110,-110,-101,-111,241,-287,-107,-107,-110,-110,240,-300,-110,-110,-110,-110,240,-290,-110,-110,-110,-110,240.0,-290.0,-110,-110
NBA,2026-03-18 15:00:24,2026-03-18 20:10,17096eee549e2159e71d78bb3849db57,New Orleans Pelicans,Los Angeles Clippers,No,1677.3,Yes,West,Southwest,West,Pacific,-108.0,-111.44,-1.56,1.56,-119.38,-1.0,-110.0,-109.67,236.0,-108,-112,-116,-104,-110,-110,-110,-110,-122,100,-110,-110,-108,-112,-118,-102,-105,-115,-109,-114,-127,102,-113,-110,-108,-112,-117,-103,-110,-110,-104,-108,-115,-101,-107,-107,-105,-115,-120,100,-115,-105,-110,-110,-120,100,-105,-115,-110,-110,,,-115,-105
NBA,2026-03-18 15:00:24,2026-03-18 20:10,c159c8836e9475f580cc678470d80c1b,Minnesota Timberwolves,Utah Jazz,Yes,986.7,Yes,West,Northwest,West,Northwest,-109.22,-110.22,-13.44,13.44,-822.11,551.33,-109.89,-109.89,230.5,-110,-110,-800,560,-110,-110,-110,-110,-833,525,-110,-110,-108,-112,-800,550,-110,-110,-114,-109,-910,550,-112,-112,-110,-110,-800,561,-110,-110,-106,-106,-786,576,-107,-107,-110,-110,-900,575,-110,-110,-105,-115,-800,525,-110,-110,-110,-110,-770.0,540.0,-110,-110
NBA,2026-03-18 15:00:24,2026-03-18 20:40,d1b7a6b86d3200f31d702d039df933e1,Dallas Mavericks,Atlanta Hawks,No,721.3,Yes,West,Southwest,East,Southeast,-111.44,-108.0,8.39,-8.39,267.0,-337.0,-110.33,-109.44,238.28,-114,-106,275,-340,-114,-106,-110,-110,269,-357,-110,-110,-115,-105,270,-340,-110,-110,-109,-114,250,-335,-112,-112,-112,-108,270,-335,-110,-110,-108,-104,274,-331,-107,-107,-115,-105,260,-325,-110,-110,-110,-110,275,-350,-110,-110,-110,-110,260.0,-320.0,-110,-110
NBA,2026-03-18 15:00:24,2026-03-18 20:40,88b9327dddb11904d24fb9f317b5db4f,Memphis Grizzlies,Denver Nuggets,No,880.4,Yes,West,Southwest,West,Northwest,-109.44,-110.11,12.89,-12.89,532.11,-774.33,-110.11,-109.56,244.44,-108,-112,530,-750,-110,-110,-110,-110,538,-833,-110,-110,-102,-118,550,-800,-112,-108,-112,-112,450,-670,-113,-110,-111,-109,538,-760,-112,-108,-107,-105,553,-746,-109,-105,-115,-105,550,-800,-105,-115,-110,-110,550,-850,-110,-110,-110,-110,530.0,-760.0,-110,-110
NBA,2026-03-18 15:00:24,2026-03-18 21:40,3646f994ee580be92e086ca3205cec9c,Houston Rockets,Los Angeles Lakers,No,1375.3,Yes,West,Southwest,West,Pacific,-110.56,-108.78,-1.61,1.61,-125.78,105.56,-110.22,-109.44,222.67,-108,-112,-124,106,-110,-110,-110,-110,-123,100,-110,-110,-110,-110,-125,105,-110,-110,-112,-110,-132,107,-109,-114,-112,-108,-125,105,-113,-107,-108,-104,-123,107,-110,-104,-110,-110,-125,105,-110,-110,-115,-105,-125,105,-110,-110,-110,-110,-130.0,110.0,-110,-110
