League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-01-03 10:24:46,2026-01-03 17:10,Miami Heat,Minnesota Timberwolves,No,1511.3,No,-108.89,-110.89,120.89,-143.33,-109.88,-109.38,East,Southeast,West,Northwest,-108,-112,118,-138,-110,-110,-101,-111,127,-144,-107,-107,-105,-115,125,-145,-110,-110,-110,-110,114,-139,-110,-110,-113,-113,112,-141,,,-108,-112,124,-148,-112,-108,-110,-110,125,-145,-110,-110,-115,-105,125,-145,-110,-110,-110,-110,118,-145,-110,-110
NBA,2026-01-03 10:24:46,2026-01-03 19:40,Toronto Raptors,Atlanta Hawks,No,733.5,Yes,-110.22,-109.44,-163.44,138.0,-111.5,-107.88,East,Atlantic,East,Southeast,-114,-106,-166,140,-112,-108,-106,-106,-160,141,-113,-102,-110,-110,-160,140,-115,-105,-110,-110,-161,132,-110,-110,-115,-110,-162,130,,,-112,-108,-162,136,-112,-108,-110,-110,-160,138,-110,-110,-105,-115,-170,145,-110,-110,-110,-110,-170,140,-110,-110
NBA,2026-01-03 10:24:46,2026-01-03 19:40,New York Knicks,Philadelphia 76ers,Yes,85.5,Yes,-109.56,-110.22,-156.22,132.22,-109.88,-109.38,East,Atlantic,East,Atlantic,-110,-110,-148,126,-110,-110,-106,-106,-155,136,-107,-107,-110,-110,-155,135,-110,-110,-110,-110,-161,131,-110,-110,-117,-109,-167,133,,,-108,-112,-155,130,-112,-108,-110,-110,-155,134,-110,-110,-105,-115,-150,130,-110,-110,-110,-110,-160,135,-110,-110
NBA,2026-01-03 10:24:46,2026-01-03 20:10,Chicago Bulls,Charlotte Hornets,No,589.3,Yes,-107.44,-112.22,-125.56,82.67,-109.88,-109.38,East,Central,East,Southeast,-106,-114,-116,-102,-112,-108,-101,-111,-123,107,-107,-107,-105,-115,-125,105,-110,-110,-110,-110,-130,106,-110,-110,-110,-115,-136,108,,,-115,-105,-125,105,-110,-110,-110,-110,-125,105,-110,-110,-105,-115,-125,105,-110,-110,-105,-115,-125,105,-110,-110
NBA,2026-01-03 10:24:46,2026-01-03 20:10,San Antonio Spurs,Portland Trail Blazers,No,1721.8,Yes,-110.0,-109.78,-358.22,282.78,-107.88,-111.5,West,Southwest,West,Northwest,-110,-110,-360,290,-106,-114,-111,-101,-345,285,-102,-113,-115,-105,-350,280,-105,-115,-110,-110,-374,285,-110,-110,-109,-117,-375,280,,,-105,-115,-360,285,-105,-115,-110,-110,-350,280,-110,-110,-110,-110,-360,280,-110,-110,-110,-110,-350,280,-115,-105
NBA,2026-01-03 10:24:46,2026-01-03 20:40,Dallas Mavericks,Houston Rockets,Yes,226.3,Yes,-110.11,-109.56,262.89,-329.44,-109.5,-109.75,West,Southwest,West,Southwest,-110,-110,260,-320,-112,-108,-101,-111,274,-331,-107,-107,-105,-115,270,-335,-110,-110,-110,-110,252,-329,-110,-110,-115,-110,255,-335,,,-115,-105,270,-340,-112,-108,-110,-110,260,-320,-110,-110,-110,-110,265,-330,-110,-110,-115,-105,260,-325,-105,-115
NBA,2026-01-03 10:24:46,2026-01-03 22:10,Golden State Warriors,Utah Jazz,No,598.7,Yes,-109.33,-110.44,-628.56,452.56,-109.62,-109.62,West,Pacific,West,Northwest,-110,-110,-620,460,-112,-108,-106,-106,-595,459,-105,-109,-110,-110,-605,449,-108,-112,-110,-110,-667,445,-110,-110,-113,-113,-670,450,,,-110,-110,-625,455,-112,-108,-110,-110,-600,450,-110,-110,-105,-115,-625,430,-110,-110,-110,-110,-650,475,-110,-110
NBA,2026-01-03 10:24:46,2026-01-03 22:40,Los Angeles Clippers,Boston Celtics,No,2604.9,Yes,-110.78,-109.0,-119.44,-11.33,-110.0,-109.25,West,Pacific,East,Atlantic,-110,-110,-116,-102,-108,-112,-111,-101,-117,101,-107,-107,-115,-105,-119,-101,-110,-110,-110,-110,-120,-101,-110,-110,-113,-113,-122,100,,,-108,-112,-118,-102,-115,-105,-115,-105,-120,100,-110,-110,-110,-110,-125,105,-110,-110,-105,-115,-118,-102,-110,-110
