League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds
NBA,2025-11-04 10:30:07,2025-11-04 19:40,Toronto Raptors,Milwaukee Bucks,No,432.0,Yes,-109.67,-110.11,-179.56,150.67,-109.67,-110.33,East,Atlantic,East,Central,-110.0,-110.0,-184.0,154.0,-112.0,-108.0,-106.0,-106.0,-175.0,154.0,-107.0,-107.0,-110.0,-110.0,-175.0,153.0,-110.0,-110.0,-108.0,-112.0,-180.0,150.0,-105.0,-115.0,-110.0,-110.0,-185.0,150.0,-110.0,-110.0,-110.0,-110.0,-185.0,150.0,-110.0,-110.0,-110.0,-110.0,-175.0,150.0,-110.0,-110.0,-110.0,-110.0,-175.0,150.0,-110.0,-110.0,-113,-113,-182,145,-113,-113
NBA,2025-11-04 10:30:07,2025-11-04 20:10,Atlanta Hawks,Orlando Magic,Yes,401.3,Yes,-109.0,-110.56,134.11,-158.67,-109.44,-110.56,East,Southeast,East,Southeast,-112.0,-108.0,126.0,-148.0,-112.0,-108.0,-101.0,-111.0,136.0,-155.0,-107.0,-107.0,-105.0,-115.0,135.0,-155.0,-110.0,-110.0,-108.0,-112.0,136.0,-162.0,-108.0,-112.0,-110.0,-110.0,135.0,-160.0,-105.0,-115.0,-110.0,-110.0,131.0,-161.0,-110.0,-110.0,-110.0,-110.0,138.0,-160.0,-110.0,-110.0,-115.0,-105.0,135.0,-160.0,-110.0,-110.0,-110,-114,135,-167,-113,-113
NBA,2025-11-04 10:30:07,2025-11-04 20:10,New Orleans Pelicans,Charlotte Hornets,No,649.8,Yes,-86.11,-111.33,-139.56,117.44,-112.33,-107.78,West,Southwest,East,Southeast,-106.0,-114.0,-134.0,114.0,-110.0,-110.0,101.0,-113.0,-138.0,122.0,-113.0,-102.0,-103.0,-117.0,-140.0,120.0,-115.0,-105.0,-112.0,-108.0,-142.0,120.0,-115.0,-105.0,-110.0,-110.0,-145.0,118.0,-115.0,-105.0,-110.0,-110.0,-143.0,116.0,-110.0,-110.0,-110.0,-110.0,-140.0,120.0,-110.0,-110.0,-110.0,-110.0,-140.0,120.0,-110.0,-110.0,-115,-110,-134,107,-113,-113
NBA,2025-11-04 10:30:07,2025-11-04 20:10,Chicago Bulls,Philadelphia 76ers,No,668.1,Yes,-107.33,-112.33,-114.78,-82.56,-111.56,-108.56,East,Central,East,Atlantic,-106.0,-114.0,-112.0,-104.0,-114.0,-106.0,-103.0,-109.0,-109.0,-107.0,-113.0,-102.0,-107.0,-113.0,-111.0,-109.0,-115.0,-105.0,-102.0,-118.0,-115.0,-105.0,-110.0,-110.0,-105.0,-115.0,-118.0,-102.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-113,-112,-118,-106,-112,-114
NBA,2025-11-04 10:30:07,2025-11-04 22:10,Golden State Warriors,Phoenix Suns,Yes,652.3,Yes,-108.33,-111.33,-476.22,359.67,-108.22,-111.67,West,Pacific,West,Pacific,-112.0,-108.0,-460.0,360.0,-108.0,-112.0,-106.0,-106.0,-444.0,356.0,-105.0,-109.0,-110.0,-110.0,-450.0,350.0,-108.0,-112.0,-102.0,-118.0,-470.0,360.0,-108.0,-112.0,-105.0,-115.0,-550.0,400.0,-110.0,-110.0,-110.0,-110.0,-492.0,361.0,-110.0,-110.0,-110.0,-110.0,-450.0,355.0,-110.0,-110.0,-105.0,-115.0,-490.0,355.0,-105.0,-115.0,-115,-110,-480,340,-110,-115
NBA,2025-11-04 10:30:07,2025-11-04 23:10,Los Angeles Clippers,Oklahoma City Thunder,No,1188.0,Yes,-109.44,-110.22,229.11,-282.33,-107.56,-112.44,West,Pacific,West,Northwest,-114.0,-106.0,240.0,-295.0,-106.0,-114.0,-101.0,-111.0,225.0,-267.0,-102.0,-113.0,-105.0,-115.0,222.0,-270.0,-105.0,-115.0,-115.0,-105.0,240.0,-298.0,-108.0,-112.0,-115.0,-105.0,230.0,-285.0,-105.0,-115.0,-110.0,-110.0,225.0,-286.0,-110.0,-110.0,-110.0,-110.0,225.0,-270.0,-110.0,-110.0,-105.0,-115.0,225.0,-275.0,-110.0,-110.0,-110,-115,230,-295,-112,-113
NBA,2025-11-04 10:30:07,2025-12-25 12:00,New York Knicks,Cleveland Cavaliers,No,404.7,No,-113.0,-113.0,-143.0,117.0,-113.0,-113.0,East,Atlantic,East,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113,-113,-143,117,-113,-113
NBA,2025-11-04 10:30:07,2025-12-25 17:00,Golden State Warriors,Dallas Mavericks,No,1481.0,No,-114.0,-112.0,-200.0,160.0,-114.0,-112.0,West,Pacific,West,Southwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-114,-112,-200,160,-114,-112
NBA,2025-11-04 10:30:07,2025-12-25 22:30,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,-117.0,-109.0,-220.0,175.0,-112.0,-114.0,West,Northwest,West,Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117,-109,-220,175,-112,-114
