League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-02-28 17:22:47,2026-02-28 15:43,11c7c0f9bcd9c0052c0715b01756e1f4,Miami Heat,Houston Rockets,No,967.9,No,East,Southeast,West,Southwest,-83.67,-47.17,-0.25,0.25,-83.83,-48.17,-114.83,-115.67,222.83,-132,100,-158,124,-118,-112,-105.0,-125.0,140.0,-182.0,-111.0,-118.0,-130.0,100.0,-115.0,-115.0,-115.0,-115.0,-115.0,-118.0,-122.0,-106.0,-115.0,-121.0,-120.0,-110.0,-130.0,100.0,-120.0,-110.0,100.0,-130.0,-118.0,-110.0,-110.0,-118.0,,,,,,,,,,,,,,,,,,
NBA,2026-02-28 17:22:47,2026-02-28 19:10,4c59a286895065ef151e463346d10278,Washington Wizards,Toronto Raptors,No,349.7,Yes,East,Southeast,East,Atlantic,-109.0,-110.44,13.5,-13.5,570.11,-850.33,-110.89,-108.89,230.11,-110,-110,570,-820,-110,-110,-110.0,-110.0,544.0,-833.0,-110.0,-110.0,-110.0,-110.0,575.0,-850.0,-110.0,-110.0,-110.0,-113.0,550.0,-910.0,-112.0,-112.0,-105.0,-115.0,575.0,-900.0,-115.0,-105.0,-110.0,-110.0,600.0,-900.0,-110.0,-110.0,-110.0,-110.0,568.0,-815.0,-112.0,-108.0,-106.0,-106.0,584.0,-800.0,-109.0,-105.0,-110.0,-110.0,565.0,-825.0,-110.0,-110.0
NBA,2026-02-28 17:22:47,2026-02-28 20:40,76d258d71c3a2f5a4f5343023d54b6ec,Golden State Warriors,Los Angeles Lakers,Yes,345.4,Yes,West,Pacific,West,Pacific,-109.12,-110.38,3.94,-3.94,140.22,-166.67,-110.0,-109.67,226.39,-112,-108,136,-162,-105,-115,-110.0,-110.0,138.0,-169.0,-110.0,-110.0,-102.0,-118.0,142.0,-170.0,-115.0,-105.0,-112.0,-112.0,138.0,-175.0,-113.0,-110.0,-105.0,-115.0,145.0,-170.0,-110.0,-110.0,,,140.0,-170.0,-110.0,-110.0,-113.0,-107.0,142.0,-162.0,-110.0,-110.0,-109.0,-103.0,143.0,-162.0,-107.0,-107.0,-110.0,-110.0,138.0,-160.0,-110.0,-110.0
NBA,2026-02-28 17:22:47,2026-02-28 21:40,3c0d0af7a9235156f96a3fcae942d550,Utah Jazz,New Orleans Pelicans,No,1434.3,Yes,West,Northwest,West,Southwest,-107.78,-111.67,6.11,-6.11,197.11,-239.56,-109.22,-110.44,245.72,-106,-114,194,-235,-106,-114,-110.0,-110.0,194.0,-244.0,-110.0,-110.0,-108.0,-112.0,200.0,-245.0,-110.0,-110.0,-110.0,-113.0,195.0,-250.0,-110.0,-113.0,-105.0,-115.0,200.0,-240.0,-110.0,-110.0,-118.0,-102.0,195.0,-235.0,-110.0,-110.0,-106.0,-114.0,195.0,-235.0,-110.0,-110.0,-102.0,-110.0,198.0,-232.0,-107.0,-107.0,-105.0,-115.0,203.0,-240.0,-110.0,-110.0
NBA,2026-02-28 17:22:47,2026-03-01 13:10,bb4195b038cce802d282f17ff4ca7471,New York Knicks,San Antonio Spurs,No,1581.9,No,East,Atlantic,West,Southwest,-109.0,-112.0,1.5,-1.5,103.33,-123.67,-110.33,-110.67,228.0,-108,-112,104,-122,-108,-112,,,,,,,-110.0,-110.0,102.0,-122.0,-110.0,-110.0,-109.0,-114.0,104.0,-127.0,-113.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-02-28 17:22:47,2026-03-01 15:40,25a45928a3d4b8a0d492283f6f434421,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,No,West,Northwest,West,Northwest,-109.33,-112.0,-1.83,1.83,-125.33,104.33,-113.33,-107.67,239.0,-108,-112,-126,108,-112,-108,,,,,,,-108.0,-112.0,-120.0,100.0,-115.0,-105.0,-112.0,-112.0,-130.0,105.0,-113.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-02-28 17:22:47,2026-03-01 18:10,7129ee2856df2237632c277ccbc657f7,Boston Celtics,Philadelphia 76ers,Yes,273.6,No,East,Atlantic,East,Atlantic,-112.0,-108.0,-8.5,8.5,-330.0,265.0,-110.0,-110.0,224.5,-112,-108,-330,265,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-02-28 17:22:47,2026-03-01 18:10,4d40482f62b199752b8b264572ff8460,Orlando Magic,Detroit Pistons,No,956.1,No,East,Southeast,East,Central,-112.5,-107.5,6.0,-6.0,188.0,-227.5,-107.5,-112.5,221.0,-110,-110,176,-210,-105,-115,,,,,,,-115.0,-105.0,200.0,-245.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
