League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds
NBA,2025-11-11 10:26:45,2025-11-11 19:30,Brooklyn Nets,Toronto Raptors,Yes,344.5,Yes,-108.22,-111.56,339.67,-444.33,-109.22,-110.89,East,Atlantic,East,Atlantic,-102.0,-118.0,340.0,-440.0,-108.0,-112.0,-106.0,-106.0,336.0,-415.0,-102.0,-113.0,-110.0,-110.0,330.0,-420.0,-105.0,-115.0,-114.0,-106.0,370.0,-480.0,-110.0,-110.0,-105.0,-115.0,333.0,-450.0,-115.0,-105.0,-110.0,-110.0,343.0,-459.0,-110.0,-110.0,-105.0,-115.0,325.0,-435.0,-110.0,-110.0,-105.0,-115.0,330.0,-420.0,-110.0,-110.0,-117,-109,350,-480,-113,-113
NBA,2025-11-11 10:26:45,2025-11-11 19:30,New York Knicks,Memphis Grizzlies,No,956.7,Yes,-112.67,-62.56,-438.89,335.44,-108.56,-111.56,East,Atlantic,West,Southwest,-120.0,100.0,-425.0,330.0,-112.0,-108.0,-114.0,102.0,-405.0,329.0,-102.0,-113.0,-118.0,-102.0,-410.0,324.0,-105.0,-115.0,-112.0,-108.0,-460.0,360.0,-110.0,-110.0,-105.0,-115.0,-450.0,350.0,-105.0,-115.0,-110.0,-110.0,-480.0,343.0,-110.0,-110.0,-110.0,-110.0,-440.0,330.0,-110.0,-110.0,-110.0,-110.0,-425.0,333.0,-110.0,-110.0,-115,-110,-455,320,-113,-113
NBA,2025-11-11 10:26:45,2025-11-11 20:00,Philadelphia 76ers,Boston Celtics,Yes,273.6,Yes,-108.67,-111.0,-119.44,10.56,-110.56,-109.33,East,Atlantic,East,Atlantic,-102.0,-118.0,-118.0,-102.0,-108.0,-112.0,-106.0,-106.0,-117.0,101.0,-107.0,-107.0,-110.0,-110.0,-119.0,-101.0,-110.0,-110.0,-110.0,-110.0,-120.0,102.0,-110.0,-110.0,-105.0,-115.0,-118.0,-102.0,-115.0,-105.0,-110.0,-110.0,-116.0,-105.0,-110.0,-110.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-115,-110,-127,102,-115,-110
NBA,2025-11-11 10:26:45,2025-11-11 20:00,Oklahoma City Thunder,Golden State Warriors,No,1387.6,Yes,-112.11,-85.44,-300.22,242.89,-109.11,-110.89,West,Northwest,West,Pacific,-110.0,-110.0,-305.0,245.0,-108.0,-112.0,-114.0,102.0,-282.0,237.0,-107.0,-107.0,-118.0,-102.0,-285.0,234.0,-110.0,-110.0,-110.0,-110.0,-300.0,245.0,-110.0,-110.0,-110.0,-110.0,-300.0,240.0,-105.0,-115.0,-110.0,-110.0,-315.0,245.0,-110.0,-110.0,-110.0,-110.0,-300.0,250.0,-110.0,-110.0,-110.0,-110.0,-310.0,255.0,-110.0,-110.0,-117,-109,-305,235,-112,-114
NBA,2025-11-11 10:26:45,2025-11-11 21:00,Utah Jazz,Indiana Pacers,No,1357.7,Yes,-107.78,-111.78,119.89,-142.0,-109.22,-110.78,West,Northwest,East,Central,-108.0,-112.0,120.0,-142.0,-108.0,-112.0,-104.0,-108.0,124.0,-141.0,-107.0,-107.0,-108.0,-112.0,122.0,-142.0,-110.0,-110.0,-110.0,-110.0,124.0,-146.0,-106.0,-114.0,-105.0,-115.0,120.0,-145.0,-110.0,-110.0,-110.0,-110.0,117.0,-143.0,-110.0,-110.0,-105.0,-115.0,120.0,-140.0,-110.0,-110.0,-110.0,-110.0,120.0,-140.0,-110.0,-110.0,-110,-114,112,-139,-112,-114
NBA,2025-11-11 10:26:45,2025-11-11 23:00,Sacramento Kings,Denver Nuggets,No,888.1,Yes,-109.0,-110.62,280.62,-354.0,-111.11,-108.67,West,Pacific,West,Northwest,-110.0,-110.0,275.0,-345.0,-110.0,-110.0,-104.0,-108.0,285.0,-345.0,-107.0,-107.0,-108.0,-112.0,280.0,-350.0,-110.0,-110.0,-108.0,-112.0,310.0,-390.0,-114.0,-106.0,-110.0,-110.0,275.0,-350.0,-110.0,-110.0,-110.0,-110.0,275.0,-357.0,-110.0,-110.0,,,,,-115.0,-105.0,-110.0,-110.0,280.0,-350.0,-110.0,-110.0,-112,-113,265,-345,-114,-110
NBA,2025-11-11 10:26:45,2025-12-25 12:00,New York Knicks,Cleveland Cavaliers,No,404.7,No,-113.0,-113.0,-143.0,117.0,-113.0,-113.0,East,Atlantic,East,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113,-113,-143,117,-113,-113
NBA,2025-11-11 10:26:45,2025-12-25 17:00,Golden State Warriors,Dallas Mavericks,No,1481.0,No,-114.0,-112.0,-195.0,150.0,-115.0,-110.0,West,Pacific,West,Southwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-114,-112,-195,150,-115,-110
NBA,2025-11-11 10:26:45,2025-12-25 22:30,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,-117.0,-109.0,-220.0,175.0,-112.0,-114.0,West,Northwest,West,Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117,-109,-220,175,-112,-114
