League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2025-12-08 16:21:09,2025-12-08 19:10,Indiana Pacers,Sacramento Kings,No,1887.3,Yes,-111.22,-108.56,-174.44,147.0,-109.11,-110.89,East,Central,West,Pacific,-110,-110,-176,148,-106,-114,-106.0,-106.0,-170.0,150.0,-107.0,-107.0,-110.0,-110.0,-170.0,149.0,-110.0,-110.0,-110.0,-110.0,-177.0,142.0,-110.0,-110.0,-118,-102,-180,150,-110,-110,-112,-114,-182,148,-114,-112,-115.0,-105.0,-175.0,145.0,-110.0,-110.0,-110.0,-110.0,-170.0,146.0,-110.0,-110.0,-110.0,-110.0,-170.0,145.0,-105.0,-115.0
NBA,2025-12-08 16:21:09,2025-12-08 19:40,Minnesota Timberwolves,Phoenix Suns,No,1279.2,Yes,-85.56,-111.89,-339.33,269.0,-110.78,-109.0,West,Northwest,West,Pacific,-106,-114,-320,260,-114,-106,-105.0,-107.0,-327.0,271.0,-107.0,-107.0,-109.0,-111.0,-330.0,267.0,-110.0,-110.0,-110.0,-110.0,-357.0,268.0,-110.0,-110.0,100,-120,-345,275,-112,-108,-110,-115,-360,270,-114,-110,-105.0,-115.0,-325.0,260.0,-110.0,-110.0,-110.0,-110.0,-330.0,270.0,-110.0,-110.0,-115.0,-105.0,-360.0,280.0,-110.0,-110.0
NBA,2025-12-08 16:21:09,2025-12-08 20:10,New Orleans Pelicans,San Antonio Spurs,Yes,503.7,Yes,-109.67,-110.11,334.22,-436.67,-109.33,-110.56,West,Southwest,West,Southwest,-106,-114,350,-450,-110,-110,-103.0,-109.0,336.0,-415.0,-109.0,-105.0,-107.0,-113.0,330.0,-420.0,-112.0,-108.0,-110.0,-110.0,347.0,-480.0,-110.0,-110.0,-112,-108,340,-440,-105,-115,-114,-112,320,-435,-113,-112,-115.0,-105.0,340.0,-450.0,-105.0,-115.0,-110.0,-110.0,330.0,-420.0,-110.0,-110.0,-110.0,-110.0,315.0,-420.0,-110.0,-110.0
NBA,2025-12-08 16:21:09,2025-12-09 18:10,Orlando Magic,Miami Heat,Yes,203.7,No,-112.0,-107.67,56.0,-126.75,-109.5,-110.5,East,Southeast,East,Southeast,-112,-108,108,-126,-112,-108,-111.0,-101.0,,,-107.0,-107.0,-115.0,-105.0,,,-110.0,-110.0,,,,,,,-115,-105,110,-130,-105,-115,-114,-112,-104,-121,-113,-113,,,,,,,,,,,,,-105.0,-115.0,110.0,-130.0,-110.0,-110.0
NBA,2025-12-08 16:21:09,2025-12-09 20:30,Toronto Raptors,New York Knicks,Yes,340.9,Yes,-108.5,-111.0,159.5,-192.5,-107.67,-112.5,East,Atlantic,East,Atlantic,-110,-110,158,-188,-110,-110,-101.0,-111.0,,,-102.0,-113.0,-105.0,-115.0,,,-105.0,-115.0,,,,,,,-105,-115,160,-192,-110,-110,-115,-110,155,-195,-114,-112,,,,,,,,,,,,,-115.0,-105.0,165.0,-195.0,-105.0,-115.0
NBA,2025-12-08 16:21:09,2025-12-10 19:30,Oklahoma City Thunder,Phoenix Suns,No,841.9,Yes,-114.0,-108.0,-1466.67,823.33,-110.0,-111.67,West,Northwest,West,Pacific,-114,-106,-1500,870,-110,-110,,,,,,,,,,,,,,,,,,,-115,-105,-1650,950,-110,-110,-113,-113,-1250,650,-110,-115,,,,,,,,,,,,,,,,,,
NBA,2025-12-08 16:21:09,2025-12-10 22:00,Los Angeles Lakers,San Antonio Spurs,No,1208.0,Yes,-109.67,-111.67,-193.67,158.67,-109.67,-112.33,West,Pacific,West,Southwest,-114,-106,-186,156,-112,-108,,,,,,,,,,,,,,,,,,,-105,-115,-205,170,-105,-115,-110,-114,-190,150,-112,-114,,,,,,,,,,,,,,,,,,
