League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2025-12-14 10:23:34,2025-12-14 15:10,Indiana Pacers,Washington Wizards,No,492.8,No,-108.33,-111.44,-401.11,310.89,-110.11,-109.89,East,Central,East,Southeast,-110,-110,-400,315,-110,-110,-110,-110,-410,320,-105,-115,-114,-112,-385,290,-114,-112,-110.0,-110.0,-435.0,316.0,-110.0,-110.0,-105.0,-115.0,-400.0,316.0,-110.0,-110.0,-101.0,-111.0,-395.0,321.0,-107.0,-107.0,-110,-110,-425,320,-115,-105,-110.0,-110.0,-400.0,320.0,-110.0,-110.0,-105,-115,-360,280,-110,-110
NBA,2025-12-14 10:23:34,2025-12-14 15:40,Cleveland Cavaliers,Charlotte Hornets,No,435.0,No,-109.0,-110.78,-553.33,408.56,-111.44,-108.56,East,Central,East,Southeast,-110,-110,-480,370,-110,-110,-115,-105,-600,440,-112,-108,-113,-113,-500,360,-113,-112,-110.0,-110.0,-588.0,415.0,-110.0,-110.0,-110.0,-110.0,-550.0,415.0,-115.0,-105.0,-101.0,-111.0,-562.0,437.0,-113.0,-102.0,-102,-118,-600,425,-110,-110,-110.0,-110.0,-550.0,425.0,-110.0,-110.0,-110,-110,-550,390,-110,-110
NBA,2025-12-14 10:23:34,2025-12-14 18:10,Atlanta Hawks,Philadelphia 76ers,No,663.4,No,-107.78,-112.0,-183.56,153.78,-109.56,-110.44,East,Southeast,East,Atlantic,-112,-108,-190,160,-110,-110,-105,-115,-185,154,-105,-115,-117,-109,-195,155,-114,-112,-110.0,-110.0,-182.0,146.0,-110.0,-110.0,-105.0,-115.0,-170.0,149.0,-110.0,-110.0,-101.0,-111.0,-170.0,150.0,-107.0,-107.0,-105,-115,-185,150,-110,-110,-110.0,-110.0,-175.0,150.0,-110.0,-110.0,-105,-115,-200,170,-110,-110
NBA,2025-12-14 10:23:34,2025-12-14 18:10,Brooklyn Nets,Milwaukee Bucks,No,736.6,No,-108.89,-110.89,104.0,-124.11,-110.33,-109.56,East,Atlantic,East,Central,-110,-110,104,-122,-114,-106,-102,-118,105,-125,-112,-108,-112,-114,100,-125,-110,-115,-110.0,-110.0,100.0,-122.0,-110.0,-110.0,-110.0,-110.0,105.0,-125.0,-110.0,-110.0,-106.0,-106.0,107.0,-123.0,-107.0,-107.0,-105,-115,105,-125,-110,-110,-110.0,-110.0,105.0,-125.0,-110.0,-110.0,-115,-105,105,-125,-110,-110
NBA,2025-12-14 10:23:34,2025-12-14 19:10,Chicago Bulls,New Orleans Pelicans,No,833.6,Yes,-109.22,-110.44,-187.89,157.22,-110.22,-109.56,East,Central,West,Southwest,-110,-110,-184,154,-110,-110,-110,-110,-180,150,-115,-105,-112,-113,-182,145,-110,-114,-110.0,-110.0,-200.0,160.0,-110.0,-110.0,-110.0,-110.0,-185.0,161.0,-110.0,-110.0,-106.0,-106.0,-185.0,162.0,-107.0,-107.0,-110,-110,-190,154,-110,-110,-110.0,-110.0,-185.0,159.0,-110.0,-110.0,-105,-115,-200,170,-110,-110
NBA,2025-12-14 10:23:34,2025-12-14 19:10,Minnesota Timberwolves,Sacramento Kings,No,1514.6,Yes,-109.89,-109.89,-677.67,480.89,-111.33,-108.78,West,Northwest,West,Pacific,-110,-110,-770,540,-110,-110,-110,-110,-675,490,-110,-110,-113,-113,-715,475,-114,-112,-110.0,-110.0,-714.0,475.0,-110.0,-110.0,-110.0,-110.0,-650.0,476.0,-115.0,-105.0,-106.0,-106.0,-640.0,487.0,-113.0,-102.0,-110,-110,-700,500,-110,-110,-110.0,-110.0,-650.0,475.0,-110.0,-110.0,-110,-110,-585,410,-110,-110
NBA,2025-12-14 10:23:34,2025-12-14 20:10,Phoenix Suns,Los Angeles Lakers,Yes,359.1,Yes,-110.11,-109.56,-32.89,-120.22,-110.22,-109.56,West,Pacific,West,Pacific,-110,-110,100,-118,-110,-110,-115,-105,-105,-115,-115,-105,-110,-115,-104,-120,-110,-114,-110.0,-110.0,-101.0,-119.0,-110.0,-110.0,-110.0,-110.0,-104.0,-116.0,-110.0,-110.0,-106.0,-106.0,-102.0,-114.0,-107.0,-107.0,-110,-110,100,-120,-110,-110,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110,-110,125,-145,-110,-110
NBA,2025-12-14 10:23:34,2025-12-14 21:10,Portland Trail Blazers,Golden State Warriors,No,536.0,Yes,-109.11,-110.67,158.56,-189.0,-109.0,-111.0,West,Northwest,West,Pacific,-110,-110,164,-196,-110,-110,-108,-112,154,-185,-105,-115,-113,-113,148,-186,-114,-112,-110.0,-110.0,152.0,-189.0,-110.0,-110.0,-110.0,-110.0,165.0,-190.0,-110.0,-110.0,-106.0,-106.0,166.0,-190.0,-107.0,-107.0,-105,-115,155,-190,-105,-115,-110.0,-110.0,163.0,-190.0,-110.0,-110.0,-110,-110,160,-185,-110,-110
NBA,2025-12-14 10:23:34,2025-12-16 20:40,New York Knicks,San Antonio Spurs,No,1581.9,Yes,-108.2,-112.8,-130.0,109.0,-110.6,-110.6,East,Atlantic,West,Southwest,-106,-114,-126,108,-110,-110,-110,-110,-135,114,-110,-110,-115,-110,-134,108,-113,-113,,,,,,,,,,,,,,,,,,,-105,-115,-130,110,-110,-110,,,,,,,-105,-115,-125,105,-110,-110
