League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-11-19 13:36:02,2025-11-19 19:00,Indiana Pacers,Charlotte Hornets,No,428.0,Yes,-111.44,-108.22,80.33,-122.44,-109.89,-110.11,East,Central,East,Southeast,-110,-110,105,-125,-110,-110,-110,-110,102,-125,-110,-110,-110,-110,108,-126,-110,-110,-112,-113,100,-122,-112,-114,-115,-105,-102,-118,-110,-110,-111,-101,100,-116,-107,-107,-115,-105,105,-125,-110,-110,-110,-110,100,-120,-110,-110,-110,-110,105,-125,-110,-110
NBA,2025-11-19 13:36:02,2025-11-19 19:00,Cleveland Cavaliers,Houston Rockets,No,1114.4,Yes,-110.44,-109.22,79.22,-121.22,-111.0,-108.89,East,Central,West,Southwest,-112,-108,100,-120,-105,-115,-110,-110,102,-123,-110,-110,-110,-110,106,-124,-112,-108,-110,-115,102,-125,-114,-110,-113,-107,-102,-118,-115,-105,-109,-103,100,-116,-113,-102,-110,-110,100,-120,-110,-110,-110,-110,100,-120,-110,-110,-110,-110,105,-125,-110,-110
NBA,2025-11-19 13:36:02,2025-11-19 19:00,Philadelphia 76ers,Toronto Raptors,Yes,337.5,Yes,-109.56,-110.11,103.67,-123.56,-108.44,-111.67,East,Atlantic,East,Atlantic,-110,-110,105,-125,-110,-110,-110,-110,100,-122,-110,-110,-110,-110,106,-124,-110,-110,-110,-115,102,-125,-114,-112,-110,-110,104,-124,-105,-115,-106,-106,106,-122,-102,-113,-110,-110,105,-125,-110,-110,-110,-110,105,-125,-105,-115,-110,-110,100,-120,-110,-110
NBA,2025-11-19 13:36:02,2025-11-19 19:30,Miami Heat,Golden State Warriors,No,2592.8,Yes,-110.56,-109.22,-280.67,225.78,-111.67,-108.44,East,Southeast,West,Pacific,-105,-115,-325,260,-110,-110,-110,-110,-238,190,-110,-110,-112,-108,-330,265,-110,-110,-117,-109,-335,250,-112,-114,-110,-110,-230,192,-115,-105,-106,-106,-228,195,-113,-102,-110,-110,-235,195,-110,-110,-115,-105,-375,290,-115,-105,-110,-110,-230,195,-110,-110
NBA,2025-11-19 13:36:02,2025-11-19 20:00,New Orleans Pelicans,Denver Nuggets,No,1081.8,Yes,-110.78,-109.0,606.56,-933.56,-111.0,-108.89,West,Southwest,West,Northwest,-115,-105,625,-950,-112,-108,-110,-110,575,-909,-110,-110,-112,-108,610,-900,-110,-110,-114,-112,575,-1000,-115,-110,-110,-110,616,-905,-110,-110,-106,-106,633,-888,-107,-107,-105,-115,600,-950,-115,-105,-115,-105,625,-1000,-110,-110,-110,-110,600,-900,-110,-110
NBA,2025-11-19 13:36:02,2025-11-19 20:00,Minnesota Timberwolves,Washington Wizards,No,934.6,Yes,-110.33,-109.22,-1364.56,787.11,-107.67,-112.44,West,Northwest,East,Southeast,-105,-115,-1350,800,-110,-110,-110,-110,-1429,744,-110,-110,-114,-106,-1350,810,-110,-110,-114,-110,-1430,700,-112,-114,-112,-108,-1250,776,-105,-115,-108,-104,-1222,804,-102,-113,-115,-105,-1400,750,-105,-115,-105,-115,-1600,900,-110,-110,-110,-110,-1250,800,-105,-115
NBA,2025-11-19 13:36:02,2025-11-19 20:00,Oklahoma City Thunder,Sacramento Kings,No,1339.6,Yes,-107.89,-111.89,-2072.44,1011.78,-108.78,-111.22,West,Northwest,West,Pacific,-108,-112,-1800,1000,-105,-115,-110,-110,-2000,911,-110,-110,-110,-110,-2200,1100,-112,-108,-112,-114,-2000,900,-114,-112,-105,-115,-1900,1011,-108,-112,-101,-111,-1852,1059,-105,-109,-105,-115,-2000,950,-110,-110,-110,-110,-3000,1150,-105,-115,-110,-110,-1900,1025,-110,-110
NBA,2025-11-19 13:36:02,2025-11-19 21:30,Dallas Mavericks,New York Knicks,No,1374.4,Yes,-109.22,-110.56,238.56,-295.44,-111.0,-108.89,West,Southwest,East,Atlantic,-105,-115,240,-298,-110,-110,-110,-110,229,-294,-110,-110,-110,-110,245,-300,-112,-108,-117,-109,260,-345,-115,-110,-110,-110,230,-280,-110,-110,-106,-106,233,-277,-107,-107,-110,-110,235,-285,-110,-110,-105,-115,240,-300,-115,-105,-110,-110,235,-280,-110,-110
NBA,2025-11-19 13:36:02,2025-11-19 22:10,Portland Trail Blazers,Chicago Bulls,No,1756.4,Yes,-109.56,-110.11,122.44,-144.78,-107.67,-112.44,West,Northwest,East,Central,-105,-115,124,-148,-105,-115,-110,-110,122,-149,-110,-110,-110,-110,114,-134,-110,-110,-115,-110,115,-143,-112,-114,-115,-105,125,-145,-105,-115,-111,-101,127,-144,-102,-113,-105,-115,125,-145,-110,-110,-105,-115,125,-150,-105,-115,-110,-110,125,-145,-110,-110
