League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-03-17 15:03:33,2026-03-17 19:10,97559ed79c99e86d90fc2f9d2059e761,Charlotte Hornets,Miami Heat,Yes,651.7,Yes,East,Southeast,East,Southeast,-109.56,-109.89,-5.39,5.39,-211.11,175.78,-110.89,-108.78,234.61,-108,-112,-205,172,-114,-106,-110,-110,-218,180,-110,-110,-110,-110,-208,167,-110,-110,-113,-110,-200,160,-113,-110,-108,-104,-214,185,-109,-105,-112,-108,-215,183,-112,-108,-110,-110,-210.0,180.0,-110,-110,-110,-110,-220,180,-105,-115,-105,-115,-210,175,-115,-105
NBA,2026-03-17 15:03:33,2026-03-17 19:10,ef96df74a063b75de7971612d1c1b18a,Washington Wizards,Detroit Pistons,No,396.2,Yes,East,Southeast,East,Central,-108.89,-110.56,19.5,-19.5,1052.38,-2307.12,-110.89,-108.78,232.56,-110,-110,1300,-3000,-115,-105,-105,-115,1000,-1800,-110,-110,-110,-110,935,-2000,-110,-110,-114,-109,950,-2500,-110,-113,-106,-106,989,-1657,-110,-104,-110,-110,945,-1700,-113,-107,-110,-110,,,-110,-110,-105,-115,1200,-3000,-110,-110,-110,-110,1100,-2800,-110,-110
NBA,2026-03-17 15:03:33,2026-03-17 19:10,1071bc9088322a8c42c7cd80db4c8c6f,Orlando Magic,Oklahoma City Thunder,No,1058.6,Yes,East,Southeast,West,Northwest,-109.67,-109.78,9.72,-9.72,335.22,-433.78,-109.33,-110.44,223.39,-112,-108,350,-450,-110,-110,-105,-115,350,-455,-105,-115,-110,-110,330,-439,-110,-110,-113,-110,300,-400,-112,-112,-109,-103,340,-420,-107,-107,-113,-107,334,-425,-110,-110,-110,-110,333.0,-425.0,-110,-110,-105,-115,350,-450,-110,-110,-110,-110,330,-440,-110,-110
NBA,2026-03-17 15:03:33,2026-03-17 19:40,9eba01d4cfa06caacc9d62a166b5a632,New York Knicks,Indiana Pacers,No,646.0,Yes,East,Atlantic,East,Central,-110.78,-108.67,-14.61,14.61,-928.22,605.22,-111.67,-108.0,221.39,-110,-110,-1000,660,-110,-110,-112,-108,-900,600,-115,-105,-110,-110,-1111,643,-110,-110,-109,-114,-910,550,-114,-109,-111,-101,-883,631,-109,-105,-115,-105,-900,613,-112,-108,-110,-110,-800.0,550.0,-110,-110,-110,-110,-900,600,-115,-105,-110,-110,-950,600,-110,-110
NBA,2026-03-17 15:03:33,2026-03-17 20:10,8951b3300ad3588888cb2397ea770d5e,Milwaukee Bucks,Cleveland Cavaliers,Yes,336.6,Yes,East,Central,East,Central,-107.78,-111.78,10.78,-10.78,369.67,-488.89,-109.44,-110.33,226.94,-108,-112,370,-480,-106,-114,-102,-118,360,-470,-110,-110,-110,-110,352,-476,-110,-110,-112,-112,360,-500,-112,-112,-106,-106,381,-479,-107,-107,-110,-110,374,-485,-110,-110,-110,-110,380.0,-485.0,-110,-110,-102,-118,375,-500,-110,-110,-110,-110,375,-525,-110,-110
NBA,2026-03-17 15:03:33,2026-03-17 20:10,79806ec6c1db4dc28fa93612d8269dc0,Minnesota Timberwolves,Phoenix Suns,No,1279.2,Yes,West,Northwest,West,Pacific,-108.33,-111.11,-3.78,3.78,-160.11,134.78,-109.67,-110.0,221.72,-114,-106,-162,136,-110,-110,-115,-105,-155,130,-115,-105,-110,-110,-161,131,-110,-110,-109,-114,-159,128,-110,-113,-103,-109,-157,138,-107,-107,-107,-113,-157,137,-110,-110,-110,-110,-160.0,138.0,-110,-110,-102,-118,-165,135,-105,-115,-105,-115,-165,140,-110,-110
NBA,2026-03-17 15:03:33,2026-03-17 21:10,259082f7f5b98968cfaa3245ddc3da0b,Denver Nuggets,Philadelphia 76ers,No,1579.7,Yes,West,Northwest,East,Atlantic,-112.56,-107.0,-15.72,15.72,-1252.67,754.22,-109.78,-109.89,236.44,-115,-105,-1400,830,-108,-112,-115,-105,-1200,750,-110,-110,-110,-110,-1250,723,-110,-110,-112,-112,-1250,700,-113,-110,-111,-101,-1174,781,-107,-107,-115,-105,-1200,754,-110,-110,-110,-110,-1200.0,750.0,-110,-110,-115,-105,-1200,750,-110,-110,-110,-110,-1400,750,-110,-110
NBA,2026-03-17 15:03:33,2026-03-17 23:10,352d39711b11d736c88876aa668df022,Sacramento Kings,San Antonio Spurs,No,1460.9,Yes,West,Pacific,West,Southwest,-110.67,-108.78,13.44,-13.44,570.89,-846.67,-110.33,-109.56,235.89,-114,-106,590,-850,-114,-106,-112,-108,575,-850,-115,-105,-110,-110,544,-850,-110,-110,-114,-109,575,-910,-112,-112,-106,-106,590,-810,-102,-113,-110,-110,574,-825,-105,-115,-110,-110,565.0,-825.0,-110,-110,-110,-110,600,-900,-115,-105,-110,-110,525,-800,-110,-110
