League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2025-12-08 01:41:25,2025-12-08 19:10,Indiana Pacers,Sacramento Kings,No,1887.3,Yes,-110.0,-109.78,-164.44,138.56,-108.78,-111.22,East,Central,West,Pacific,-110,-110,-164,136,-112,-108,-106.0,-106.0,-160.0,141.0,-104.0,-110.0,-110.0,-110.0,-160.0,140.0,-107.0,-113.0,-110.0,-110.0,-168.0,137.0,-110.0,-110.0,-115,-105,-166,140,-108,-112,-109.0,-117.0,-167.0,135.0,-113.0,-113.0,-110.0,-110.0,-165.0,135.0,-110.0,-110.0,-110.0,-110.0,-160.0,138.0,-105.0,-115.0,-110.0,-110.0,-170.0,145.0,-110.0,-110.0
NBA,2025-12-08 01:41:25,2025-12-08 19:40,Minnesota Timberwolves,Phoenix Suns,No,1279.2,Yes,-112.22,-85.22,-434.33,331.33,-110.78,-109.22,West,Northwest,West,Pacific,-112,-108,-420,330,-110,-110,-113.0,101.0,-420.0,340.0,-109.0,-105.0,-117.0,-103.0,-425.0,334.0,-112.0,-108.0,-110.0,-110.0,-459.0,335.0,-110.0,-110.0,-110,-110,-395,310,-112,-108,-113.0,-112.0,-455.0,320.0,-114.0,-112.0,-115.0,-105.0,-450.0,340.0,-105.0,-115.0,-110.0,-110.0,-425.0,333.0,-110.0,-110.0,-110.0,-110.0,-460.0,340.0,-115.0,-105.0
NBA,2025-12-08 01:41:25,2025-12-08 20:10,New Orleans Pelicans,San Antonio Spurs,Yes,503.7,Yes,-39.89,-113.22,315.56,-408.89,-107.89,-112.22,West,Southwest,West,Southwest,-110,-110,330,-420,-112,-108,104.0,-116.0,311.0,-380.0,-102.0,-113.0,100.0,-120.0,306.0,-385.0,-105.0,-115.0,-110.0,-110.0,315.0,-420.0,-110.0,-110.0,-110,-110,300,-380,-110,-110,-113.0,-113.0,325.0,-455.0,-112.0,-114.0,-110.0,-110.0,325.0,-425.0,-105.0,-115.0,100.0,-120.0,308.0,-385.0,-105.0,-115.0,-110.0,-110.0,320.0,-430.0,-110.0,-110.0
NBA,2025-12-08 01:41:25,2025-12-09 18:10,Orlando Magic,Miami Heat,Yes,203.7,No,-108.0,-112.0,-109.0,-109.0,-108.5,-111.5,East,Southeast,East,Southeast,-114,-106,-106,-110,-112,-108,,,,,,,,,,,,,,,,,,,-102,-118,-112,-108,-105,-115,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-12-08 01:41:25,2025-12-09 20:30,Toronto Raptors,New York Knicks,Yes,340.9,Yes,-111.67,-110.33,136.33,-165.0,-111.0,-111.0,East,Atlantic,East,Atlantic,-110,-110,142,-168,-110,-110,,,,,,,,,,,,,,,,,,,-108,-112,142,-170,-110,-110,-117.0,-109.0,125.0,-157.0,-113.0,-113.0,,,,,,,,,,,,,,,,,,
NBA,2025-12-08 01:41:25,2025-12-10 19:30,Oklahoma City Thunder,Phoenix Suns,No,841.9,Yes,-112.0,-109.67,-1183.33,700.0,-110.0,-111.33,West,Northwest,West,Pacific,-108,-112,-1100,700,-110,-110,,,,,,,,,,,,,,,,,,,-115,-105,-1200,750,-110,-110,-113.0,-112.0,-1250.0,650.0,-110.0,-114.0,,,,,,,,,,,,,,,,,,
NBA,2025-12-08 01:41:25,2025-12-10 22:00,Los Angeles Lakers,San Antonio Spurs,No,1208.0,Yes,-114.33,-107.67,-174.33,144.33,-113.33,-108.67,West,Pacific,West,Southwest,-114,-106,-186,156,-112,-108,,,,,,,,,,,,,,,,,,,-115,-105,-170,142,-115,-105,-114.0,-112.0,-167.0,135.0,-113.0,-113.0,,,,,,,,,,,,,,,,,,
