League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-04-27 07:42:08,2026-04-27 20:10,846b0e9b691b5a291619fa22f96c7dfa,Orlando Magic,Detroit Pistons,No,956.1,Yes,East,Southeast,East,Central,-107.11,-112.33,2.94,-2.94,129.22,-152.56,-110.11,-109.67,213.28,-105,-115,124,-148,-112,-108,-115.0,-105.0,135,-160,-110,-110,-113,-110,120,-150,-112,-112,-101,-111,133,-151,-105,-109,-105,-115,132,-152,-110,-110,-105,-115,134,-158,-112,-108,-110,-110,126,-154,-110,-110,-105.0,-115.0,130.0,-150.0,-110,-110,-105.0,-115.0,129.0,-150.0,-110.0,-110.0
NBA,2026-04-27 07:42:08,2026-04-27 21:40,b3eb8f644d05290981f8805f5410f24a,Phoenix Suns,Oklahoma City Thunder,No,841.9,Yes,West,Pacific,West,Northwest,-110.88,-108.75,10.69,-10.69,384.62,-511.12,-109.89,-109.89,213.44,-108,-112,380,-500,-110,-110,-110.0,-110.0,375,-500,-110,-110,-113,-110,400,-560,-112,-112,-106,-106,390,-493,-107,-107,-110,-110,383,-500,-110,-110,-120,-102,390,-510,-110,-110,-110,-110,369,-526,-110,-110,,,,,-110,-110,-110.0,-110.0,390.0,-500.0,-110.0,-110.0
NBA,2026-04-27 07:42:08,2026-04-27 22:40,e4d639b6c49e5fd0accc6e80636e88fe,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,West,Northwest,West,Northwest,-110.67,-108.78,-11.11,11.11,-527.56,392.67,-110.33,-109.44,221.83,-115,-105,-500,380,-115,-105,-102.0,-118.0,-550,400,-105,-115,-115,-108,-625,430,-112,-112,-111,-101,-503,398,-107,-107,-115,-105,-510,390,-110,-110,-108,-112,-500,385,-114,-106,-110,-110,-500,366,-110,-110,-105.0,-115.0,-550.0,390.0,-110,-110,-115.0,-105.0,-510.0,395.0,-110.0,-110.0
NBA,2026-04-27 07:42:08,2026-04-28 19:10,d749c50ad2a2660df91f9dc1b8e20d78,Boston Celtics,Philadelphia 76ers,Yes,273.6,Yes,East,Atlantic,East,Atlantic,-112.62,-106.88,-11.5,11.5,-582.75,423.25,-109.62,-110.0,214.69,-115,-105,-520,390,-110,-110,-115.0,-105.0,-600,425,-110,-110,-112,-112,-625,425,-110,-113,-108,-104,-567,440,-107,-107,-112,-108,-575,431,-110,-110,-114,-106,-600,450,-110,-110,-110,-110,-625,435,-110,-110,-115.0,-105.0,-550.0,390.0,-110,-110,,,,,,
NBA,2026-04-27 07:42:08,2026-04-28 20:10,595b24bea54d0917338e4a51372398b3,New York Knicks,Atlanta Hawks,No,748.3,Yes,East,Atlantic,East,Southeast,-110.12,-109.38,-6.5,6.5,-277.62,223.88,-108.62,-110.88,213.0,-108,-112,-265,215,-105,-115,-110.0,-110.0,-275,220,-105,-115,-112,-112,-278,215,-112,-110,-106,-106,-272,229,-107,-107,-110,-110,-275,226,-110,-110,-110,-110,-290,235,-110,-110,-110,-110,-286,221,-110,-110,-115.0,-105.0,-280.0,230.0,-110,-110,,,,,,
NBA,2026-04-27 07:42:08,2026-04-28 21:40,f61ea629819d5176316c94a379c02ad2,San Antonio Spurs,Portland Trail Blazers,No,1721.8,Yes,West,Southwest,West,Northwest,-110.38,-109.12,-12.0,12.0,-644.0,459.0,-109.38,-110.25,215.44,-115,-105,-600,440,-105,-115,-105.0,-115.0,-650,475,-110,-110,-112,-112,-670,450,-113,-110,-106,-106,-640,487,-107,-107,-110,-110,-650,476,-110,-110,-110,-110,-650,460,-110,-110,-110,-110,-667,454,-110,-110,-115.0,-105.0,-625.0,430.0,-110,-110,,,,,,
NBA,2026-04-27 07:42:08,2026-04-29 19:10,6fa2ebdc614d327bc9a4558541adcd30,Cleveland Cavaliers,Toronto Raptors,No,189.3,Yes,East,Central,East,Atlantic,-107.86,-111.43,-9.14,9.14,-397.25,307.25,-109.25,-110.5,215.38,-110,-110,-395,310,-110,-110,,,-400,310,-105,-115,-108,-115,-435,320,-112,-112,-101,-111,-371,304,-107,-107,-105,-115,-375,299,-110,-110,-106,-114,-405,320,-110,-110,-110,-110,-417,305,-110,-110,-115.0,-105.0,-380.0,290.0,-110,-110,,,,,,
NBA,2026-04-27 07:42:08,2026-04-29 21:40,0d0aa62d4305ee094389473b308ce0bd,Los Angeles Lakers,Houston Rockets,No,1375.3,Yes,West,Pacific,West,Southwest,-113.5,-105.88,-2.56,2.56,-144.25,121.62,-109.88,-109.88,207.62,-115,-105,-148,124,-110,-110,-115.0,-105.0,-150,125,-110,-110,-113,-110,-143,116,-112,-112,-111,-101,-138,122,-107,-107,-115,-105,-140,120,-110,-110,-114,-106,-146,124,-110,-110,-110,-110,-149,122,-110,-110,-115.0,-105.0,-140.0,120.0,-110,-110,,,,,,
