League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-04-13 18:42:48,2026-04-14 19:30,25f53495c4044a1d8fb682e3715eb7b3,Charlotte Hornets,Miami Heat,Yes,651.7,Yes,East,Southeast,East,Southeast,-109.0,-110.38,-5.5,5.5,-221.62,182.25,-109.62,-110.12,228.56,-110,-110,-215,180,-108,-112,-110,-110,-220,180,-110,-110,-110,-110,-222,178,-110,-110,-110,-110,-218,180,-110,-110,-114,-109,-225,175,-112,-112,-102,-110,-223,191,-107,-107,-106,-114,-225,189,-110,-110,-110,-110,-225,185,-110,-110
NBA,2026-04-13 18:42:48,2026-04-14 22:10,0999cb23cd03811476b378dd4045ea16,Phoenix Suns,Portland Trail Blazers,No,1006.0,Yes,West,Pacific,West,Northwest,-109.38,-110.0,-3.44,3.44,-162.12,135.88,-109.88,-109.62,217.06,-110,-110,-154,130,-110,-110,-110,-110,-160,135,-110,-110,-110,-110,-162,131,-110,-110,-115,-105,-166,140,-110,-110,-109,-114,-175,135,-112,-110,-106,-106,-160,141,-107,-107,-110,-110,-160,140,-110,-110,-105,-115,-160,135,-110,-110
NBA,2026-04-13 18:42:48,2026-04-15 19:30,f7264c00c662a127d58f4ab12fc498bc,Philadelphia 76ers,Orlando Magic,No,859.5,Yes,East,Atlantic,East,Southeast,-108.25,-111.12,-1.69,1.69,-124.38,54.0,-110.0,-109.62,220.38,-110,-110,-122,104,-110,-110,-110,-110,-125,105,-110,-110,-110,-110,-130,106,-110,-110,-102,-118,-115,-105,-110,-110,-113,-110,-120,-105,-113,-110,-106,-106,-128,112,-107,-107,-110,-110,-130,110,-110,-110,-105,-115,-125,105,-110,-110
NBA,2026-04-13 18:42:48,2026-04-15 22:10,7cfae0891b99865ef7fc9d357b69ca28,Los Angeles Clippers,Golden State Warriors,Yes,348.5,Yes,West,Pacific,West,Pacific,-111.88,-82.5,-4.94,4.94,-204.0,169.88,-108.12,-111.62,220.31,-112,-108,-200,168,-105,-115,-120,100,-220,180,-110,-110,-110,-110,-200,162,-110,-110,-115,-105,-192,160,-110,-110,-110,-113,-200,160,-113,-110,-107,-105,-200,175,-102,-113,-111,-109,-200,174,-105,-115,-110,-110,-220,180,-110,-110
NBA,2026-04-13 18:42:48,2026-04-18 13:00,2a8e5a45f1bcb477a6f9cbd7739d005e,Cleveland Cavaliers,Toronto Raptors,No,189.3,No,East,Central,East,Atlantic,-108.88,-110.5,-7.81,7.81,-316.25,253.0,-109.75,-110.0,218.0,-110,-110,-340,275,-105,-115,-110,-110,-300,240,-115,-105,-110,-110,-323,246,-110,-110,-105,-115,-285,230,-105,-115,-110,-113,-315,245,-112,-112,-106,-106,-317,263,-109,-105,-110,-110,-320,260,-112,-108,-110,-110,-330,265,-110,-110
NBA,2026-04-13 18:42:48,2026-04-18 15:40,526f783434e5dabca25ee032d8fee612,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,No,West,Northwest,West,Northwest,-109.25,-110.12,-6.12,6.12,-234.25,192.38,-110.5,-109.25,230.75,-110,-110,-220,184,-110,-110,-105,-115,-235,195,-115,-105,-110,-110,-250,196,-110,-110,-110,-110,-250,205,-110,-110,-113,-110,-245,190,-112,-112,-106,-106,-219,188,-107,-107,-110,-110,-220,186,-110,-110,-110,-110,-235,195,-110,-110
NBA,2026-04-13 18:42:48,2026-04-18 18:00,bee2c9ea4bf8df373aa45af7005b583d,New York Knicks,Atlanta Hawks,No,748.3,No,East,Atlantic,East,Southeast,-109.88,-109.5,-4.94,4.94,-205.62,171.25,-110.5,-109.25,216.25,-105,-115,-220,184,-110,-110,-118,-102,-210,170,-110,-110,-110,-110,-204,164,-110,-110,-115,-105,-192,160,-115,-105,-110,-113,-200,160,-112,-112,-106,-106,-209,182,-107,-107,-110,-110,-210,180,-110,-110,-105,-115,-200,170,-110,-110
NBA,2026-04-13 18:42:48,2026-04-18 20:40,1a9383105929a09e5662227ad45554b8,Los Angeles Lakers,Houston Rockets,No,1375.3,Yes,West,Pacific,West,Southwest,-109.75,-109.75,5.5,-5.5,185.75,-226.62,-109.12,-110.62,207.25,-110,-110,184,-220,-110,-110,-110,-110,190,-235,-110,-110,-110,-110,175,-217,-110,-110,-110,-110,180,-218,-112,-108,-112,-112,185,-240,-114,-109,-106,-106,195,-228,-102,-113,-110,-110,192,-230,-105,-115,-110,-110,185,-225,-110,-110
