League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds
NBA,2026-04-09 06:55:33,2026-04-09 19:10,0852cffec341701f6a0dde8619ae9f56,Washington Wizards,Chicago Bulls,No,598.0,Yes,East,Southeast,East,Central,-108.33,-111.11,6.22,-6.22,206.0,-252.0,-112.33,-107.44,247.0,-115,-105,205,-250,-110,-110,-105,-115,207,-250,-115,-105,-101,-111,210,-248,-113,-102,-110,-110,212,-270,-110,-110,-110,-110,200,-250,-115,-105,-115,-105,210,-250,-110,-110,-108,-115,195,-250,-113,-110,-105,-115,210,-250,-115,-105,-106,-114,205,-250,-110,-110
NBA,2026-04-09 06:55:33,2026-04-09 19:10,53b49bbe56f8581f353bbbb5c6179ac5,Toronto Raptors,Miami Heat,No,1232.1,Yes,East,Atlantic,East,Southeast,-111.44,-108.11,-4.33,4.33,-176.67,148.44,-109.56,-110.11,239.06,-112,-108,-180,150,-110,-110,-112,-108,-172,151,-110,-110,-108,-104,-172,152,-107,-107,-110,-110,-179,145,-110,-110,-110,-110,-185,150,-110,-110,-115,-105,-175,150,-110,-110,-112,-112,-177,140,-113,-110,-110,-110,-170,146,-110,-110,-114,-106,-180,152,-106,-114
NBA,2026-04-09 06:55:33,2026-04-09 19:40,bf30a732402325cab54ab666ee0f5c11,New York Knicks,Boston Celtics,Yes,188.4,Yes,East,Atlantic,East,Atlantic,-110.22,-109.33,-4.56,4.56,-184.44,154.78,-110.56,-109.0,215.89,-110,-110,-175,145,-115,-105,-110,-110,-180,157,-110,-110,-106,-106,-180,158,-107,-107,-110,-110,-185,148,-110,-110,-110,-110,-185,150,-110,-110,-110,-110,-185,160,-110,-110,-112,-112,-200,160,-113,-109,-110,-110,-180,155,-110,-110,-114,-106,-190,160,-110,-110
NBA,2026-04-09 06:55:33,2026-04-09 19:40,625bbdf7bc0bdf1d57b3f97742908221,Brooklyn Nets,Indiana Pacers,No,646.8,Yes,East,Atlantic,East,Central,-108.0,-111.44,3.56,-3.56,139.33,-164.89,-110.44,-109.22,223.72,-108,-112,136,-162,-112,-108,-105,-115,145,-165,-110,-110,-101,-111,146,-165,-107,-107,-110,-110,132,-161,-110,-110,-110,-110,140,-170,-115,-105,-105,-115,140,-165,-110,-110,-113,-110,135,-167,-110,-113,-110,-110,142,-165,-110,-110,-110,-110,138,-164,-110,-110
NBA,2026-04-09 06:55:33,2026-04-09 20:10,30b372ff1973370201b644c207be2dd3,Houston Rockets,Philadelphia 76ers,No,1339.3,Yes,West,Southwest,East,Atlantic,-108.33,-111.11,-3.94,3.94,-172.56,144.22,-109.89,-109.67,225.56,-102,-118,-175,145,-112,-108,-110,-110,-170,149,-110,-110,-106,-106,-170,150,-107,-107,-110,-110,-175,141,-110,-110,-115,-105,-180,145,-110,-110,-105,-115,-170,145,-110,-110,-108,-115,-175,135,-110,-112,-105,-115,-170,146,-110,-110,-114,-106,-168,142,-110,-110
NBA,2026-04-09 06:55:33,2026-04-09 22:10,29fe17f5b19da82ce2957c3683a10aa7,Golden State Warriors,Los Angeles Lakers,Yes,345.4,Yes,West,Pacific,West,Pacific,-109.33,-110.11,-4.72,4.72,-191.89,161.22,-110.22,-109.44,225.33,-115,-105,-192,160,-110,-110,-107,-113,-190,165,-110,-110,-103,-109,-190,166,-107,-107,-110,-110,-189,153,-110,-110,-115,-105,-200,165,-110,-110,-105,-115,-180,155,-110,-110,-110,-113,-200,160,-113,-110,-105,-115,-190,163,-110,-110,-114,-106,-196,164,-112,-108
