League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-01-14 10:31:00,2026-01-14 19:10,Philadelphia 76ers,Cleveland Cavaliers,No,359.4,Yes,-106.78,-113.0,-113.67,-106.0,-110.25,-109.0,East,Atlantic,East,Central,-106,-114,-108,-108,-110,-110,-101,-111,-113,-103,-107,-107,-105,-115,-115,-105,-110,-110,-110,-110,-118,-104,-110,-110,-105,-115,-112,-108,-115,-105,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110,-110,-110,-110,-110,-110,-109,-117,-114,-109,,,-105,-115,-118,-102,-110,-110
NBA,2026-01-14 10:31:00,2026-01-14 19:10,Indiana Pacers,Toronto Raptors,No,440.8,Yes,-106.89,-112.89,121.33,-143.67,-110.62,-108.62,East,Central,East,Atlantic,-106,-114,122,-144,-108,-112,-101,-111,127,-144,-107,-107,-105,-115,125,-145,-110,-110,-110,-110,115,-141,-110,-110,-108,-112,124,-148,-115,-105,-105.0,-115.0,125.0,-145.0,-110.0,-110.0,-110,-110,115,-135,-110,-110,-112,-114,114,-141,,,-105,-115,125,-150,-115,-105
NBA,2026-01-14 10:31:00,2026-01-14 20:10,New Orleans Pelicans,Brooklyn Nets,No,1169.5,Yes,-110.44,-109.22,106.33,-127.22,-108.88,-110.38,West,Southwest,East,Atlantic,-110,-110,110,-130,-106,-114,-111,-101,107,-123,-107,-107,-115,-105,105,-125,-110,-110,-110,-110,104,-127,-110,-110,-105,-115,105,-125,-108,-112,-110.0,-110.0,110.0,-130.0,-110.0,-110.0,-115,-105,105,-125,-110,-110,-113,-112,106,-130,,,-105,-115,105,-130,-110,-110
NBA,2026-01-14 10:31:00,2026-01-14 20:10,Chicago Bulls,Utah Jazz,No,1258.5,Yes,-112.0,-107.75,-165.38,139.25,-109.86,-109.29,East,Central,West,Northwest,-114,-106,-168,142,-110,-110,-111,-101,-165,146,-107,-107,-115,-105,-165,145,-110,-110,-110,-110,-175,142,-110,-110,-112,-108,-170,142,-112,-108,,,,,,,-110,-110,-140,120,-110,-110,-109,-117,-165,132,,,-115,-105,-175,145,-110,-110
NBA,2026-01-14 10:31:00,2026-01-14 21:40,Dallas Mavericks,Denver Nuggets,No,662.5,Yes,-110.33,-109.44,-117.25,-27.5,-110.0,-109.25,West,Southwest,West,Northwest,-106,-114,-112,-104,-110,-110,-111,-101,-118,102,-110,-104,-115,-105,-120,100,-113,-107,-110,-110,-118,-104,-110,-110,-108,-112,-118,-102,-112,-108,-110.0,-110.0,,,-110.0,-110.0,-110,-110,-115,-105,-110,-110,-113,-113,-117,-107,,,-110,-110,-120,100,-105,-115
NBA,2026-01-14 10:31:00,2026-01-14 22:10,Sacramento Kings,New York Knicks,No,2506.3,Yes,-108.11,-111.56,380.11,-508.33,-110.0,-109.25,West,Pacific,East,Atlantic,-114,-106,400,-520,-106,-114,-104,-108,374,-469,-107,-107,-108,-112,367,-475,-110,-110,-110,-110,370,-526,-110,-110,-102,-118,380,-500,-112,-108,-110.0,-110.0,375.0,-475.0,-110.0,-110.0,-110,-110,390,-550,-110,-110,-110,-115,390,-560,,,-105,-115,375,-500,-115,-105
NBA,2026-01-14 10:31:00,2026-01-14 22:40,Los Angeles Clippers,Washington Wizards,No,2308.1,Yes,-108.22,-111.56,-663.0,475.89,-109.62,-109.62,West,Pacific,East,Southeast,-110,-110,-670,490,-112,-108,-103,-109,-640,487,-107,-107,-107,-113,-650,476,-110,-110,-110,-110,-667,460,-110,-110,-112,-108,-675,490,-108,-112,-105.0,-115.0,-650.0,475.0,-110.0,-110.0,-105,-115,-650,450,-110,-110,-112,-114,-715,480,,,-110,-110,-650,475,-110,-110
