League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-11-22 13:32:03,2025-11-22 13:12,Charlotte Hornets,Los Angeles Clippers,No,2127.1,No,-79.5,-118.5,-129.5,-68.5,-114.33,-116.0,East,Southeast,West,Pacific,100,-132,-113,-113,-118,-112,-111,-118,-167,125,-111,-111,-120,-110,-125,-105,-110,-120,-110,-115,-125,-102,-110,-118,-115,-115,-120,-110,-115.0,-115.0,-121,-121,-127,-106,-122,-120,,,,,,,,,,,,,,,,,,
NBA,2025-11-22 13:32:03,2025-11-22 17:10,Orlando Magic,New York Knicks,No,940.3,No,-108.67,-111.11,-119.56,32.89,-111.0,-109.11,East,Southeast,East,Atlantic,-105,-115,-116,-102,-110,-110,-110,-110,-122,100,-110,-110,-108,-112,-118,-102,-108,-112,-110,-110,-120,100,-110,-110,-110,-110,-120,100,-110.0,-110.0,-113,-113,-117,-107,-113,-113,-108.0,-112.0,-120.0,100.0,-115.0,-105.0,-104.0,-108.0,-118.0,102.0,-113.0,-102.0,-110.0,-110.0,-125.0,105.0,-110.0,-110.0
NBA,2025-11-22 13:32:03,2025-11-22 19:10,New Orleans Pelicans,Atlanta Hawks,No,424.9,Yes,-108.25,-111.38,323.33,-421.56,-109.75,-110.25,West,Southwest,East,Southeast,-110,-110,310,-390,-110,-110,-110,-110,331,-459,-110,-110,-105,-115,310,-395,-108,-112,-110,-110,340,-450,-110,-110,-115,-105,325,-435,,,-110,-115,300,-420,-113,-113,-105.0,-115.0,334.0,-425.0,-110.0,-110.0,-101.0,-111.0,340.0,-420.0,-107.0,-107.0,,,320.0,-400.0,-110.0,-110.0
NBA,2025-11-22 13:32:03,2025-11-22 20:10,Chicago Bulls,Washington Wizards,No,598.0,Yes,-110.44,-109.33,-708.11,499.11,-110.33,-109.67,East,Central,East,Southeast,-114,-106,-750,530,-114,-106,-110,-110,-784,525,-110,-110,-110,-110,-700,500,-105,-115,-110,-110,-750,525,-115,-105,-115,-105,-675,460,-110.0,-110.0,-109,-117,-625,430,-112,-114,-110.0,-110.0,-700.0,505.0,-110.0,-110.0,-106.0,-106.0,-689.0,517.0,-107.0,-107.0,-110.0,-110.0,-700.0,500.0,-110.0,-110.0
NBA,2025-11-22 13:32:03,2025-11-22 20:10,Milwaukee Bucks,Detroit Pistons,Yes,252.3,Yes,-108.56,-111.22,272.89,-344.67,-109.67,-110.22,East,Central,East,Central,-112,-108,270,-335,-108,-112,-110,-110,291,-392,-110,-110,-115,-105,280,-355,-105,-115,-115,-105,275,-350,-115,-105,-105,-115,270,-340,-110.0,-110.0,-109,-117,235,-305,-112,-113,-105.0,-115.0,280.0,-350.0,-110.0,-110.0,-101.0,-111.0,285.0,-345.0,-107.0,-107.0,-105.0,-115.0,270.0,-330.0,-110.0,-110.0
NBA,2025-11-22 13:32:03,2025-11-22 20:40,Dallas Mavericks,Memphis Grizzlies,Yes,420.5,Yes,-108.44,-111.33,-116.11,-104.11,-110.89,-109.11,West,Southwest,West,Southwest,-108,-112,-116,-104,-114,-106,-110,-110,-116,-105,-110,-110,-105,-115,-115,-105,-110,-110,-105,-115,-118,-102,-110,-110,-110,-110,-115,-105,-110.0,-110.0,-112,-114,-122,-103,-113,-113,-110.0,-110.0,-115.0,-105.0,-112.0,-108.0,-106.0,-106.0,-113.0,-103.0,-109.0,-105.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0
NBA,2025-11-22 13:32:03,2025-11-22 22:10,Denver Nuggets,Sacramento Kings,No,888.1,Yes,-109.0,-110.67,-558.44,410.78,-109.78,-110.22,West,Northwest,West,Pacific,-110,-110,-550,410,-108,-112,-110,-110,-594,421,-110,-110,-115,-105,-550,410,-115,-105,-110,-110,-600,425,-105,-115,-105,-115,-550,390,-110.0,-110.0,-115,-110,-560,390,-113,-113,-105.0,-115.0,-540.0,409.0,-110.0,-110.0,-101.0,-111.0,-532.0,417.0,-107.0,-107.0,-110.0,-110.0,-550.0,425.0,-110.0,-110.0
