League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds
NBA,2025-11-11 13:34:16,2025-11-11 19:30,Brooklyn Nets,Toronto Raptors,Yes,344.5,Yes,-111.78,-108.0,342.44,-451.67,-86.22,-111.56,East,Atlantic,East,Atlantic,-118.0,-102.0,330.0,-425.0,-112.0,-108.0,-104.0,-108.0,343.0,-425.0,101.0,-116.0,-108.0,-112.0,337.0,-430.0,-102.0,-118.0,-114.0,-106.0,350.0,-450.0,-106.0,-114.0,-115.0,-105.0,350.0,-475.0,-115.0,-105.0,-110.0,-110.0,347.0,-480.0,-110.0,-110.0,-110.0,-110.0,330.0,-440.0,-110.0,-110.0,-110.0,-110.0,345.0,-440.0,-110.0,-110.0,-117,-109,350,-500,-112,-113
NBA,2025-11-11 13:34:16,2025-11-11 19:30,New York Knicks,Memphis Grizzlies,No,956.7,Yes,-111.78,-85.78,-447.33,341.78,-109.22,-110.89,East,Atlantic,West,Southwest,-102.0,-118.0,-425.0,330.0,-115.0,-105.0,-114.0,102.0,-430.0,347.0,-102.0,-113.0,-118.0,-102.0,-436.0,341.0,-105.0,-115.0,-110.0,-110.0,-450.0,350.0,-108.0,-112.0,-115.0,-105.0,-450.0,340.0,-110.0,-110.0,-110.0,-110.0,-480.0,343.0,-110.0,-110.0,-110.0,-110.0,-450.0,335.0,-110.0,-110.0,-110.0,-110.0,-450.0,355.0,-110.0,-110.0,-117,-109,-455,335,-113,-113
NBA,2025-11-11 13:34:16,2025-11-11 20:00,Philadelphia 76ers,Boston Celtics,Yes,273.6,Yes,-110.44,-109.33,-20.11,-0.33,-110.11,-109.89,East,Atlantic,East,Atlantic,-115.0,-105.0,114.0,-135.0,-110.0,-110.0,-106.0,-106.0,-118.0,102.0,-107.0,-107.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-110.0,-110.0,110.0,-130.0,-110.0,-110.0,-110.0,-110.0,100.0,-120.0,-105.0,-115.0,-110.0,-110.0,-123.0,100.0,-110.0,-110.0,-110.0,-110.0,100.0,-120.0,-115.0,-105.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-113,-113,-124,100,-114,-112
NBA,2025-11-11 13:34:16,2025-11-11 20:00,Oklahoma City Thunder,Golden State Warriors,No,1387.6,Yes,-111.56,-85.89,-298.33,241.78,-109.44,-110.33,West,Northwest,West,Pacific,-110.0,-110.0,-298.0,240.0,-108.0,-112.0,-115.0,103.0,-292.0,245.0,-107.0,-107.0,-119.0,-101.0,-295.0,241.0,-110.0,-110.0,-110.0,-110.0,-300.0,245.0,-115.0,-105.0,-110.0,-110.0,-300.0,240.0,-105.0,-115.0,-110.0,-110.0,-315.0,245.0,-110.0,-110.0,-110.0,-110.0,-290.0,240.0,-110.0,-110.0,-110.0,-110.0,-300.0,250.0,-110.0,-110.0,-110,-115,-295,230,-110,-114
NBA,2025-11-11 13:34:16,2025-11-11 21:00,Utah Jazz,Indiana Pacers,No,1357.7,Yes,-107.33,-112.44,119.44,-141.44,-109.33,-110.67,West,Northwest,East,Central,-108.0,-112.0,120.0,-142.0,-108.0,-112.0,-101.0,-111.0,122.0,-138.0,-107.0,-107.0,-105.0,-115.0,120.0,-140.0,-110.0,-110.0,-110.0,-110.0,124.0,-146.0,-112.0,-108.0,-105.0,-115.0,120.0,-145.0,-110.0,-110.0,-110.0,-110.0,115.0,-141.0,-110.0,-110.0,-105.0,-115.0,120.0,-140.0,-105.0,-115.0,-110.0,-110.0,120.0,-140.0,-110.0,-110.0,-112,-114,114,-141,-112,-114
NBA,2025-11-11 13:34:16,2025-11-11 23:00,Sacramento Kings,Denver Nuggets,No,888.1,Yes,-107.12,-112.62,290.0,-370.12,-108.33,-111.78,West,Pacific,West,Northwest,-105.0,-115.0,295.0,-375.0,-108.0,-112.0,-101.0,-111.0,293.0,-356.0,-102.0,-113.0,-105.0,-115.0,289.0,-360.0,-105.0,-115.0,-108.0,-112.0,300.0,-375.0,-108.0,-112.0,-105.0,-115.0,290.0,-375.0,-110.0,-110.0,-110.0,-110.0,288.0,-385.0,-110.0,-110.0,,,,,-110.0,-110.0,-110.0,-110.0,290.0,-360.0,-110.0,-110.0,-113,-113,275,-375,-112,-114
NBA,2025-11-11 13:34:16,2025-12-25 12:00,New York Knicks,Cleveland Cavaliers,No,404.7,No,-113.0,-113.0,-143.0,117.0,-113.0,-113.0,East,Atlantic,East,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113,-113,-143,117,-113,-113
NBA,2025-11-11 13:34:16,2025-12-25 17:00,Golden State Warriors,Dallas Mavericks,No,1481.0,No,-114.0,-112.0,-195.0,150.0,-115.0,-110.0,West,Pacific,West,Southwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-114,-112,-195,150,-115,-110
NBA,2025-11-11 13:34:16,2025-12-25 22:30,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,-117.0,-109.0,-220.0,175.0,-112.0,-114.0,West,Northwest,West,Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117,-109,-220,175,-112,-114
