League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-01-05 10:29:36,2026-01-05 19:10,Detroit Pistons,New York Knicks,No,482.2,Yes,-110.0,-109.78,115.78,-137.44,-109.88,-109.38,East,Central,East,Atlantic,-114,-106,114,-134,-110,-110,-110,-110,115,-135,-110,-110,-106,-106,117,-133,-107,-107,-110,-110,115,-141,-110,-110,-112,-108,114,-135,-112,-108,-113,-113,112,-139,,,-110,-110,115,-140,-110,-110,-110,-110,115,-135,-110,-110,-105,-115,125,-145,-110,-110
NBA,2026-01-05 10:29:36,2026-01-05 19:40,Toronto Raptors,Atlanta Hawks,No,733.5,Yes,-86.0,-111.44,-152.78,128.33,-109.0,-110.25,East,Atlantic,East,Southeast,-110,-110,-142,120,-110,-110,-110,-110,-150,130,-110,-110,-106,-106,-149,132,-107,-107,-110,-110,-154,125,-110,-110,102,-122,-148,124,-105,-115,-115,-110,-162,130,,,-105,-115,-155,125,-110,-110,-110,-110,-150,129,-110,-110,-110,-110,-165,140,-110,-110
NBA,2026-01-05 10:29:36,2026-01-05 19:40,Boston Celtics,Chicago Bulls,No,852.9,Yes,-108.22,-111.44,-545.44,402.78,-110.12,-109.12,East,Atlantic,East,Central,-106,-114,-520,400,-114,-106,-105,-115,-535,406,-110,-110,-101,-111,-528,414,-107,-107,-110,-110,-556,390,-110,-110,-110,-110,-550,410,-110,-110,-112,-113,-560,390,,,-110,-110,-550,400,-110,-110,-110,-110,-535,415,-110,-110,-110,-110,-575,400,-110,-110
NBA,2026-01-05 10:29:36,2026-01-05 20:10,Oklahoma City Thunder,Charlotte Hornets,No,941.0,Yes,-109.0,-110.67,-1205.56,735.22,-109.0,-110.25,West,Northwest,East,Southeast,-110,-110,-1350,810,-108,-112,-105,-115,-1200,754,-110,-110,-101,-111,-1174,781,-107,-107,-110,-110,-1111,672,-110,-110,-110,-110,-1100,700,-112,-108,-115,-110,-1115,650,,,-110,-110,-1200,750,-105,-115,-110,-110,-1200,750,-110,-110,-110,-110,-1400,750,-110,-110
NBA,2026-01-05 10:29:36,2026-01-05 20:10,Houston Rockets,Phoenix Suns,No,1016.4,Yes,-87.22,-88.11,-324.67,259.22,-108.88,-110.38,West,Southwest,West,Pacific,-110,-110,-335,270,-112,-108,-110,-110,-310,252,-107,-113,-106,-106,-307,256,-104,-110,-110,-110,-345,260,-110,-110,100,-120,-325,260,-108,-112,-109,-117,-345,260,,,-120,100,-325,260,-110,-110,-110,-110,-310,255,-110,-110,-110,-110,-320,260,-110,-110
NBA,2026-01-05 10:29:36,2026-01-05 20:40,Philadelphia 76ers,Denver Nuggets,No,1579.7,Yes,-111.33,-108.44,-619.44,448.67,-110.25,-109.0,East,Atlantic,West,Northwest,-114,-106,-620,460,-110,-110,-110,-110,-605,449,-110,-110,-106,-106,-595,459,-107,-107,-110,-110,-625,435,-110,-110,-110,-110,-600,440,-110,-110,-112,-114,-625,430,,,-115,-105,-625,450,-115,-105,-110,-110,-605,455,-110,-110,-115,-105,-675,460,-110,-110
NBA,2026-01-05 10:29:36,2026-01-05 22:10,Los Angeles Clippers,Golden State Warriors,Yes,348.5,Yes,-110.78,-109.0,-59.56,-93.89,-109.75,-109.5,West,Pacific,West,Pacific,-112,-108,-102,-116,-114,-106,-110,-110,-102,-118,-110,-110,-106,-106,100,-116,-107,-107,-110,-110,-104,-118,-110,-110,-115,-105,-102,-118,-112,-108,-114,-112,-104,-121,,,-110,-110,-102,-118,-105,-115,-110,-110,100,-120,-110,-110,-110,-110,-120,100,-110,-110
NBA,2026-01-05 10:29:36,2026-01-05 22:10,Portland Trail Blazers,Utah Jazz,Yes,635.0,Yes,-110.33,-87.11,-233.44,191.78,-110.25,-109.0,West,Northwest,West,Northwest,-110,-110,-235,194,-110,-110,-110,-110,-230,192,-110,-110,-106,-106,-228,195,-107,-107,-110,-110,-238,190,-110,-110,-120,100,-230,190,-115,-105,-115,-110,-235,180,,,-102,-118,-235,190,-110,-110,-110,-110,-230,195,-110,-110,-110,-110,-240,200,-110,-110
