League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds
NBA,2025-11-22 07:42:47,2025-11-22 13:10,Charlotte Hornets,Los Angeles Clippers,No,2127.1,No,-110.33,-109.33,-12.56,-118.22,-110.67,-109.33,East,Southeast,West,Pacific,-110,-110,106,-124,-108,-112,-106,-106,-103,-113,-107,-107,-110,-110,-105,-115,-110,-110,-110,-110,-101,-120,-110,-110,-110,-110,-105,-115,-112,-108,-110,-110,-105,-115,-110,-110,-110,-110,100,-120,-115,-105,-115,-105,100,-120,-110,-110,-112,-113,100,-122,-114,-112
NBA,2025-11-22 07:42:47,2025-11-22 17:10,Orlando Magic,New York Knicks,No,940.3,No,-112.0,-107.78,-35.0,-118.44,-107.78,-112.33,East,Southeast,East,Atlantic,-110,-110,-102,-116,-110,-110,-110,-102,-101,-115,-102,-113,-114,-106,-103,-117,-105,-115,-110,-110,101,-123,-110,-110,-115,-105,100,-120,-105,-115,-110,-110,100,-120,-110,-110,-115,-105,-102,-118,-105,-115,-110,-110,-105,-115,-110,-110,-114,-112,-103,-122,-113,-113
NBA,2025-11-22 07:42:47,2025-11-22 19:10,New Orleans Pelicans,Atlanta Hawks,No,424.9,Yes,-107.22,-112.56,267.56,-337.56,-110.11,-109.89,West,Southwest,East,Southeast,-108,-112,265,-320,-110,-110,-101,-111,289,-351,-104,-110,-105,-115,256,-315,-107,-113,-110,-110,283,-377,-110,-110,-102,-118,260,-325,-112,-108,-110,-110,260,-320,-110,-110,-105,-115,260,-325,-115,-105,-110,-110,285,-370,-110,-110,-114,-112,250,-335,-113,-113
NBA,2025-11-22 07:42:47,2025-11-22 20:10,Chicago Bulls,Washington Wizards,No,598.0,Yes,-109.33,-110.44,-724.89,503.56,-110.11,-109.89,East,Central,East,Southeast,-110,-110,-670,490,-110,-110,-101,-111,-689,517,-107,-107,-105,-115,-700,505,-110,-110,-110,-110,-850,535,-110,-110,-110,-110,-700,500,-110,-110,-110,-110,-700,500,-110,-110,-110,-110,-750,525,-110,-110,-115,-105,-750,500,-110,-110,-113,-113,-715,460,-114,-112
NBA,2025-11-22 07:42:47,2025-11-22 20:10,Milwaukee Bucks,Detroit Pistons,Yes,252.3,Yes,-111.0,-108.78,299.0,-384.0,-110.11,-109.89,East,Central,East,Central,-114,-106,300,-375,-112,-108,-111,-101,301,-366,-107,-107,-115,-105,296,-370,-110,-110,-110,-110,319,-425,-110,-110,-105,-115,300,-380,-108,-112,-110,-110,295,-370,-110,-110,-110,-110,290,-375,-110,-110,-110,-110,305,-410,-110,-110,-114,-112,285,-385,-114,-112
NBA,2025-11-22 07:42:47,2025-11-22 20:40,Dallas Mavericks,Memphis Grizzlies,Yes,420.5,Yes,-108.56,-111.11,-122.78,80.44,-110.0,-109.89,West,Southwest,West,Southwest,-110,-110,-122,104,-110,-110,-101,-111,-123,107,-107,-107,-105,-115,-125,105,-110,-110,-110,-110,-123,101,-110,-110,-108,-112,-120,100,-110,-110,-110,-110,-125,105,-110,-110,-110,-110,-120,100,-110,-110,-110,-110,-115,-105,-110,-110,-113,-112,-132,107,-113,-112
NBA,2025-11-22 07:42:47,2025-11-22 22:10,Denver Nuggets,Sacramento Kings,No,888.1,Yes,-110.22,-109.56,-612.0,442.78,-109.67,-110.33,West,Northwest,West,Pacific,-108,-112,-550,420,-110,-110,-111,-101,-605,465,-107,-107,-115,-105,-615,455,-110,-110,-110,-110,-673,455,-110,-110,-105,-115,-625,455,-108,-112,-110,-110,-630,465,-110,-110,-110,-110,-625,450,-110,-110,-110,-110,-625,430,-110,-110,-113,-113,-560,390,-112,-114
