League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds
NBA,2025-11-11 01:36:31,2025-11-11 19:30,Brooklyn Nets,Toronto Raptors,Yes,344.5,Yes,-108.67,-111.11,340.44,-444.44,-110.56,-109.44,East,Atlantic,East,Atlantic,-112.0,-108.0,350.0,-455.0,-115.0,-105.0,-106.0,-106.0,332.0,-410.0,-107.0,-107.0,-110.0,-110.0,327.0,-415.0,-110.0,-110.0,-106.0,-114.0,350.0,-450.0,-110.0,-110.0,-110.0,-110.0,375.0,-500.0,-110.0,-110.0,-110.0,-110.0,335.0,-455.0,-110.0,-110.0,-110.0,-110.0,330.0,-440.0,-110.0,-110.0,-105.0,-115.0,345.0,-440.0,-110.0,-110.0,-109,-117,320,-435,-113,-113
NBA,2025-11-11 01:36:31,2025-11-11 19:30,New York Knicks,Memphis Grizzlies,No,956.7,Yes,-110.78,-109.0,-395.33,306.22,-110.78,-109.22,East,Atlantic,West,Southwest,-115.0,-105.0,-380.0,300.0,-105.0,-115.0,-104.0,-108.0,-366.0,301.0,-107.0,-107.0,-108.0,-112.0,-370.0,296.0,-110.0,-110.0,-112.0,-108.0,-420.0,330.0,-112.0,-108.0,-115.0,-105.0,-400.0,310.0,-115.0,-105.0,-110.0,-110.0,-417.0,307.0,-110.0,-110.0,-110.0,-110.0,-380.0,290.0,-115.0,-105.0,-110.0,-110.0,-390.0,312.0,-110.0,-110.0,-113,-113,-435,310,-113,-113
NBA,2025-11-11 01:36:31,2025-11-11 20:00,Philadelphia 76ers,Boston Celtics,Yes,273.6,Yes,-109.22,-110.56,-131.67,110.33,-108.56,-111.56,East,Atlantic,East,Atlantic,-105.0,-115.0,-130.0,110.0,-110.0,-110.0,-106.0,-106.0,-128.0,112.0,-101.0,-114.0,-110.0,-110.0,-130.0,110.0,-104.0,-116.0,-114.0,-106.0,-130.0,110.0,-110.0,-110.0,-105.0,-115.0,-135.0,110.0,-115.0,-105.0,-110.0,-110.0,-133.0,109.0,-110.0,-110.0,-110.0,-110.0,-130.0,110.0,-110.0,-110.0,-110.0,-110.0,-130.0,110.0,-105.0,-115.0,-113,-113,-139,112,-112,-114
NBA,2025-11-11 01:36:31,2025-11-11 20:00,Oklahoma City Thunder,Golden State Warriors,No,1387.6,Yes,-111.33,-108.44,-293.44,236.11,-110.33,-109.67,West,Northwest,West,Pacific,-110.0,-110.0,-290.0,235.0,-108.0,-112.0,-111.0,-101.0,-287.0,241.0,-107.0,-107.0,-115.0,-105.0,-290.0,237.0,-110.0,-110.0,-112.0,-108.0,-310.0,250.0,-110.0,-110.0,-110.0,-110.0,-295.0,230.0,-110.0,-110.0,-110.0,-110.0,-294.0,227.0,-110.0,-110.0,-105.0,-115.0,-290.0,240.0,-115.0,-105.0,-115.0,-105.0,-280.0,235.0,-110.0,-110.0,-114,-112,-305,230,-113,-113
NBA,2025-11-11 01:36:31,2025-11-11 21:00,Utah Jazz,Indiana Pacers,No,1357.7,Yes,-86.33,-111.22,113.56,-135.22,-110.44,-109.56,West,Northwest,East,Central,-115.0,-105.0,110.0,-130.0,-108.0,-112.0,101.0,-113.0,117.0,-133.0,-107.0,-107.0,-103.0,-117.0,115.0,-135.0,-110.0,-110.0,-108.0,-112.0,118.0,-142.0,-110.0,-110.0,-110.0,-110.0,110.0,-135.0,-110.0,-110.0,-110.0,-110.0,110.0,-133.0,-110.0,-110.0,-110.0,-110.0,115.0,-135.0,-115.0,-105.0,-110.0,-110.0,115.0,-135.0,-110.0,-110.0,-112,-114,112,-139,-114,-112
NBA,2025-11-11 01:36:31,2025-11-11 23:00,Sacramento Kings,Denver Nuggets,No,888.1,Yes,-110.11,-109.56,276.44,-349.67,-111.22,-108.89,West,Pacific,West,Northwest,-110.0,-110.0,275.0,-345.0,-110.0,-110.0,-106.0,-106.0,285.0,-345.0,-113.0,-102.0,-110.0,-110.0,280.0,-350.0,-115.0,-105.0,-110.0,-110.0,285.0,-355.0,-110.0,-110.0,-110.0,-110.0,280.0,-350.0,-105.0,-115.0,-110.0,-110.0,273.0,-357.0,-110.0,-110.0,-110.0,-110.0,275.0,-350.0,-110.0,-110.0,-110.0,-110.0,280.0,-350.0,-115.0,-105.0,-115,-110,255,-345,-113,-113
NBA,2025-11-11 01:36:31,2025-12-25 12:00,New York Knicks,Cleveland Cavaliers,No,404.7,No,-113.0,-113.0,-143.0,117.0,-113.0,-113.0,East,Atlantic,East,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113,-113,-143,117,-113,-113
NBA,2025-11-11 01:36:31,2025-12-25 17:00,Golden State Warriors,Dallas Mavericks,No,1481.0,No,-114.0,-112.0,-195.0,150.0,-115.0,-110.0,West,Pacific,West,Southwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-114,-112,-195,150,-115,-110
NBA,2025-11-11 01:36:31,2025-12-25 22:30,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,-117.0,-109.0,-220.0,175.0,-112.0,-114.0,West,Northwest,West,Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117,-109,-220,175,-112,-114
