League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2025-12-08 04:33:43,2025-12-08 19:10,Indiana Pacers,Sacramento Kings,No,1887.3,Yes,-112.11,-107.67,-167.44,140.89,-110.11,-109.89,East,Central,West,Pacific,-110,-110,-164,136,-112,-108,-109.0,-103.0,-165.0,146.0,-104.0,-110.0,-113.0,-107.0,-165.0,145.0,-107.0,-113.0,-110.0,-110.0,-171.0,137.0,-110.0,-110.0,-115,-105,-170,142,-115,-105,-109,-117,-167,135,-113,-113,-118.0,-102.0,-170.0,140.0,-115.0,-105.0,-115.0,-105.0,-165.0,142.0,-105.0,-115.0,-110.0,-110.0,-170.0,145.0,-110.0,-110.0
NBA,2025-12-08 04:33:43,2025-12-08 19:40,Minnesota Timberwolves,Phoenix Suns,No,1279.2,Yes,-111.78,-108.0,-434.89,332.44,-110.11,-109.89,West,Northwest,West,Pacific,-112,-108,-420,330,-110,-110,-111.0,-101.0,-420.0,340.0,-109.0,-105.0,-115.0,-105.0,-425.0,334.0,-112.0,-108.0,-110.0,-110.0,-459.0,335.0,-110.0,-110.0,-115,-105,-425,330,-112,-108,-113,-113,-455,325,-113,-113,-115.0,-105.0,-450.0,340.0,-105.0,-115.0,-110.0,-110.0,-425.0,333.0,-110.0,-110.0,-105.0,-115.0,-435.0,325.0,-110.0,-110.0
NBA,2025-12-08 04:33:43,2025-12-08 20:10,New Orleans Pelicans,San Antonio Spurs,Yes,503.7,Yes,-38.89,-114.22,318.89,-412.11,-108.89,-111.11,West,Southwest,West,Southwest,-110,-110,340,-430,-110,-110,104.0,-116.0,311.0,-380.0,-102.0,-113.0,100.0,-120.0,306.0,-385.0,-105.0,-115.0,-110.0,-110.0,325.0,-439.0,-110.0,-110.0,-110,-110,310,-395,-110,-110,-109,-117,335,-455,-113,-112,-110.0,-110.0,325.0,-425.0,-110.0,-110.0,100.0,-120.0,308.0,-385.0,-105.0,-115.0,-105.0,-115.0,310.0,-415.0,-115.0,-105.0
NBA,2025-12-08 04:33:43,2025-12-09 18:10,Orlando Magic,Miami Heat,Yes,203.7,No,-114.0,-108.0,-106.0,-114.0,-110.0,-112.0,East,Southeast,East,Southeast,-114,-106,-106,-110,-112,-108,,,,,,,,,,,,,,,,,,,-115,-105,-105,-115,-105,-115,-113,-113,-107,-117,-113,-113,,,,,,,,,,,,,,,,,,
NBA,2025-12-08 04:33:43,2025-12-09 20:30,Toronto Raptors,New York Knicks,Yes,340.9,Yes,-109.0,-113.0,139.0,-167.0,-111.0,-110.67,East,Atlantic,East,Atlantic,-110,-110,142,-168,-110,-110,,,,,,,,,,,,,,,,,,,-105,-115,140,-166,-110,-110,-112,-114,135,-167,-113,-112,,,,,,,,,,,,,,,,,,
NBA,2025-12-08 04:33:43,2025-12-10 19:30,Oklahoma City Thunder,Phoenix Suns,No,841.9,Yes,-112.0,-109.67,-1183.33,700.0,-110.0,-111.33,West,Northwest,West,Pacific,-108,-112,-1100,700,-110,-110,,,,,,,,,,,,,,,,,,,-115,-105,-1200,750,-110,-110,-113,-112,-1250,650,-110,-114,,,,,,,,,,,,,,,,,,
NBA,2025-12-08 04:33:43,2025-12-10 22:00,Los Angeles Lakers,San Antonio Spurs,No,1208.0,Yes,-114.0,-108.0,-178.67,147.0,-113.0,-109.0,West,Pacific,West,Southwest,-114,-106,-186,156,-112,-108,,,,,,,,,,,,,,,,,,,-115,-105,-170,142,-115,-105,-113,-113,-180,143,-112,-114,,,,,,,,,,,,,,,,,,
