League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2025-11-15 16:19:31,2025-11-15 17:10,Cleveland Cavaliers,Memphis Grizzlies,No,630.9,No,-111.22,-108.56,-593.78,434.33,-110.89,-109.11,East,Central,West,Southwest,-114.0,-106.0,-590.0,440.0,-108.0,-112.0,-110.0,-110.0,-637.0,446.0,-110.0,-110.0,-110.0,-110.0,-550.0,415.0,-110.0,-110.0,-106.0,-106.0,-542.0,423.0,-107.0,-107.0,-114,-112,-625,430,-113,-113,-112.0,-108.0,-575.0,425.0,-115.0,-105.0,-110.0,-110.0,-600.0,430.0,-110.0,-110.0,-115.0,-105.0,-600.0,450.0,-110.0,-110.0,-110.0,-110.0,-625.0,450.0,-115.0,-105.0
NBA,2025-11-15 16:19:31,2025-11-15 19:10,Charlotte Hornets,Oklahoma City Thunder,No,941.0,Yes,-109.78,-109.89,912.22,-1752.22,-108.56,-111.44,East,Southeast,West,Northwest,-112.0,-108.0,1100.0,-2200.0,-105.0,-115.0,-110.0,-110.0,926.0,-2039.0,-110.0,-110.0,-110.0,-110.0,874.0,-1500.0,-110.0,-110.0,-106.0,-106.0,910.0,-1464.0,-107.0,-107.0,-113,-112,800,-1667,-112,-114,-112.0,-108.0,900.0,-1600.0,-108.0,-112.0,-105.0,-115.0,850.0,-1800.0,-110.0,-110.0,-110.0,-110.0,850.0,-1500.0,-110.0,-110.0,-110.0,-110.0,1000.0,-2000.0,-105.0,-115.0
NBA,2025-11-15 16:19:31,2025-11-15 19:10,Indiana Pacers,Toronto Raptors,No,440.8,Yes,-109.33,-110.44,227.33,-281.22,-109.89,-110.11,East,Central,East,Atlantic,-105.0,-115.0,240.0,-295.0,-110.0,-110.0,-110.0,-110.0,224.0,-291.0,-110.0,-110.0,-112.0,-108.0,222.0,-270.0,-110.0,-110.0,-108.0,-104.0,225.0,-267.0,-107.0,-107.0,-109,-117,225,-295,-112,-114,-110.0,-110.0,225.0,-278.0,-110.0,-110.0,-110.0,-110.0,230.0,-280.0,-110.0,-110.0,-110.0,-110.0,225.0,-270.0,-110.0,-110.0,-110.0,-110.0,230.0,-285.0,-110.0,-110.0
NBA,2025-11-15 16:19:31,2025-11-15 20:10,Minnesota Timberwolves,Denver Nuggets,Yes,699.6,Yes,-110.11,-109.67,-142.0,119.67,-108.89,-111.11,West,Northwest,West,Northwest,-108.0,-112.0,-142.0,120.0,-106.0,-114.0,-110.0,-110.0,-149.0,121.0,-110.0,-110.0,-110.0,-110.0,-137.0,117.0,-110.0,-110.0,-106.0,-106.0,-135.0,119.0,-107.0,-107.0,-117,-109,-143,117,-114,-112,-110.0,-110.0,-142.0,120.0,-108.0,-112.0,-110.0,-110.0,-140.0,120.0,-110.0,-110.0,-110.0,-110.0,-145.0,125.0,-110.0,-110.0,-110.0,-110.0,-145.0,118.0,-105.0,-115.0
NBA,2025-11-15 16:19:31,2025-11-15 20:10,Milwaukee Bucks,Los Angeles Lakers,No,1745.7,Yes,-110.22,-109.33,-119.22,-12.0,-110.0,-110.0,East,Central,West,Pacific,-106.0,-114.0,-120.0,102.0,-106.0,-114.0,-110.0,-110.0,-118.0,-104.0,-110.0,-110.0,-113.0,-107.0,-118.0,-102.0,-108.0,-112.0,-109.0,-103.0,-116.0,100.0,-105.0,-109.0,-114,-110,-120,-105,-114,-112,-105.0,-115.0,-118.0,-102.0,-112.0,-108.0,-115.0,-105.0,-120.0,100.0,-110.0,-110.0,-115.0,-105.0,-125.0,105.0,-110.0,-110.0,-105.0,-115.0,-118.0,-102.0,-115.0,-105.0
NBA,2025-11-15 16:19:31,2025-12-25 12:00,New York Knicks,Cleveland Cavaliers,No,404.7,No,-113.0,-113.0,-143.0,117.0,-113.0,-113.0,East,Atlantic,East,Central,,,,,,,,,,,,,,,,,,,,,,,,,-113,-113,-143,117,-113,-113,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-15 16:19:31,2025-12-25 17:00,Golden State Warriors,Dallas Mavericks,No,1481.0,No,-114.0,-112.0,-195.0,150.0,-115.0,-110.0,West,Pacific,West,Southwest,,,,,,,,,,,,,,,,,,,,,,,,,-114,-112,-195,150,-115,-110,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-15 16:19:31,2025-12-25 22:30,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,-117.0,-109.0,-220.0,175.0,-112.0,-114.0,West,Northwest,West,Northwest,,,,,,,,,,,,,,,,,,,,,,,,,-117,-109,-220,175,-112,-114,,,,,,,,,,,,,,,,,,,,,,,,
