League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds
NBA,2026-02-23 05:46:07,2026-02-23 19:10,a9dd69be152e9e5ad8597c9b96f16a53,Detroit Pistons,San Antonio Spurs,No,1236.1,Yes,East,Central,West,Southwest,-111.22,-108.22,-1.22,1.22,-120.22,78.11,-111.11,-108.78,229.11,-112,-108,-120,102,-110,-110,-108,-112,-125,105,-105,-115,-110.0,-113.0,-115.0,-108.0,-112.0,-112.0,-111.0,-101.0,-118.0,102.0,-113.0,-102.0,-115.0,-105.0,-120.0,100.0,-115.0,-105.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-115.0,-105.0,-120.0,100.0,-115.0,-105.0,-110.0,-110.0,-124.0,102.0,-110.0,-110.0
NBA,2026-02-23 05:46:07,2026-02-23 20:10,f21cba43c1660e818758a990b2912830,Memphis Grizzlies,Sacramento Kings,No,1750.1,Yes,West,Southwest,West,Pacific,-85.44,-111.78,-4.78,4.78,-195.0,163.56,-112.78,-107.0,232.89,-112,-108,-190,160,-112,-108,-115,-105,-198,164,-115,-105,-108.0,-115.0,-195.0,155.0,-110.0,-113.0,100.0,-112.0,-195.0,171.0,-113.0,-102.0,-104.0,-116.0,-195.0,170.0,-115.0,-105.0,-110.0,-110.0,-200.0,165.0,-115.0,-105.0,-105.0,-115.0,-195.0,165.0,-110.0,-110.0,-105.0,-115.0,-195.0,167.0,-115.0,-105.0,-110.0,-110.0,-192.0,155.0,-110.0,-110.0
NBA,2026-02-23 05:46:07,2026-02-23 21:40,b283b125c7b26126854be1e5ad045f3f,Houston Rockets,Utah Jazz,No,1201.1,Yes,West,Southwest,West,Northwest,-107.56,-111.89,-14.33,14.33,-930.38,605.75,-110.22,-109.44,226.5,-108,-112,-850,590,-112,-108,-105,-115,-900,600,-110,-110,-109.0,-114.0,-910.0,550.0,-113.0,-110.0,-106.0,-106.0,-883.0,631.0,-107.0,-107.0,-110.0,-110.0,-900.0,613.0,-110.0,-110.0,-105.0,-115.0,-1000.0,625.0,-110.0,-110.0,-105.0,-115.0,-1000.0,625.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-110.0,-110.0,-1000.0,612.0,-110.0,-110.0
NBA,2026-02-23 05:46:07,2026-02-24 19:40,9309db11d70c5cca506e8df2ce5e1fb3,Toronto Raptors,Oklahoma City Thunder,No,1117.4,Yes,East,Atlantic,West,Northwest,-108.0,-112.0,1.5,-1.5,107.0,-127.0,-111.0,-109.0,218.0,-106,-114,112,-132,-112,-108,-110,-110,102,-122,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-02-23 05:46:07,2026-02-24 20:10,a4f9fe2c493fda08ff19d7c349948824,Cleveland Cavaliers,New York Knicks,No,404.7,Yes,East,Central,East,Atlantic,-111.0,-109.0,-3.25,3.25,-156.5,132.0,-110.0,-110.0,229.0,-112,-108,-158,134,-110,-110,-110,-110,-155,130,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-02-23 05:46:07,2026-02-24 21:10,0bd210b80d8411885dccc7164a922234,Phoenix Suns,Boston Celtics,No,2299.7,Yes,West,Pacific,East,Atlantic,-108.0,-112.0,6.5,-6.5,200.0,-244.0,-110.0,-110.0,211.0,-106,-114,205,-250,-110,-110,-110,-110,195,-238,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-02-23 05:46:07,2026-02-24 22:40,19016c4fd819260622e9fbaf8070d66a,Los Angeles Lakers,Orlando Magic,No,2202.7,Yes,West,Pacific,East,Southeast,-109.0,-111.0,-6.5,6.5,-242.5,199.5,-111.0,-109.0,227.0,-108,-112,-235,194,-112,-108,-110,-110,-250,205,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
