League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-02-21 13:36:22,2026-02-21 17:10,6d02351fc9049e70d91ef8f2e483841f,Phoenix Suns,Orlando Magic,No,1845.4,No,West,Pacific,East,Southeast,-110.25,-109.12,-1.5,1.5,-125.12,79.25,-109.67,-109.89,217.56,-114,-106,-126,108,-108,-112,-110,-110,-125,102,-110,-110,-112,-108,-125,105,-110,-110,-110,-113,-122,-103,-112,-110,-106,-106,-123,107,-107,-107,-110,-110,-125,105,-105,-115,-110,-110,-130,105,-110,-110,,,,,-115,-105,-110,-110,-125,105,-110,-110
NBA,2026-02-21 13:36:22,2026-02-21 19:10,79126e6bb6f06816ce09dea725b37c41,New Orleans Pelicans,Philadelphia 76ers,No,1086.9,Yes,West,Southwest,East,Atlantic,-109.11,-110.33,3.78,-3.78,144.22,-171.44,-110.33,-109.33,233.5,-112,-108,142,-168,-110,-110,-110,-110,141,-175,-110,-110,-105,-115,142,-170,-108,-112,-114,-109,150,-190,-113,-110,-106,-106,146,-165,-107,-107,-110,-110,145,-165,-110,-110,-110,-110,140,-170,-115,-105,-105.0,-115.0,150.0,-175.0,-110,-110,-110,-110,142,-165,-110,-110
NBA,2026-02-21 13:36:22,2026-02-21 20:10,4337e68d3ba859dfc47ab3ac2f404a0d,Chicago Bulls,Detroit Pistons,Yes,239.5,Yes,East,Central,East,Central,-107.67,-111.78,10.61,-10.61,430.11,-591.11,-108.67,-111.0,234.0,-105,-115,430,-590,-106,-114,-110,-110,419,-594,-110,-110,-108,-112,440,-600,-105,-115,-110,-113,400,-590,-110,-113,-101,-111,456,-591,-107,-107,-105,-115,446,-600,-110,-110,-105,-115,450,-625,-115,-105,-115.0,-105.0,390.0,-550.0,-105,-115,-110,-110,440,-580,-110,-110
NBA,2026-02-21 13:36:22,2026-02-21 20:10,6d8e789e50597eda49fecfade742c637,Miami Heat,Memphis Grizzlies,No,871.8,Yes,East,Southeast,West,Southwest,-111.33,-108.22,-11.61,11.61,-574.22,418.44,-110.11,-109.67,236.56,-112,-108,-550,410,-110,-110,-110,-110,-561,395,-110,-110,-112,-108,-575,425,-112,-108,-112,-112,-590,400,-112,-112,-111,-101,-567,440,-107,-107,-115,-105,-575,431,-110,-110,-105,-115,-600,425,-110,-110,-115.0,-105.0,-575.0,400.0,-110,-110,-110,-110,-575,440,-110,-110
NBA,2026-02-21 13:36:22,2026-02-21 20:10,18bb557cee2cf5d5c9aede6c6e34b942,San Antonio Spurs,Sacramento Kings,No,1460.9,Yes,West,Southwest,West,Pacific,-109.0,-110.33,-18.22,18.22,-1913.78,964.44,-109.89,-109.89,230.56,-110,-110,-2200,1100,-112,-108,-110,-110,-2000,896,-110,-110,-108,-112,-1800,1000,-108,-112,-112,-110,-1667,800,-112,-112,-106,-106,-1657,989,-107,-107,-110,-110,-1700,945,-110,-110,-105,-115,-2000,1000,-110,-110,-110.0,-110.0,-2500.0,1000.0,-110,-110,-110,-110,-1700,950,-110,-110
NBA,2026-02-21 13:36:22,2026-02-21 20:40,2b618167ad8113aa71a54a28f177f2d3,New York Knicks,Houston Rockets,No,1420.7,Yes,East,Atlantic,West,Southwest,-109.11,-110.33,-3.5,3.5,-160.22,135.44,-110.44,-109.22,219.17,-110,-110,-164,138,-110,-110,-110,-110,-161,131,-110,-110,-105,-115,-155,130,-112,-108,-110,-113,-162,130,-110,-113,-104,-108,-160,141,-107,-107,-108,-112,-160,140,-110,-110,-110,-110,-160,135,-115,-105,-115.0,-105.0,-165.0,140.0,-110,-110,-110,-110,-155,134,-110,-110
