League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-03-20 06:34:27,2026-03-20 19:40,9dec9fb17fd32b89e42c5060a469312a,Brooklyn Nets,New York Knicks,Yes,4.8,Yes,East,Atlantic,East,Atlantic,-109.56,-109.78,18.0,-18.0,990.78,-1989.56,-109.89,-109.89,215.89,-110,-110,1100,-2200,-110,-110,-110.0,-110.0,1000.0,-2500.0,-110.0,-110.0,-105.0,-115.0,1000.0,-1800.0,-115.0,-105.0,-106.0,-106.0,1006.0,-1706.0,-107.0,-107.0,-110.0,-110.0,961.0,-1750.0,-110.0,-110.0,-115.0,-105.0,1000.0,-2000.0,-105.0,-115.0,-110.0,-110.0,1000.0,-2200.0,-110.0,-110.0,-110.0,-112.0,850.0,-2000.0,-112.0,-112.0,-110.0,-110.0,1000.0,-1750.0,-110.0,-110.0
NBA,2026-03-20 06:34:27,2026-03-20 19:40,f381a9f3443b5155e9e74cbdb8c0c849,Detroit Pistons,Golden State Warriors,No,2090.2,Yes,East,Central,West,Pacific,-111.44,-108.0,-6.44,6.44,-250.67,204.67,-110.44,-109.22,217.44,-110,-110,-250,205,-112,-108,-110.0,-110.0,-238.0,190.0,-110.0,-110.0,-112.0,-108.0,-245.0,200.0,-112.0,-108.0,-111.0,-101.0,-248.0,210.0,-107.0,-107.0,-115.0,-105.0,-250.0,207.0,-110.0,-110.0,-110.0,-110.0,-250.0,200.0,-110.0,-110.0,-105.0,-115.0,-260.0,215.0,-110.0,-110.0,-115.0,-108.0,-265.0,205.0,-113.0,-110.0,-115.0,-105.0,-250.0,210.0,-110.0,-110.0
NBA,2026-03-20 06:34:27,2026-03-20 20:10,bf9a522d732a5622666e8bae89203de1,Houston Rockets,Atlanta Hawks,No,701.6,Yes,West,Southwest,East,Southeast,-109.56,-109.89,-3.89,3.89,-166.78,140.22,-40.44,-112.67,228.0,-110,-110,-168,142,-114,-106,-110.0,-110.0,-167.0,134.0,-110.0,-110.0,-115.0,-105.0,-166.0,140.0,-110.0,-110.0,-106.0,-106.0,-165.0,146.0,103.0,-118.0,-110.0,-110.0,-165.0,145.0,100.0,-120.0,-102.0,-118.0,-165.0,135.0,-110.0,-110.0,-110.0,-110.0,-160.0,135.0,-110.0,-110.0,-113.0,-110.0,-180.0,143.0,-113.0,-110.0,-110.0,-110.0,-165.0,142.0,100.0,-120.0
NBA,2026-03-20 06:34:27,2026-03-20 20:10,62da7cf8935f70ca97e56996eda2dd1a,Memphis Grizzlies,Boston Celtics,No,1136.9,Yes,West,Southwest,East,Atlantic,-108.11,-111.33,15.11,-15.11,701.56,-1147.11,-113.33,-39.89,228.17,-110,-110,610,-950,-110,-110,-110.0,-110.0,619.0,-1000.0,-110.0,-110.0,-112.0,-108.0,750.0,-1200.0,-110.0,-110.0,-101.0,-111.0,781.0,-1174.0,-118.0,103.0,-105.0,-115.0,754.0,-1200.0,-120.0,100.0,-110.0,-110.0,775.0,-1400.0,-110.0,-110.0,-105.0,-115.0,700.0,-1200.0,-110.0,-110.0,-110.0,-113.0,575.0,-1000.0,-112.0,-112.0,-110.0,-110.0,750.0,-1200.0,-120.0,100.0
NBA,2026-03-20 06:34:27,2026-03-20 20:10,ad2565936a516016f0e5cde775d11ad0,Minnesota Timberwolves,Portland Trail Blazers,Yes,1426.0,Yes,West,Northwest,West,Northwest,-111.0,-108.44,-2.83,2.83,-144.44,122.11,-112.0,-85.56,230.78,-110,-110,-148,126,-114,-106,-110.0,-110.0,-149.0,122.0,-110.0,-110.0,-118.0,-102.0,-142.0,120.0,-110.0,-110.0,-111.0,-101.0,-141.0,124.0,-116.0,101.0,-115.0,-105.0,-142.0,122.0,-118.0,-102.0,-105.0,-115.0,-145.0,120.0,-110.0,-110.0,-105.0,-115.0,-145.0,125.0,-110.0,-110.0,-110.0,-113.0,-148.0,120.0,-110.0,-113.0,-115.0,-105.0,-140.0,120.0,-110.0,-110.0
NBA,2026-03-20 06:34:27,2026-03-20 21:10,1bcdb9dabad4bb99e11958b30508dc78,Denver Nuggets,Toronto Raptors,No,1346.9,Yes,West,Northwest,East,Atlantic,-108.56,-110.89,-6.89,6.89,-259.89,211.56,-109.67,-110.0,236.17,-110,-110,-260,215,-110,-110,-110.0,-110.0,-270.0,212.0,-110.0,-110.0,-112.0,-108.0,-258.0,210.0,-115.0,-105.0,-101.0,-111.0,-248.0,210.0,-107.0,-107.0,-105.0,-115.0,-250.0,207.0,-110.0,-110.0,-115.0,-105.0,-250.0,200.0,-105.0,-115.0,-105.0,-115.0,-275.0,225.0,-110.0,-110.0,-109.0,-114.0,-278.0,215.0,-110.0,-113.0,-110.0,-110.0,-250.0,210.0,-110.0,-110.0
NBA,2026-03-20 06:34:27,2026-03-21 19:11,041a208c3a53186e8bc0983045ab66f7,Orlando Magic,Los Angeles Lakers,No,2202.7,Yes,East,Southeast,West,Pacific,-110.0,-110.0,2.5,-2.5,132.0,-156.0,-110.0,-110.0,231.5,-110,-110,132,-156,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
