League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-05-06 15:46:38,2026-05-06 19:10,d146e10295545e18ac8915a1f5860317,New York Knicks,Philadelphia 76ers,Yes,85.5,Yes,East,Atlantic,East,Atlantic,-109.44,-110.0,-10.5,10.5,-451.44,344.22,-109.44,-110.22,214.11,-110,-110,-450,350,-105,-115,-110,-110,-425,330,-115,-105,-110,-110,-450,350,-105,-115,-103,-109,-435,350,-107,-107,-107,-113,-440,344,-110,-110,-110,-110,-463,339,-110,-110,-110,-110,-460,340,-110,-110,-115,-108,-500,350,-113,-110,-110.0,-110.0,-440.0,345.0,-110.0,-110.0
NBA,2026-05-06 15:46:38,2026-05-06 21:40,246001ab42d44857430f7fe63f423461,San Antonio Spurs,Minnesota Timberwolves,No,1109.0,Yes,West,Southwest,West,Northwest,-108.33,-111.22,-10.17,10.17,-422.44,324.11,-110.44,-110.11,217.22,-110,-110,-460,360,-108,-112,-102,-118,-395,310,-112,-108,-105,-115,-425,320,-110,-118,-106,-106,-395,321,-109,-105,-110,-110,-400,316,-112,-108,-110,-110,-417,310,-110,-110,-110,-110,-430,320,-110,-110,-112,-112,-480,340,-113,-110,-110.0,-110.0,-400.0,320.0,-110.0,-110.0
NBA,2026-05-06 15:46:38,2026-05-07 19:10,862af0717b53a01b5e93a188a655d663,Detroit Pistons,Cleveland Cavaliers,Yes,91.4,Yes,East,Central,East,Central,-106.5,-112.88,-3.31,3.31,-156.0,131.38,-111.0,-109.62,215.62,-106,-114,-156,132,-110,-110,-105,-115,-155,130,-110,-110,-102,-118,-160,135,-118,-110,-106,-106,-155,136,-107,-107,-110,-110,-155,135,-110,-110,-110,-110,-152,123,-110,-110,-105,-115,-160,135,-110,-110,-108,-115,-155,125,-113,-110,,,,,,
NBA,2026-05-06 15:46:38,2026-05-07 21:40,a306b74e13d87d2f8d64b1e01c2cf958,Oklahoma City Thunder,Los Angeles Lakers,No,1182.5,Yes,West,Northwest,West,Pacific,-109.88,-109.5,-15.5,15.5,-960.62,618.0,-109.25,-110.38,209.69,-110,-110,-950,640,-108,-112,-110,-110,-900,600,-105,-115,-110,-110,-1000,650,-110,-110,-106,-106,-810,590,-107,-107,-110,-110,-825,574,-110,-110,-110,-110,-1000,590,-110,-110,-110,-110,-950,600,-110,-110,-113,-110,-1250,700,-114,-109,,,,,,
