League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-05-02 15:00:11,2026-05-02 19:40,a37e80a2e3cf3aaa3ae84a9124987058,Boston Celtics,Philadelphia 76ers,Yes,273.6,Yes,East,Atlantic,East,Atlantic,-109.11,-110.33,-7.39,7.39,-248.44,202.78,-111.44,-108.33,204.94,-108,-112,-230,190,-115,-105,-105,-115,-240,198,-106,-114,-110,-110,-250,207,-115,-105,-106,-106,-248,210,-113,-102,-113,-110,-275,210,-109,-114,-115,-105,-240,200,-110,-110,-110,-110,-258,205,-110,-110,-105,-115,-250,200,-115,-105,-110.0,-110.0,-245.0,205.0,-110.0,-110.0
NBA,2026-05-02 15:00:11,2026-05-03 15:40,be60e6f50fc77fc3a3cf6925472bad91,Detroit Pistons,Orlando Magic,No,956.1,No,East,Central,East,Southeast,-108.38,-111.0,-8.5,8.5,-344.5,273.0,-111.62,-108.0,202.38,-112,-108,-355,280,-110,-110,-114,-106,-360,290,-112,-108,-105,-115,-325,263,-114,-106,-101,-111,-322,267,-112,-103,-110,-113,-375,280,-110,-112,-105,-115,-330,265,-115,-105,-110,-110,-364,279,-110,-110,-110,-110,-325,260,-110,-110,,,,,,
NBA,2026-05-02 15:00:11,2026-05-03 19:40,a463f640631f8b0580966b909965de14,Cleveland Cavaliers,Toronto Raptors,No,189.3,Yes,East,Central,East,Atlantic,-109.62,-110.12,-8.06,8.06,-321.75,257.12,-109.25,-110.38,211.06,-110,-110,-290,235,-110,-110,-102,-120,-310,250,-112,-108,-115,-105,-325,263,-110,-110,-111,-101,-322,267,-107,-107,-112,-112,-315,245,-110,-113,-115,-105,-330,265,-110,-110,-110,-110,-357,272,-110,-110,-102,-118,-325,260,-105,-115,,,,,,
NBA,2026-05-02 15:00:11,2026-05-04 21:40,219920e3a715ceb3dc69f3638f7571d5,San Antonio Spurs,Minnesota Timberwolves,No,1109.0,Yes,West,Southwest,West,Northwest,-108.62,-111.0,-14.12,14.12,-887.88,592.0,-109.88,-109.75,216.69,-115,-105,-900,600,-110,-110,-104,-118,-850,590,-112,-108,-110,-110,-850,586,-110,-110,-106,-106,-834,603,-107,-107,-109,-114,-910,575,-110,-113,-110,-110,-950,600,-110,-110,-110,-110,-909,582,-110,-110,-105,-115,-900,600,-110,-110,,,,,,
NBA,2026-05-02 15:00:11,2026-05-05 21:40,689b4554b0b10e67f46872eb2e74b98d,Oklahoma City Thunder,Los Angeles Lakers,No,1182.5,Yes,West,Northwest,West,Pacific,-108.88,-110.5,-15.75,15.75,-1341.12,770.62,-108.75,-110.88,213.56,-110,-110,-1050,675,-110,-110,-108,-112,-1350,810,-110,-110,-110,-110,-1300,795,-107,-113,-103,-109,-1270,826,-104,-110,-110,-113,-1430,750,-109,-114,-105,-115,-1500,775,-110,-110,-110,-110,-1429,759,-110,-110,-115,-105,-1400,775,-110,-110,,,,,,
