League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2025-11-21 13:31:41,2025-11-21 19:00,Cleveland Cavaliers,Indiana Pacers,Yes,263.5,Yes,-110.11,-109.56,-916.89,601.89,-108.67,-111.44,East,Central,East,Central,-115,-105,-950,625,-112,-108,-115,-105,-900,610,-105,-115,-115,-110,-910,550,-114,-112,-101,-111,-883,631,-102,-113,-105,-115,-900,613,-105,-115,-115,-105,-1000,625,-110,-110,-110,-110,-909,588,-110,-110,-110,-110,-900,600,-110,-110,-105,-115,-900,575,-110,-110
NBA,2025-11-21 13:31:41,2025-11-21 19:40,Boston Celtics,Brooklyn Nets,Yes,190.6,Yes,-108.67,-111.11,-1076.44,678.0,-109.22,-110.56,East,Atlantic,East,Atlantic,-118,-102,-1100,700,-115,-105,-106,-114,-1000,660,-106,-114,-113,-113,-1000,600,-110,-114,-101,-111,-1077,733,-107,-107,-105,-115,-1100,709,-110,-110,-115,-105,-1200,725,-105,-115,-110,-110,-1111,650,-110,-110,-105,-115,-1100,700,-110,-110,-105,-115,-1000,625,-110,-110
NBA,2025-11-21 13:31:41,2025-11-21 19:40,Toronto Raptors,Washington Wizards,No,349.7,Yes,-110.0,-109.67,-944.67,610.56,-109.33,-110.67,East,Atlantic,East,Southeast,-105,-115,-950,625,-110,-110,-114,-106,-950,610,-114,-106,-110,-115,-910,540,-112,-114,-111,-101,-883,631,-105,-109,-115,-105,-900,613,-108,-112,-105,-115,-1100,675,-105,-115,-110,-110,-1009,626,-110,-110,-110,-110,-900,600,-110,-110,-110,-110,-900,575,-110,-110
NBA,2025-11-21 13:31:41,2025-11-21 20:10,Chicago Bulls,Miami Heat,No,1189.0,Yes,-109.22,-110.44,-141.0,118.89,-110.22,-109.78,East,Central,East,Southeast,-108,-112,-142,120,-105,-115,-106,-114,-142,120,-112,-108,-113,-112,-141,114,-113,-113,-106,-106,-138,122,-107,-107,-110,-110,-140,120,-110,-110,-110,-110,-145,118,-115,-105,-110,-110,-141,116,-110,-110,-110,-110,-140,120,-110,-110,-110,-110,-140,120,-110,-110
NBA,2025-11-21 13:31:41,2025-11-21 20:40,Dallas Mavericks,New Orleans Pelicans,Yes,443.2,Yes,-110.33,-109.44,-180.33,151.33,-112.78,-107.33,West,Southwest,West,Southwest,-105,-115,-180,150,-115,-105,-110,-110,-178,150,-114,-106,-117,-109,-180,143,-113,-113,-106,-106,-177,156,-113,-102,-110,-110,-177,155,-115,-105,-110,-110,-185,150,-115,-105,-110,-110,-196,158,-110,-110,-110,-110,-175,150,-110,-110,-115,-105,-175,150,-110,-110
NBA,2025-11-21 13:31:41,2025-11-21 21:10,Phoenix Suns,Minnesota Timberwolves,No,1279.2,Yes,-110.89,-108.89,150.89,-179.89,-110.44,-109.56,West,Pacific,West,Northwest,-112,-108,150,-180,-110,-110,-112,-108,150,-178,-110,-110,-114,-112,148,-186,-112,-114,-108,-104,154,-175,-107,-107,-112,-108,153,-175,-110,-110,-110,-110,150,-185,-115,-105,-110,-110,153,-190,-110,-110,-110,-110,150,-175,-110,-110,-110,-110,150,-175,-110,-110
NBA,2025-11-21 13:31:41,2025-11-21 21:40,Houston Rockets,Denver Nuggets,No,879.8,Yes,-110.78,-108.89,-140.0,117.89,-110.56,-109.44,West,Southwest,West,Northwest,-112,-108,-142,120,-108,-112,-110,-110,-142,120,-106,-114,-115,-110,-134,108,-114,-112,-108,-104,-138,122,-107,-107,-112,-108,-140,120,-110,-110,-110,-110,-145,118,-115,-105,-110,-110,-139,113,-110,-110,-110,-110,-140,120,-110,-110,-110,-110,-140,120,-115,-105
NBA,2025-11-21 13:31:41,2025-11-21 22:10,Golden State Warriors,Portland Trail Blazers,No,536.0,Yes,-88.56,-109.0,-326.44,260.11,-110.44,-109.44,West,Pacific,West,Northwest,100,-120,-325,260,-108,-112,-114,-106,-320,260,-114,-106,-117,-109,-335,245,-115,-110,-106,-106,-327,271,-107,-107,-110,-110,-330,267,-110,-110,-115,-105,-325,260,-110,-110,-110,-110,-336,258,-110,-110,-110,-110,-320,260,-110,-110,-115,-105,-320,260,-110,-110
NBA,2025-11-21 13:31:41,2025-11-21 22:10,Utah Jazz,Oklahoma City Thunder,Yes,863.6,Yes,-108.44,-111.33,832.89,-1489.78,-110.11,-109.89,West,Northwest,West,Northwest,-108,-112,900,-1600,-112,-108,-112,-108,830,-1400,-110,-110,-114,-112,650,-1115,-112,-114,-104,-108,910,-1464,-107,-107,-108,-112,874,-1500,-110,-110,-105,-115,950,-2000,-110,-110,-110,-110,782,-1429,-110,-110,-110,-110,850,-1500,-110,-110,-105,-115,750,-1400,-110,-110
