League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-03-04 13:53:03,2026-03-04 19:10,5e27bbc527b9df8725ac9fcf03174b8c,New York Knicks,Oklahoma City Thunder,No,1328.1,Yes,East,Atlantic,West,Northwest,-108.67,-110.78,4.11,-4.11,145.22,-172.78,-109.0,-110.78,221.67,-106,-114,148,-176,-110,-110,-112,-108,145,-175,-105,-115,-101,-111,150,-170,-102,-113,-105,-115,149,-170,-105,-115,-115,-105,145,-175,-115,-105,-109,-114,140,-177,-114,-109,-110,-110,146,-170,-110,-110,-110,-110,139,-172,-110,-110,-110,-110,145,-170,-110,-110
NBA,2026-03-04 13:53:03,2026-03-04 19:40,205af1eb3893119c935c720bddf95254,Boston Celtics,Charlotte Hornets,No,721.0,Yes,East,Atlantic,East,Southeast,-111.67,-107.67,-6.61,6.61,-249.0,203.89,-109.78,-109.89,214.33,-112,-108,-250,205,-106,-114,-115,-105,-250,205,-115,-105,-111,-101,-238,202,-107,-107,-115,-105,-240,200,-110,-110,-115,-105,-250,200,-110,-110,-112,-110,-250,200,-110,-113,-110,-110,-240,203,-110,-110,-110,-110,-263,205,-110,-110,-105,-115,-260,215,-110,-110
NBA,2026-03-04 13:53:03,2026-03-04 19:40,417802e27d447db450466ad4fd7a4f8d,Philadelphia 76ers,Utah Jazz,No,1926.0,Yes,East,Atlantic,West,Northwest,-108.11,-111.33,-8.17,8.17,-349.0,277.78,-109.0,-110.89,237.61,-110,-110,-320,260,-114,-106,-102,-118,-355,280,-108,-112,-108,-104,-356,293,-102,-113,-112,-108,-360,289,-105,-115,-102,-118,-350,280,-110,-110,-109,-114,-345,265,-112,-112,-110,-110,-360,290,-110,-110,-110,-110,-345,268,-110,-110,-110,-110,-350,275,-110,-110
NBA,2026-03-04 13:53:03,2026-03-04 20:10,2a2434eaef59c9cbb34c5410c32f2529,Memphis Grizzlies,Portland Trail Blazers,No,1849.4,Yes,West,Southwest,West,Northwest,-107.33,-112.11,9.61,-9.61,298.67,-381.78,-110.56,-109.11,235.83,-108,-112,315,-400,-115,-105,-108,-112,295,-375,-105,-115,-101,-111,301,-366,-107,-107,-105,-115,296,-370,-110,-110,-105,-115,300,-375,-115,-105,-109,-114,300,-400,-113,-110,-105,-115,295,-370,-110,-110,-110,-110,296,-400,-110,-110,-115,-105,290,-380,-110,-110
NBA,2026-03-04 13:53:03,2026-03-04 21:40,e94b132f71de8a19ec817d79677921d9,Milwaukee Bucks,Atlanta Hawks,No,668.3,Yes,East,Central,East,Southeast,-107.33,-112.11,-1.28,1.28,-116.33,-58.89,-110.0,-109.67,231.78,-108,-112,-112,-104,-108,-112,-108,-112,-115,-105,-110,-110,-101,-111,-117,101,-107,-107,-105,-115,-119,-101,-110,-110,-105,-115,-118,-102,-115,-105,-109,-114,-114,-109,-110,-113,-110,-110,-115,-105,-110,-110,-110,-110,-122,100,-110,-110,-110,-110,-115,-105,-110,-110
NBA,2026-03-04 13:53:03,2026-03-04 22:40,4a6dcac94e4279ba0acbd1f6376b6df2,Los Angeles Clippers,Indiana Pacers,No,1817.9,Yes,West,Pacific,East,Central,-108.22,-111.22,-12.44,12.44,-678.67,482.22,-109.44,-110.22,227.39,-108,-112,-770,540,-106,-114,-105,-115,-650,470,-108,-112,-101,-111,-629,480,-109,-105,-105,-115,-640,469,-112,-108,-105,-115,-650,475,-110,-110,-115,-108,-715,475,-110,-113,-110,-110,-640,470,-110,-110,-110,-110,-714,486,-110,-110,-115,-105,-700,475,-110,-110
