League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-01-06 16:26:13,2026-01-06 19:10,Indiana Pacers,Cleveland Cavaliers,Yes,263.5,Yes,-108.78,-111.0,194.67,-237.0,-109.12,-110.12,East,Central,East,Central,-114,-106,194,-235,-108,-112,-110,-110,196,-250,-110,-110,-114,-112,195,-250,,,-106,-106,202,-238,-107,-107,-107,-113,200,-240,-110,-110,-105,-115,200,-235,-110,-110,-110.0,-110.0,180.0,-220.0,-110,-110,-108,-112,190,-230,-108,-112,-105,-115,195,-235,-110,-110
NBA,2026-01-06 16:26:13,2026-01-06 19:10,Washington Wizards,Orlando Magic,Yes,756.6,Yes,-110.0,-109.78,239.78,-297.0,-109.12,-110.12,East,Southeast,East,Southeast,-112,-108,240,-295,-106,-114,-110,-110,237,-303,-110,-110,-112,-114,225,-295,,,-106,-106,252,-302,-107,-107,-110,-110,249,-305,-110,-110,-110,-110,245,-295,-110,-110,-110.0,-110.0,230.0,-280.0,-110,-110,-110,-110,240,-298,-110,-110,-110,-110,240,-300,-110,-110
NBA,2026-01-06 16:26:13,2026-01-06 20:10,New Orleans Pelicans,Los Angeles Lakers,No,1673.5,Yes,-110.0,-109.56,182.78,-221.11,-109.88,-109.38,West,Southwest,West,Pacific,-115,-105,194,-235,-112,-108,-110,-110,180,-227,-110,-110,-109,-115,175,-225,,,-106,-106,186,-216,-107,-107,-110,-110,185,-217,-110,-110,-110,-110,185,-220,-110,-110,-115.0,-105.0,170.0,-200.0,-110,-110,-105,-115,190,-230,-110,-110,-110,-110,180,-220,-110,-110
NBA,2026-01-06 16:26:13,2026-01-06 20:10,Memphis Grizzlies,San Antonio Spurs,Yes,628.7,Yes,-110.78,-109.0,192.22,-233.33,-110.62,-108.62,West,Southwest,West,Southwest,-108,-112,190,-230,-115,-105,-110,-110,195,-244,-110,-110,-112,-114,188,-240,,,-106,-106,195,-228,-107,-107,-110,-110,192,-230,-110,-110,-110,-110,195,-230,-110,-110,-105.0,-115.0,185.0,-225.0,-110,-110,-118,-102,195,-238,-118,-102,-118,-102,195,-235,-105,-115
NBA,2026-01-06 16:26:13,2026-01-06 20:10,Minnesota Timberwolves,Miami Heat,No,1511.3,Yes,-108.89,-110.67,-166.67,140.0,-110.25,-109.0,West,Northwest,East,Southeast,-110,-110,-164,138,-105,-115,-110,-110,-159,129,-110,-110,-115,-109,-165,132,,,-104,-108,-155,136,-107,-107,-108,-112,-155,135,-110,-110,-110,-110,-155,134,-115,-105,-110.0,-110.0,-225.0,185.0,-110,-110,-108,-112,-162,136,-115,-105,-105,-115,-160,135,-110,-110
NBA,2026-01-06 16:26:13,2026-01-06 23:10,Sacramento Kings,Dallas Mavericks,No,1439.9,Yes,-111.12,-83.38,167.75,-201.0,-109.62,-109.62,West,Pacific,West,Southwest,-105,-115,172,-205,-112,-108,-110,-110,164,-204,-110,-110,-115,-109,170,-215,,,-109,-103,169,-193,-107,-107,-113,-107,168,-193,-110,-110,-115,-105,170,-200,-110,-110,,,,,-110,-110,-102,-118,164,-198,-108,-112,-120,100,165,-200,-110,-110
