League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-01-08 16:27:36,2026-01-08 19:10,Charlotte Hornets,Indiana Pacers,No,428.0,Yes,-110.89,-108.78,-180.33,151.0,-109.12,-110.12,East,Southeast,East,Central,-112,-108,-178,150,-108,-112,-110.0,-110.0,-185.0,150.0,-110.0,-110.0,-110.0,-110.0,-185.0,154.0,-108.0,-112.0,-115.0,-110.0,-190.0,150.0,,,-106.0,-106.0,-180.0,158.0,-107.0,-107.0,-110.0,-110.0,-180.0,157.0,-110.0,-110.0,-110.0,-110.0,-185.0,150.0,-110.0,-110.0,-110.0,-110.0,-175.0,150.0,-110.0,-110.0,-115.0,-105.0,-165.0,140.0,-110.0,-110.0
NBA,2026-01-08 16:27:36,2026-01-08 20:10,Chicago Bulls,Miami Heat,No,1189.0,Yes,-112.44,-107.33,215.89,-264.89,-108.5,-110.75,East,Central,East,Southeast,-115,-105,220,-270,-105,-115,-110.0,-110.0,209.0,-268.0,-110.0,-110.0,-115.0,-105.0,215.0,-265.0,-112.0,-108.0,-112.0,-114.0,215.0,-278.0,,,-108.0,-104.0,222.0,-263.0,-104.0,-110.0,-112.0,-108.0,219.0,-265.0,-107.0,-113.0,-115.0,-105.0,225.0,-275.0,-110.0,-110.0,-110.0,-110.0,218.0,-260.0,-110.0,-110.0,-115.0,-105.0,200.0,-240.0,-110.0,-110.0
NBA,2026-01-08 16:27:36,2026-01-08 20:10,Minnesota Timberwolves,Cleveland Cavaliers,No,631.6,Yes,-108.67,-110.89,-138.33,116.56,-109.62,-109.62,West,Northwest,East,Central,-108,-112,-138,118,-110,-110,-110.0,-110.0,-149.0,122.0,-110.0,-110.0,-108.0,-112.0,-135.0,114.0,-110.0,-110.0,-114.0,-110.0,-139.0,112.0,,,-102.0,-110.0,-131.0,115.0,-107.0,-107.0,-106.0,-114.0,-133.0,113.0,-110.0,-110.0,-110.0,-110.0,-140.0,115.0,-110.0,-110.0,-110.0,-110.0,-135.0,115.0,-110.0,-110.0,-110.0,-110.0,-145.0,125.0,-110.0,-110.0
NBA,2026-01-08 16:27:36,2026-01-08 21:10,Utah Jazz,Dallas Mavericks,No,999.4,Yes,-108.44,-111.22,169.11,-202.67,-109.62,-109.62,West,Northwest,West,Southwest,-110,-110,164,-196,-110,-110,-110.0,-110.0,159.0,-196.0,-110.0,-110.0,-105.0,-115.0,160.0,-192.0,-110.0,-110.0,-110.0,-115.0,160.0,-200.0,,,-106.0,-106.0,166.0,-190.0,-107.0,-107.0,-110.0,-110.0,165.0,-190.0,-110.0,-110.0,-105.0,-115.0,165.0,-200.0,-110.0,-110.0,-110.0,-110.0,163.0,-190.0,-110.0,-110.0,-110.0,-110.0,220.0,-270.0,-110.0,-110.0
NBA,2026-01-08 16:27:36,2026-01-09 19:10,Boston Celtics,Toronto Raptors,Yes,430.3,Yes,-112.5,-107.5,-272.5,222.5,-107.5,-112.5,East,Atlantic,East,Atlantic,-110,-110,-255,210,-105,-115,,,,,,,-115.0,-105.0,-290.0,235.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-01-08 16:27:36,2026-01-09 19:10,Orlando Magic,Philadelphia 76ers,No,859.5,Yes,-109.0,-111.0,110.0,-132.0,-109.0,-111.0,East,Southeast,East,Atlantic,-108,-112,112,-132,-108,-112,-110.0,-110.0,108.0,-132.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-01-08 16:27:36,2026-01-09 21:10,Phoenix Suns,New York Knicks,No,2145.0,Yes,-108.6,-109.8,112.33,-134.67,-108.4,-110.4,West,Pacific,East,Atlantic,-105,-115,110,-130,-110,-110,-110.0,-110.0,113.0,-139.0,-110.0,-110.0,-112.0,-108.0,114.0,-135.0,-105.0,-115.0,,,,,,,-106.0,-106.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
NBA,2026-01-08 16:27:36,2026-01-09 22:10,Golden State Warriors,Sacramento Kings,Yes,74.0,Yes,-111.5,-106.5,-658.5,472.0,-109.25,-109.25,West,Pacific,West,Pacific,-110,-110,-650,480,-110,-110,-110.0,-110.0,-667.0,464.0,-110.0,-110.0,,,,,,,,,,,,,-111.0,-101.0,,,-107.0,-107.0,-115.0,-105.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
NBA,2026-01-08 16:27:36,2026-01-09 22:10,Portland Trail Blazers,Houston Rockets,No,1836.0,Yes,-111.5,-106.5,198.0,-245.0,-108.75,-109.75,West,Northwest,West,Southwest,-110,-110,198,-240,-108,-112,-110.0,-110.0,198.0,-250.0,-110.0,-110.0,,,,,,,,,,,,,-111.0,-101.0,,,-107.0,-107.0,-115.0,-105.0,,,-110.0,-110.0,,,,,,,,,,,,,,,,,,
