League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds
NBA,2025-11-22 10:21:57,2025-11-22 13:10,Charlotte Hornets,Los Angeles Clippers,No,2127.1,No,-112.78,-85.0,-106.62,-112.88,-109.44,-110.33,East,Southeast,West,Pacific,-118,-104,-106,-110,-108,-112,-108,-104,-105,-111,-107,-107,-112,-108,-107,-113,-110,-110,-110,-110,-105,-116,-110,-110,-115,-105,-105,-115,-105,-115,-110,-110,,,-110,-110,-120,100,-105,-115,-115,-105,-110,-110,-105,-115,-110,-110,-112,-114,-115,-108,-110,-114
NBA,2025-11-22 10:21:57,2025-11-22 17:10,Orlando Magic,New York Knicks,No,940.3,No,-108.44,-111.22,-114.75,-104.88,-111.11,-109.0,East,Southeast,East,Atlantic,-110,-110,-110,-106,-110,-110,-106,-106,-113,-103,-113,-102,-110,-110,-115,-105,-115,-105,-110,-110,-118,-104,-110,-110,-105,-115,-115,-105,-108,-112,-110,-110,,,-110,-110,-105,-115,-118,-102,-110,-110,-110,-110,-115,-105,-110,-110,-110,-115,-114,-109,-114,-112
NBA,2025-11-22 10:21:57,2025-11-22 19:10,New Orleans Pelicans,Atlanta Hawks,No,424.9,Yes,-108.33,-111.33,304.89,-392.22,-111.44,-108.67,West,Southwest,East,Southeast,-110,-110,295,-370,-110,-110,-104,-108,311,-380,-113,-102,-108,-112,306,-385,-115,-105,-110,-110,315,-420,-110,-110,-108,-112,310,-395,-108,-112,-110,-110,317.0,-395.0,-110,-110,-110,-110,310,-400,-115,-105,-105,-115,305,-410,-110,-110,-110,-115,275,-375,-112,-114
NBA,2025-11-22 10:21:57,2025-11-22 20:10,Chicago Bulls,Washington Wizards,No,598.0,Yes,-109.33,-110.44,-710.33,499.67,-110.0,-110.0,East,Central,East,Southeast,-110,-110,-700,500,-110,-110,-106,-106,-689,517,-107,-107,-110,-110,-700,505,-110,-110,-110,-110,-784,525,-110,-110,-110,-110,-700,500,-110,-110,-110,-110,-700.0,500.0,-110,-110,-110,-110,-750,525,-110,-110,-105,-115,-700,475,-110,-110,-113,-113,-670,450,-113,-113
NBA,2025-11-22 10:21:57,2025-11-22 20:10,Milwaukee Bucks,Detroit Pistons,Yes,252.3,Yes,-110.0,-109.78,271.78,-344.11,-109.89,-110.11,East,Central,East,Central,-112,-108,245,-300,-108,-112,-101,-111,285,-345,-107,-107,-105,-115,280,-350,-110,-110,-110,-110,291,-392,-110,-110,-115,-105,280,-355,-105,-115,-110,-110,280.0,-350.0,-110,-110,-115,-105,275,-350,-115,-105,-110,-110,280,-360,-110,-110,-112,-114,230,-295,-114,-112
NBA,2025-11-22 10:21:57,2025-11-22 20:40,Dallas Mavericks,Memphis Grizzlies,Yes,420.5,Yes,-108.11,-111.67,-115.56,-104.11,-109.44,-110.56,West,Southwest,West,Southwest,-108,-112,-112,-104,-110,-110,-106,-106,-113,-103,-107,-107,-110,-110,-115,-105,-110,-110,-110,-110,-116,-105,-110,-110,-102,-118,-115,-105,-110,-110,-110,-110,-115.0,-105.0,-110,-110,-105,-115,-118,-102,-110,-110,-110,-110,-115,-105,-105,-115,-112,-114,-121,-103,-113,-113
NBA,2025-11-22 10:21:57,2025-11-22 22:10,Denver Nuggets,Sacramento Kings,No,888.1,Yes,-109.11,-110.56,-563.11,412.11,-110.22,-109.67,West,Northwest,West,Pacific,-108,-112,-590,430,-110,-110,-101,-111,-532,417,-107,-107,-105,-115,-540,409,-110,-110,-110,-110,-631,428,-110,-110,-115,-105,-550,410,-112,-108,-110,-110,-570.0,435.0,-110,-110,-115,-105,-600,425,-110,-110,-105,-115,-525,375,-110,-110,-113,-112,-530,380,-113,-112
