League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2025-11-21 07:49:53,2025-11-21 19:00,Cleveland Cavaliers,Indiana Pacers,Yes,263.5,Yes,-109.78,-109.89,-942.56,609.56,-111.22,-108.67,East,Central,East,Central,-115,-105,-950,625,-110,-110,-114,-106,-900,610,-106,-114,-113,-112,-1000,575,-114,-110,-101,-111,-883,631,-112,-103,-105,-115,-900,613,-114,-106,-115,-105,-1000,625,-115,-105,-110,-110,-1000,607,-110,-110,-110,-110,-900,600,-110,-110,-105,-115,-950,600,-110,-110
NBA,2025-11-21 07:49:53,2025-11-21 19:40,Boston Celtics,Brooklyn Nets,Yes,190.6,Yes,-108.0,-111.78,-1098.67,690.44,-108.44,-111.56,East,Atlantic,East,Atlantic,-102,-118,-1100,700,-105,-115,-106,-114,-1100,700,-106,-114,-113,-113,-1000,600,-113,-113,-106,-106,-1077,733,-107,-107,-110,-110,-1100,709,-110,-110,-105,-115,-1200,750,-105,-115,-110,-110,-1111,672,-110,-110,-110,-110,-1100,700,-110,-110,-110,-110,-1100,650,-110,-110
NBA,2025-11-21 07:49:53,2025-11-21 19:40,Toronto Raptors,Washington Wizards,No,349.7,Yes,-109.89,-109.78,-877.67,583.89,-111.0,-109.11,East,Atlantic,East,Southeast,-108,-112,-850,575,-110,-110,-110,-110,-820,570,-108,-112,-115,-110,-835,525,-113,-113,-106,-106,-834,603,-113,-102,-110,-110,-850,586,-115,-105,-110,-110,-900,600,-110,-110,-110,-110,-1010,616,-110,-110,-110,-110,-850,580,-110,-110,-110,-110,-950,600,-110,-110
NBA,2025-11-21 07:49:53,2025-11-21 20:10,Chicago Bulls,Miami Heat,No,1189.0,Yes,-111.22,-108.44,-139.67,117.33,-111.67,-108.22,East,Central,East,Southeast,-108,-112,-135,114,-108,-112,-112,-108,-142,120,-110,-110,-115,-110,-155,123,-114,-110,-111,-101,-133,117,-113,-102,-115,-105,-135,115,-115,-105,-110,-110,-140,115,-110,-110,-110,-110,-137,112,-110,-110,-110,-110,-140,120,-115,-105,-110,-110,-140,120,-110,-110
NBA,2025-11-21 07:49:53,2025-11-21 20:40,Dallas Mavericks,New Orleans Pelicans,Yes,443.2,Yes,-111.78,-108.0,-164.44,138.67,-109.78,-110.22,West,Southwest,West,Southwest,-115,-105,-162,136,-112,-108,-112,-108,-162,136,-112,-108,-113,-113,-177,140,-112,-114,-111,-101,-165,146,-107,-107,-115,-105,-165,145,-110,-110,-115,-105,-160,135,-110,-110,-110,-110,-164,132,-110,-110,-110,-110,-160,138,-110,-110,-105,-115,-165,140,-105,-115
NBA,2025-11-21 07:49:53,2025-11-21 21:10,Phoenix Suns,Minnesota Timberwolves,No,1279.2,Yes,-110.44,-109.33,135.78,-160.78,-110.44,-109.56,West,Pacific,West,Northwest,-112,-108,136,-162,-108,-112,-114,-106,134,-158,-110,-110,-113,-113,130,-162,-114,-112,-108,-104,138,-157,-107,-107,-112,-108,137,-157,-110,-110,-110,-110,135,-160,-115,-105,-110,-110,138,-171,-110,-110,-110,-110,134,-155,-110,-110,-105,-115,140,-165,-110,-110
NBA,2025-11-21 07:49:53,2025-11-21 21:40,Houston Rockets,Denver Nuggets,No,879.8,Yes,-109.44,-110.22,-135.78,114.44,-111.78,-108.22,West,Southwest,West,Northwest,-112,-108,-135,114,-115,-105,-112,-108,-130,110,-108,-112,-110,-115,-134,108,-112,-114,-106,-106,-138,122,-109,-105,-110,-110,-140,120,-112,-108,-110,-110,-140,115,-115,-105,-110,-110,-135,111,-110,-110,-110,-110,-135,115,-110,-110,-105,-115,-135,115,-115,-105
NBA,2025-11-21 07:49:53,2025-11-21 22:10,Golden State Warriors,Portland Trail Blazers,No,536.0,Yes,-109.89,-109.89,-299.0,241.11,-111.22,-108.78,West,Pacific,West,Northwest,-110,-110,-305,245,-115,-105,-114,-106,-290,235,-112,-108,-114,-112,-295,225,-112,-114,-106,-106,-297,248,-107,-107,-110,-110,-300,245,-110,-110,-110,-110,-300,240,-115,-105,-110,-110,-294,227,-110,-110,-110,-110,-300,250,-110,-110,-105,-115,-310,255,-110,-110
NBA,2025-11-21 07:49:53,2025-11-21 22:10,Utah Jazz,Oklahoma City Thunder,Yes,863.6,Yes,-110.56,-109.22,814.67,-1423.11,-110.11,-109.89,West,Northwest,West,Northwest,-115,-105,850,-1450,-110,-110,-112,-108,810,-1350,-110,-110,-112,-114,650,-1115,-114,-112,-106,-106,910,-1464,-107,-107,-110,-110,874,-1500,-110,-110,-115,-105,875,-1600,-110,-110,-110,-110,763,-1429,-110,-110,-110,-110,850,-1500,-110,-110,-105,-115,750,-1400,-110,-110
