League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-04-20 15:06:43,2026-04-20 19:10,273905d6a4ae9217ec0734b66a0eb28b,Cleveland Cavaliers,Toronto Raptors,No,189.3,Yes,East,Central,East,Atlantic,-111.12,-108.25,-9.12,9.12,-412.22,318.0,-109.78,-109.89,222.0,-110,-110,-395,310,-110,-110,-113,-110,-435,310,-113,-110,-110,-110,-430,340,-112,-108,-111,-101,-395,321,-105,-109,-115,-105,-400,316,-108,-112,-110,-110,-400,302,-110,-110,,,-400,310,-110,-110,-110,-110,-430,320,-110,-110,-110.0,-110.0,-425.0,333.0,-110.0,-110.0
NBA,2026-04-20 15:06:43,2026-04-20 20:10,a1b444bd00a27cbae3cf7ca3bf75a3f0,New York Knicks,Atlanta Hawks,No,748.3,Yes,East,Atlantic,East,Southeast,-110.67,-108.78,-6.17,6.17,-247.67,202.67,-109.22,-110.44,217.83,-108,-112,-250,205,-110,-110,-108,-115,-245,190,-113,-110,-114,-106,-260,215,-108,-112,-111,-101,-243,206,-107,-107,-115,-105,-245,203,-110,-110,-110,-110,-246,195,-110,-110,-105.0,-115.0,-250,200,-105,-115,-110,-110,-245,205,-110,-110,-115.0,-105.0,-245.0,205.0,-110.0,-110.0
NBA,2026-04-20 15:06:43,2026-04-20 22:40,a52365fe7f7123df1c4220d9591a6da2,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,West,Northwest,West,Northwest,-108.78,-110.67,-7.33,7.33,-291.44,236.0,-108.89,-110.89,231.67,-105,-115,-285,230,-110,-110,-113,-110,-305,230,-113,-110,-114,-106,-270,220,-110,-110,-104,-108,-287,241,-102,-113,-108,-112,-290,237,-105,-115,-110,-110,-286,226,-110,-110,-105.0,-115.0,-300,240,-110,-110,-110,-110,-300,250,-110,-110,-110.0,-110.0,-300.0,250.0,-110.0,-110.0
NBA,2026-04-20 15:06:43,2026-04-21 19:10,d1a7a6e7b024f888e922a62b14fcf466,Boston Celtics,Philadelphia 76ers,Yes,273.6,Yes,East,Atlantic,East,Atlantic,-110.12,-109.25,-13.5,13.5,-881.75,579.25,-110.88,-108.88,216.12,-110,-110,-850,575,-110,-110,-113,-110,-910,550,-109,-114,-112,-108,-950,640,-110,-110,-106,-106,-810,590,-113,-102,-110,-110,-825,574,-115,-105,-110,-110,-909,555,-110,-110,-110.0,-110.0,-900,575,-110,-110,-110,-110,-900,575,-110,-110,,,,,,
NBA,2026-04-20 15:06:43,2026-04-21 20:00,680084e4612c197a1cf4170d82ba6f10,San Antonio Spurs,Portland Trail Blazers,No,1721.8,Yes,West,Southwest,West,Northwest,-107.88,-111.5,-11.5,11.5,-654.88,468.25,-109.25,-110.38,220.44,-105,-115,-650,470,-115,-105,-113,-110,-670,450,-110,-112,-114,-106,-700,500,-112,-108,-101,-111,-629,480,-102,-113,-105,-115,-640,469,-105,-115,-110,-110,-625,442,-110,-110,-105.0,-115.0,-650,475,-110,-110,-110,-110,-675,460,-110,-110,,,,,,
NBA,2026-04-20 15:06:43,2026-04-21 22:40,d3d28b764e5099920880de59a45e82cf,Los Angeles Lakers,Houston Rockets,No,1375.3,Yes,West,Pacific,West,Southwest,-107.75,-111.62,4.5,-4.5,157.5,-188.5,-110.62,-109.0,206.0,-105,-115,160,-192,-110,-110,-113,-110,155,-195,-110,-113,-108,-112,154,-184,-114,-106,-101,-111,162,-185,-109,-105,-105,-115,161,-185,-112,-108,-110,-110,154,-192,-110,-110,-110.0,-110.0,154,-190,-110,-110,-110,-110,160,-185,-110,-110,,,,,,
NBA,2026-04-20 15:06:43,2026-04-22 19:00,c9bc6bcae048283407d1cb53995eee8e,Detroit Pistons,Orlando Magic,No,956.1,Yes,East,Central,East,Southeast,-109.62,-109.75,-9.56,9.56,-454.38,343.38,-109.38,-110.38,218.5,-108,-112,-425,330,-110,-110,-109,-114,-480,340,-112,-112,-114,-106,-450,350,-106,-114,-106,-106,-444,356,-107,-107,-110,-110,-450,350,-110,-110,-110,-110,-476,341,-110,-110,-110.0,-110.0,-450,340,-110,-110,-110,-110,-460,340,-110,-110,,,,,,
NBA,2026-04-20 15:06:43,2026-04-22 21:40,0ce48ecb61f40bc3bd784adfe7f8e811,Oklahoma City Thunder,Phoenix Suns,No,841.9,Yes,West,Northwest,West,Pacific,-107.38,-112.12,-17.19,17.19,-2068.75,1010.88,-108.88,-111.0,214.12,-110,-110,-2100,1100,-115,-105,-112,-112,-2000,850,-112,-112,-106,-114,-2000,1040,-112,-108,-101,-111,-1950,1092,-102,-113,-105,-115,-2000,1041,-105,-115,-110,-110,-2000,964,-110,-110,-105.0,-115.0,-2500,1050,-105,-115,-110,-110,-2000,950,-110,-110,,,,,,
