League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-01-03 13:35:08,2026-01-03 17:10,Miami Heat,Minnesota Timberwolves,No,1511.3,No,-84.67,-112.89,121.22,-143.67,-110.5,-108.88,East,Southeast,West,Northwest,-108,-112,118,-138,-108,-112,101,-113,127,-144,-113,-102,-103,-117,125,-145,-115,-105,-110,-110,115,-142,-110,-110,-114,-112,112,-141,,,-108,-112,124,-148,-108,-112,-110,-110,125,-145,-110,-110,-105,-115,120,-140,-110,-110,-105,-115,125,-150,-110,-110
NBA,2026-01-03 13:35:08,2026-01-03 19:40,Toronto Raptors,Atlanta Hawks,No,733.5,Yes,-109.44,-110.22,-182.11,152.78,-109.12,-110.12,East,Atlantic,East,Southeast,-106,-114,-180,150,-108,-112,-106,-106,-180,158,-107,-107,-110,-110,-180,157,-110,-110,-110,-110,-189,153,-110,-110,-110,-115,-180,143,,,-108,-112,-185,154,-108,-112,-110,-110,-180,155,-110,-110,-115,-105,-175,150,-110,-110,-110,-110,-190,155,-110,-110
NBA,2026-01-03 13:35:08,2026-01-03 19:40,New York Knicks,Philadelphia 76ers,Yes,85.5,Yes,-109.33,-110.44,-154.78,131.0,-109.0,-110.25,East,Atlantic,East,Atlantic,-106,-114,-154,130,-110,-110,-104,-108,-155,136,-107,-107,-108,-112,-155,135,-110,-110,-110,-110,-159,129,-110,-110,-113,-113,-150,120,,,-108,-112,-155,130,-110,-110,-110,-110,-155,134,-110,-110,-115,-105,-150,130,-110,-110,-110,-110,-160,135,-105,-115
NBA,2026-01-03 13:35:08,2026-01-03 20:10,Chicago Bulls,Charlotte Hornets,No,589.3,Yes,-108.22,-111.44,-125.0,104.11,-110.38,-108.88,East,Central,East,Southeast,-106,-114,-118,100,-114,-106,-106,-106,-123,107,-107,-107,-110,-110,-125,105,-110,-110,-110,-110,-125,102,-110,-110,-110,-115,-134,108,,,-112,-108,-120,100,-112,-108,-110,-110,-125,105,-110,-110,-105,-115,-125,105,-110,-110,-105,-115,-130,105,-110,-110
NBA,2026-01-03 13:35:08,2026-01-03 20:10,San Antonio Spurs,Portland Trail Blazers,No,1721.8,Yes,-108.78,-110.89,-293.44,236.78,-110.25,-109.0,West,Southwest,West,Northwest,-110,-110,-295,240,-110,-110,-106,-106,-282,237,-110,-104,-105,-115,-285,234,-110,-110,-110,-110,-315,242,-110,-110,-115,-110,-286,220,,,-108,-112,-298,240,-112,-108,-110,-110,-285,238,-110,-110,-110,-110,-300,250,-110,-110,-105,-115,-295,230,-110,-110
NBA,2026-01-03 13:35:08,2026-01-03 20:40,Dallas Mavericks,Houston Rockets,Yes,226.3,Yes,-112.56,-107.22,262.89,-330.56,-111.38,-108.0,West,Southwest,West,Southwest,-110,-110,265,-330,-108,-112,-111,-101,274,-331,-113,-102,-115,-105,270,-335,-115,-105,-110,-110,252,-329,-110,-110,-117,-109,250,-335,,,-115,-105,270,-340,-115,-105,-110,-110,260,-320,-110,-110,-110,-110,265,-330,-110,-110,-115,-105,260,-325,-110,-110
NBA,2026-01-03 13:35:08,2026-01-03 22:10,Golden State Warriors,Utah Jazz,No,598.7,Yes,-110.67,-109.0,-619.78,447.0,-110.12,-109.12,West,Pacific,West,Northwest,-110,-110,-620,460,-114,-106,-111,-101,-591,456,-107,-107,-115,-105,-600,446,-110,-110,-110,-110,-667,446,-110,-110,-115,-110,-625,430,,,-105,-115,-625,455,-110,-110,-110,-110,-600,450,-110,-110,-110,-110,-625,430,-110,-110,-110,-110,-625,450,-110,-110
NBA,2026-01-03 13:35:08,2026-01-03 22:40,Los Angeles Clippers,Boston Celtics,No,2604.9,Yes,-109.78,-109.89,-120.11,33.44,-110.12,-109.25,West,Pacific,East,Atlantic,-110,-110,-116,-102,-108,-112,-108,-104,-118,102,-113,-102,-112,-108,-120,100,-115,-105,-110,-110,-120,-101,-110,-110,-110,-115,-129,104,,,-108,-112,-118,-102,-110,-110,-110,-110,-120,100,-110,-110,-110,-110,-120,100,-105,-115,-110,-110,-120,100,-110,-110
