League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-01-03 16:22:52,2026-01-03 17:10,Miami Heat,Minnesota Timberwolves,No,1511.3,No,-107.0,-112.78,120.33,-142.33,-109.38,-109.88,East,Southeast,West,Northwest,-108,-112,118,-138,-110,-110,-101,-111,124,-141,-107,-107,-105,-115,122,-142,-110,-110,-110,-110,122,-149,-110,-110,-114,-112,112,-139,,,-105,-115,120,-142,-108,-112,-105,-115,125,-145,-110,-110,-110,-110,120,-140,-110,-110,-105,-115,120,-145,-110,-110
NBA,2026-01-03 16:22:52,2026-01-03 19:40,Toronto Raptors,Atlanta Hawks,No,733.5,Yes,-110.0,-109.78,-182.44,152.89,-109.88,-109.38,East,Atlantic,East,Southeast,-110,-110,-196,164,-112,-108,-106,-106,-180,158,-107,-107,-110,-110,-180,157,-110,-110,-110,-110,-189,153,-110,-110,-112,-114,-182,145,,,-112,-108,-185,154,-105,-115,-110,-110,-180,155,-110,-110,-110,-110,-160,135,-110,-110,-110,-110,-190,155,-115,-105
NBA,2026-01-03 16:22:52,2026-01-03 19:40,New York Knicks,Philadelphia 76ers,Yes,85.5,Yes,-110.11,-109.67,-154.22,130.11,-109.62,-109.62,East,Atlantic,East,Atlantic,-106,-114,-154,130,-110,-110,-110,-102,-151,133,-107,-107,-114,-106,-152,132,-110,-110,-110,-110,-149,122,-110,-110,-114,-112,-152,120,,,-102,-118,-155,130,-110,-110,-115,-105,-150,129,-110,-110,-115,-105,-165,140,-110,-110,-105,-115,-160,135,-110,-110
NBA,2026-01-03 16:22:52,2026-01-03 20:10,Chicago Bulls,Charlotte Hornets,No,589.3,Yes,-109.78,-109.89,-123.11,80.67,-110.12,-109.12,East,Central,East,Southeast,-110,-110,-118,100,-114,-106,-108,-104,-123,107,-107,-107,-112,-108,-125,105,-110,-110,-110,-110,-125,102,-110,-110,-110,-115,-127,102,,,-108,-112,-115,-105,-110,-110,-110,-110,-125,105,-110,-110,-110,-110,-130,110,-110,-110,-110,-110,-120,100,-110,-110
NBA,2026-01-03 16:22:52,2026-01-03 20:10,San Antonio Spurs,Portland Trail Blazers,No,1721.8,Yes,-108.33,-111.44,-300.56,240.67,-108.25,-111.0,West,Southwest,West,Northwest,-108,-112,-290,235,-106,-114,-106,-106,-282,237,-105,-109,-105,-115,-285,234,-108,-112,-110,-110,-315,242,-110,-110,-113,-113,-295,230,,,-108,-112,-298,240,-112,-108,-110,-110,-285,238,-110,-110,-110,-110,-360,280,-110,-110,-105,-115,-295,230,-105,-115
NBA,2026-01-03 16:22:52,2026-01-03 20:40,Dallas Mavericks,Houston Rockets,Yes,226.3,Yes,-87.22,-110.22,257.22,-321.78,-110.12,-109.12,West,Southwest,West,Southwest,-110,-110,275,-340,-112,-108,-104,-108,256,-307,-107,-107,-108,-112,252,-310,-110,-110,-110,-110,252,-329,-110,-110,-115,-110,250,-335,,,100,-120,250,-310,-112,-108,-110,-110,255,-310,-110,-110,-110,-110,265,-330,-110,-110,-118,-102,260,-325,-110,-110
NBA,2026-01-03 16:22:52,2026-01-03 22:10,Golden State Warriors,Utah Jazz,No,598.7,Yes,-109.22,-110.56,-486.67,365.0,-111.5,-107.75,West,Pacific,West,Northwest,-108,-112,-500,385,-112,-108,-106,-106,-444,356,-110,-104,-110,-110,-450,350,-113,-107,-110,-110,-476,349,-110,-110,-114,-112,-455,330,,,-110,-110,-455,350,-112,-108,-110,-110,-450,355,-110,-110,-105,-115,-675,460,-110,-110,-110,-110,-475,350,-115,-105
NBA,2026-01-03 16:22:52,2026-01-03 22:40,Los Angeles Clippers,Boston Celtics,No,2604.9,Yes,-108.33,-111.33,-118.67,-34.78,-110.0,-109.25,West,Pacific,East,Atlantic,-110,-110,-118,100,-108,-112,-104,-108,-115,-101,-107,-107,-108,-112,-117,-103,-110,-110,-110,-110,-118,-104,-110,-110,-110,-115,-129,104,,,-108,-112,-118,-102,-115,-105,-110,-110,-115,-105,-110,-110,-110,-110,-120,100,-110,-110,-105,-115,-118,-102,-110,-110
