League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-01-10 01:37:24,2026-01-10 13:10,Cleveland Cavaliers,Minnesota Timberwolves,No,631.6,No,-112.22,-107.44,-166.44,140.11,-109.0,-110.25,East,Central,West,Northwest,-114,-106,-166,140,-110,-110,-115,-105,-165,145,-110,-110,-111,-101,-165,146,-107,-107,-110,-110,-167,134,-110,-110,-115,-105,-170,142,-105,-115,-115,-105,-165.0,142.0,-110,-110,-115,-110,-165,132,,,-110,-110,-165,140,-110,-110,-105,-115,-170,140,-110,-110
NBA,2026-01-10 01:37:24,2026-01-10 19:10,Indiana Pacers,Miami Heat,No,1023.6,Yes,-109.78,-110.0,239.0,-295.67,-110.25,-109.0,East,Central,East,Southeast,-108,-112,235,-290,-108,-112,-110,-110,245,-300,-110,-110,-106,-106,248,-297,-107,-107,-110,-110,238,-303,-110,-110,-110,-110,245,-305,-112,-108,-110,-110,240.0,-290.0,-110,-110,-114,-112,220,-286,,,-110,-110,240,-290,-110,-110,-110,-110,240,-300,-115,-105
NBA,2026-01-10 01:37:24,2026-01-10 19:40,Detroit Pistons,Los Angeles Clippers,No,1991.5,Yes,-109.78,-110.0,-265.75,215.62,-109.62,-109.62,East,Central,West,Pacific,-106,-114,-250,205,-110,-110,-115,-105,-265,219,-110,-110,-111,-101,-263,222,-107,-107,-110,-110,-270,214,-110,-110,-105,-115,-265,215,-115,-105,-115,-105,,,-110,-110,-114,-112,-278,215,,,-110,-110,-260,215,-110,-110,-102,-118,-275,220,-105,-115
NBA,2026-01-10 01:37:24,2026-01-10 20:10,Boston Celtics,San Antonio Spurs,No,1764.3,Yes,-60.67,-114.67,-112.56,-107.0,-109.0,-110.25,East,Atlantic,West,Southwest,-106,-114,-110,-106,-110,-110,-105,-115,-115,-105,-110,-110,-101,-111,-113,-103,-107,-107,-110,-110,-112,-109,-110,-110,105,-125,-115,-105,-105,-115,-105,-115,-115.0,-105.0,-110,-110,-109,-117,-113,-110,,,-115,-105,-110,-110,-110,-110,100,-120,-110,-110,-110,-110
NBA,2026-01-10 01:37:24,2026-01-10 20:10,Chicago Bulls,Dallas Mavericks,No,802.8,Yes,-40.22,-112.67,-149.5,125.75,-110.5,-108.75,East,Central,West,Southwest,-114,-106,-144,122,-112,-108,100,-120,-150,130,-110,-110,104,-116,-149,132,-107,-107,-110,-110,-152,123,-110,-110,-118,-102,-148,124,-115,-105,100,-120,,,-110,-110,-109,-115,-148,120,,,-110,-110,-150,130,-110,-110,-105,-115,-155,125,-110,-110
NBA,2026-01-10 01:37:24,2026-01-10 21:40,Utah Jazz,Charlotte Hornets,No,1728.3,Yes,-107.33,-112.22,154.78,-184.67,-109.88,-109.38,West,Northwest,East,Southeast,-110,-110,158,-188,-110,-110,-105,-115,157,-180,-110,-110,-101,-111,158,-180,-107,-107,-110,-110,152,-189,-110,-110,-105,-115,154,-185,-112,-108,-105,-115,155.0,-180.0,-110,-110,-115,-109,150,-190,,,-110,-110,155,-180,-110,-110,-105,-115,154,-190,-110,-110
