League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-03-05 05:35:23,2026-03-05 19:10,9433b263c495c0f5968b95317cc639f6,Orlando Magic,Dallas Mavericks,No,963.1,Yes,East,Southeast,West,Southwest,-112.89,-84.33,-8.56,8.56,-369.56,290.0,-109.89,-109.89,228.83,-110,-110,-370,295,-110,-110,-115,-105,-360,285,-115,-105,-112,100,-356,293,-107,-107,-116,-104,-360,289,-110,-110,-115,-105,-375,300,-105,-115,-113,-110,-375,275,-112,-112,-115,-105,-360,290,-110,-110,-110,-110,-370,283,-110,-110,-110,-110,-400,300,-110,-110
NBA,2026-03-05 05:35:23,2026-03-05 19:10,bc0cdadc5e95e588b0a1ea210243fa52,Washington Wizards,Utah Jazz,No,1847.5,Yes,East,Southeast,West,Northwest,-109.56,-109.89,-2.0,2.0,-127.89,106.56,-109.56,-110.11,243.06,-110,-110,-136,116,-106,-114,-115,-105,-125,105,-105,-115,-106,-106,-123,107,-107,-107,-110,-110,-125,105,-110,-110,-105,-115,-130,105,-115,-105,-110,-113,-129,102,-113,-110,-110,-110,-125,105,-110,-110,-110,-110,-128,104,-110,-110,-110,-110,-130,110,-110,-110
NBA,2026-03-05 05:35:23,2026-03-05 19:40,9096d55ba6f3120da3126b404e48d023,Miami Heat,Brooklyn Nets,No,1087.4,Yes,East,Southeast,East,Atlantic,-109.89,-109.56,-12.61,12.61,-809.89,548.33,-109.78,-109.89,225.78,-115,-105,-800,560,-112,-108,-115,-105,-800,550,-110,-110,-106,-106,-786,576,-107,-107,-110,-110,-800,561,-110,-110,-110,-110,-900,600,-110,-110,-108,-115,-770,480,-109,-114,-110,-110,-800,550,-110,-110,-110,-110,-833,533,-110,-110,-105,-115,-800,525,-110,-110
NBA,2026-03-05 05:35:23,2026-03-05 19:40,f7585c5c396d85403879fd5cd3097302,Houston Rockets,Golden State Warriors,No,1643.9,Yes,West,Southwest,West,Pacific,-110.67,-108.67,-9.28,9.28,-385.67,298.56,-109.44,-110.33,215.78,-106,-114,-370,295,-115,-105,-105,-115,-380,300,-110,-110,-111,-101,-366,301,-102,-113,-115,-105,-370,296,-105,-115,-110,-110,-400,300,-115,-105,-109,-113,-420,300,-113,-110,-115,-105,-370,295,-105,-115,-110,-110,-385,295,-110,-110,-115,-105,-410,305,-110,-110
NBA,2026-03-05 05:35:23,2026-03-05 20:10,405300ced4b3e611f8d6cc145e5cc9da,San Antonio Spurs,Detroit Pistons,No,1236.1,Yes,West,Southwest,East,Central,-107.11,-112.33,-3.5,3.5,-154.78,130.11,-107.89,-112.0,227.94,-106,-114,-156,132,-110,-110,-102,-118,-155,130,-112,-108,-104,-108,-149,132,-102,-113,-108,-112,-150,130,-105,-115,-105,-115,-155,125,-105,-115,-109,-114,-159,128,-112,-112,-110,-110,-150,129,-105,-115,-110,-110,-159,130,-110,-110,-110,-110,-160,135,-110,-110
NBA,2026-03-05 05:35:23,2026-03-05 20:10,0aac7c0b9b7350238d921ab4c6faf26d,Minnesota Timberwolves,Toronto Raptors,No,694.2,Yes,West,Northwest,East,Atlantic,-108.44,-111.0,-5.89,5.89,-237.22,195.22,-109.89,-109.89,227.5,-110,-110,-245,200,-110,-110,-115,-105,-238,195,-110,-110,-101,-111,-228,195,-107,-107,-105,-115,-230,192,-110,-110,-115,-105,-235,195,-110,-110,-110,-113,-245,190,-112,-112,-105,-115,-230,195,-110,-110,-110,-110,-244,195,-110,-110,-105,-115,-240,200,-110,-110
NBA,2026-03-05 05:35:23,2026-03-05 21:10,2838ee4e0a7f60e2fb0fb134a84c3a76,Phoenix Suns,Chicago Bulls,No,1452.0,Yes,West,Pacific,East,Central,-109.56,-109.89,-11.56,11.56,-561.0,411.11,-111.11,-108.67,224.61,-112,-108,-560,420,-114,-106,-110,-110,-535,400,-112,-108,-106,-106,-528,414,-107,-107,-110,-110,-535,406,-110,-110,-110,-110,-550,400,-115,-105,-108,-115,-625,420,-112,-112,-110,-110,-535,415,-110,-110,-110,-110,-556,395,-110,-110,-110,-110,-625,430,-110,-110
NBA,2026-03-05 05:35:23,2026-03-05 22:10,2bcbbf1e576480f97be0401eb089cd5a,Denver Nuggets,Los Angeles Lakers,No,831.9,Yes,West,Northwest,West,Pacific,-109.22,-110.22,-5.11,5.11,-196.78,164.44,-109.89,-109.89,240.72,-112,-108,-198,166,-110,-110,-110,-110,-198,164,-110,-110,-106,-106,-190,166,-107,-107,-110,-110,-190,165,-110,-110,-105,-115,-200,165,-110,-110,-115,-108,-210,165,-112,-112,-110,-110,-190,163,-110,-110,-110,-110,-200,161,-110,-110,-105,-115,-195,165,-110,-110
NBA,2026-03-05 05:35:23,2026-03-05 22:10,3a3ada953e9680525dd22a739ea65ffd,Sacramento Kings,New Orleans Pelicans,No,1883.0,Yes,West,Pacific,West,Southwest,-107.67,-111.78,4.56,-4.56,157.0,-187.44,-109.78,-109.89,233.67,-106,-114,166,-198,-106,-114,-108,-112,154,-185,-112,-108,-101,-111,158,-180,-107,-107,-105,-115,157,-180,-110,-110,-110,-110,155,-190,-110,-110,-114,-109,160,-205,-113,-110,-105,-115,155,-180,-110,-110,-110,-110,153,-189,-110,-110,-110,-110,155,-180,-110,-110
