League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds
NBA,2026-03-31 18:34:52,2026-03-31 19:10,8c95b58e16520c12308e0196b0c19198,Orlando Magic,Phoenix Suns,No,1845.4,Yes,East,Southeast,West,Pacific,-108.56,-110.89,-2.17,2.17,-128.56,108.11,-110.67,-109.0,225.0,-108,-112,-122,104,-114,-106,-105,-115,-130,110,-110,-110,-109.0,-114.0,-137.0,110.0,-110.0,-113.0,-108.0,-104.0,-129.0,113.0,-107.0,-107.0,-112.0,-108.0,-131.0,111.0,-110.0,-110.0,-105.0,-115.0,-125.0,105.0,-115.0,-105.0,-110.0,-110.0,-125.0,105.0,-110.0,-110.0,-110.0,-110.0,-130.0,110.0,-110.0,-110.0,-110.0,-110.0,-128.0,105.0,-110.0,-110.0
NBA,2026-03-31 18:34:52,2026-03-31 19:40,5821188b8c12a7b49e0f069e3974e502,Brooklyn Nets,Charlotte Hornets,No,530.9,Yes,East,Atlantic,East,Southeast,-109.89,-109.44,17.83,-17.83,1026.67,-2083.89,-110.33,-109.33,219.11,-106,-114,1200,-2500,-110,-110,-108,-112,1100,-2100,-115,-105,-113.0,-109.0,900.0,-2000.0,-110.0,-113.0,-109.0,-103.0,1025.0,-1755.0,-105.0,-109.0,-113.0,-107.0,979.0,-1800.0,-108.0,-112.0,-105.0,-115.0,1050.0,-2500.0,-115.0,-105.0,-110.0,-110.0,1025.0,-1900.0,-110.0,-110.0,-115.0,-105.0,1000.0,-2200.0,-110.0,-110.0,-110.0,-110.0,961.0,-2000.0,-110.0,-110.0
NBA,2026-03-31 18:34:52,2026-03-31 20:10,ce4beaf577105bae5d26c3205ccce3b4,Milwaukee Bucks,Dallas Mavericks,No,856.9,Yes,East,Central,West,Southwest,-110.56,-108.89,2.0,-2.0,108.89,-130.0,-112.0,-107.67,229.89,-112,-108,110,-130,-114,-106,-102,-118,110,-130,-108,-112,-113.0,-110.0,105.0,-130.0,-113.0,-110.0,-108.0,-104.0,109.0,-125.0,-110.0,-104.0,-112.0,-108.0,107.0,-127.0,-113.0,-107.0,-118.0,-102.0,110.0,-135.0,-115.0,-105.0,-110.0,-110.0,110.0,-130.0,-115.0,-105.0,-110.0,-110.0,110.0,-130.0,-110.0,-110.0,-110.0,-110.0,109.0,-133.0,-110.0,-110.0
NBA,2026-03-31 18:34:52,2026-03-31 20:10,b6b9e83d82f672bcffebdad2ba67d51d,Detroit Pistons,Toronto Raptors,No,206.8,Yes,East,Central,East,Atlantic,-108.89,-110.56,-3.5,3.5,-158.22,133.67,-109.67,-110.11,220.06,-108,-112,-164,138,-108,-112,-110,-110,-155,130,-115,-105,-108.0,-115.0,-162.0,130.0,-112.0,-112.0,-105.0,-107.0,-156.0,137.0,-107.0,-107.0,-109.0,-111.0,-156.0,136.0,-110.0,-110.0,-110.0,-110.0,-160.0,135.0,-105.0,-115.0,-110.0,-110.0,-155.0,134.0,-110.0,-110.0,-110.0,-110.0,-160.0,135.0,-110.0,-110.0,-110.0,-110.0,-156.0,128.0,-110.0,-110.0
NBA,2026-03-31 18:34:52,2026-03-31 20:10,0fee871b4f5cc68f4c933d5eb56d25c8,Houston Rockets,New York Knicks,No,1420.7,Yes,West,Southwest,East,Atlantic,-111.11,-108.44,1.11,-1.11,-82.11,-115.56,-109.89,-109.78,217.67,-110,-110,100,-118,-110,-110,-115,-105,-105,-115,-118,-102,-112.0,-112.0,-106.0,-118.0,-109.0,-114.0,-107.0,-105.0,-104.0,-112.0,-107.0,-107.0,-111.0,-109.0,-106.0,-114.0,-110.0,-110.0,-115.0,-105.0,-102.0,-118.0,-105.0,-115.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-106.0,-115.0,-110.0,-110.0
NBA,2026-03-31 18:34:52,2026-03-31 22:40,87dab37c8c29cf1586f973f3fe0ca38a,Los Angeles Lakers,Cleveland Cavaliers,No,2051.0,Yes,West,Pacific,East,Central,-110.11,-109.33,-1.78,1.78,-128.33,107.56,-111.11,-108.56,234.67,-112,-108,-124,106,-115,-105,-112,-108,-125,105,-110,-110,-110.0,-113.0,-129.0,104.0,-114.0,-109.0,-104.0,-108.0,-125.0,109.0,-109.0,-105.0,-108.0,-112.0,-127.0,107.0,-112.0,-108.0,-115.0,-105.0,-135.0,110.0,-110.0,-110.0,-110.0,-110.0,-135.0,115.0,-110.0,-110.0,-110.0,-110.0,-125.0,105.0,-110.0,-110.0,-110.0,-110.0,-130.0,107.0,-110.0,-110.0
NBA,2026-03-31 18:34:52,2026-03-31 23:10,4ae1016a615b3bc0fcef523ab3c8933b,Los Angeles Clippers,Portland Trail Blazers,No,832.3,Yes,West,Pacific,West,Northwest,-114.0,-105.44,-4.61,4.61,-201.22,168.22,-109.67,-110.11,227.39,-114,-106,-198,166,-110,-110,-118,-102,-205,170,-108,-112,-113.0,-110.0,-200.0,160.0,-112.0,-112.0,-111.0,-101.0,-195.0,171.0,-107.0,-107.0,-115.0,-105.0,-195.0,170.0,-110.0,-110.0,-115.0,-105.0,-210.0,170.0,-110.0,-110.0,-115.0,-105.0,-200.0,170.0,-110.0,-110.0,-115.0,-105.0,-200.0,170.0,-110.0,-110.0,-110.0,-110.0,-208.0,167.0,-110.0,-110.0
NBA,2026-03-31 18:34:52,2026-04-01 19:40,5f035331e20684a116344413531bab36,Miami Heat,Boston Celtics,No,1255.4,Yes,East,Southeast,East,Atlantic,-108.33,-113.0,4.83,-4.83,165.33,-201.0,-109.33,-111.67,228.83,-108,-112,172,-205,-105,-115,-105,-115,164,-198,-110,-110,-112.0,-112.0,160.0,-200.0,-113.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-03-31 18:34:52,2026-04-01 22:10,54540a1bafcd2e0cff9b5cd8a09e0bfa,Golden State Warriors,San Antonio Spurs,No,1490.6,Yes,West,Pacific,West,Southwest,-109.5,-110.5,11.5,-11.5,465.0,-635.0,-107.5,-112.5,228.0,-114,-106,460,-620,-105,-115,-105,-115,470,-650,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
