League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-11-05 22:49:40,2025-11-05 20:41,Dallas Mavericks,New Orleans Pelicans,Yes,443.2,Yes,-40.0,-127.0,346.67,-578.5,-4.0,-129.0,West,Southwest,West,Southwest,,,280.0,-390.0,,,-125.0,-111.0,225.0,-286.0,-118.0,-118.0,-105.0,-125.0,310.0,-445.0,110.0,-140.0,110.0,-145.0,700.0,-1400.0,,,,,335,-625,,,,,230.0,-325.0,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-05 22:49:40,2025-11-05 21:10,Denver Nuggets,Miami Heat,No,1726.7,Yes,-121.0,-77.67,-2286.33,832.5,-116.67,-114.33,West,Northwest,East,Southeast,-132.0,100.0,-2500.0,870.0,-118.0,-112.0,-125.0,-105.0,-3333.0,1000.0,-118.0,-111.0,-115.0,-115.0,-1150.0,650.0,-115.0,-115.0,-118.0,-110.0,-1600.0,775.0,-110.0,-115.0,-121.0,-121.0,-3335,900,-124.0,-118.0,-115.0,-115.0,-1800.0,800.0,-115.0,-115.0,,,,,,,,,,,,,,,,,,
NBA,2025-11-05 22:49:40,2025-11-05 22:10,Sacramento Kings,Golden State Warriors,Yes,74.0,Yes,-113.33,-117.17,155.67,-205.67,-115.5,-114.5,West,Pacific,West,Pacific,-118.0,-112.0,164.0,-215.0,-112.0,-118.0,-105.0,-118.0,125.0,-154.0,-118.0,-105.0,-120.0,-110.0,160.0,-210.0,-110.0,-120.0,-110.0,-118.0,160.0,-210.0,-115.0,-110.0,-117.0,-125.0,155,-220,-118.0,-124.0,-110.0,-120.0,170.0,-225.0,-120.0,-110.0,,,,,,,,,,,,,,,,,,
NBA,2025-11-05 22:49:40,2025-11-05 22:12,Portland Trail Blazers,Oklahoma City Thunder,Yes,1487.1,Yes,-80.83,-116.5,725.0,-1633.33,-119.0,-112.5,West,Northwest,West,Northwest,100.0,-132.0,800.0,-1800.0,-118.0,-112.0,-111.0,-111.0,650.0,-1250.0,-118.0,-111.0,-120.0,-110.0,650.0,-1150.0,-120.0,-110.0,-118.0,-110.0,950.0,-2500.0,-118.0,-110.0,-121.0,-121.0,700,-2000,-120.0,-122.0,-115.0,-115.0,600.0,-1100.0,-120.0,-110.0,,,,,,,,,,,,,,,,,,
NBA,2025-11-05 22:49:40,2025-11-05 22:12,Los Angeles Lakers,San Antonio Spurs,No,1208.0,Yes,-79.67,-116.83,124.17,-160.67,-115.83,-113.83,West,Pacific,West,Southwest,100.0,-132.0,134.0,-172.0,-120.0,-110.0,-111.0,-111.0,100.0,-125.0,-118.0,-105.0,-120.0,-110.0,114.0,-145.0,-110.0,-120.0,-110.0,-115.0,130.0,-165.0,-110.0,-115.0,-122.0,-118.0,132,-182,-122.0,-118.0,-115.0,-115.0,135.0,-175.0,-115.0,-115.0,,,,,,,,,,,,,,,,,,
NBA,2025-11-05 22:49:40,2025-11-06 21:00,Phoenix Suns,Los Angeles Clippers,Yes,362.6,Yes,-113.44,-106.22,-143.89,121.33,-109.56,-110.44,West,Pacific,West,Pacific,-110.0,-110.0,-142.0,120.0,-106.0,-114.0,-110.0,-110.0,-139.0,113.0,-110.0,-110.0,-115.0,-105.0,-148.0,124.0,-110.0,-110.0,-115.0,-105.0,-145.0,120.0,-110.0,-110.0,-115.0,-110.0,-152,123,-113.0,-113.0,-115.0,-105.0,-140.0,120.0,-110.0,-110.0,-111.0,-101.0,-144.0,127.0,-107.0,-107.0,-115.0,-105.0,-145.0,125.0,-110.0,-110.0,-115.0,-105.0,-140.0,120.0,-110.0,-110.0
NBA,2025-11-05 22:49:40,2025-12-25 12:00,New York Knicks,Cleveland Cavaliers,No,404.7,No,-113.0,-113.0,-143.0,117.0,-113.0,-113.0,East,Atlantic,East,Central,,,,,,,,,,,,,,,,,,,,,,,,,-113.0,-113.0,-143,117,-113.0,-113.0,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-05 22:49:40,2025-12-25 17:00,Golden State Warriors,Dallas Mavericks,No,1481.0,No,-114.0,-112.0,-195.0,150.0,-115.0,-110.0,West,Pacific,West,Southwest,,,,,,,,,,,,,,,,,,,,,,,,,-114.0,-112.0,-195,150,-115.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-05 22:49:40,2025-12-25 22:30,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,-117.0,-109.0,-220.0,175.0,-112.0,-114.0,West,Northwest,West,Northwest,,,,,,,,,,,,,,,,,,,,,,,,,-117.0,-109.0,-220,175,-112.0,-114.0,,,,,,,,,,,,,,,,,,,,,,,,
