League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-03-09 14:54:25,2026-03-09 19:10,45df97b54d688962ca73235c4837a580,Cleveland Cavaliers,Philadelphia 76ers,No,359.4,Yes,East,Central,East,Atlantic,-111.11,-108.33,-13.78,13.78,-852.44,570.67,-109.11,-110.56,227.5,-114,-106,-850,590,-106,-114,-115.0,-105.0,-850.0,575.0,-110.0,-110.0,-110.0,-110.0,-918.0,577.0,-110.0,-110.0,-104.0,-108.0,-834.0,603.0,-107.0,-107.0,-108.0,-112.0,-850.0,586.0,-110.0,-110.0,-115.0,-105.0,-900.0,575.0,-110.0,-110.0,-109.0,-114.0,-770.0,500.0,-109.0,-114.0,-110.0,-110.0,-850.0,580.0,-110.0,-110.0,-115.0,-105.0,-850.0,550.0,-110.0,-110.0
NBA,2026-03-09 14:54:25,2026-03-09 19:40,cb3e1961956f4bc06c934db6acb30b32,Brooklyn Nets,Memphis Grizzlies,No,956.1,Yes,East,Atlantic,West,Southwest,-109.56,-109.89,1.61,-1.61,104.33,-124.44,-109.56,-110.0,220.5,-110,-110,108,-126,-110,-110,-112.0,-108.0,105.0,-125.0,-110.0,-110.0,-110.0,-110.0,100.0,-122.0,-110.0,-110.0,-106.0,-106.0,107.0,-123.0,-107.0,-107.0,-110.0,-110.0,105.0,-125.0,-110.0,-110.0,-110.0,-110.0,105.0,-125.0,-110.0,-110.0,-113.0,-110.0,104.0,-129.0,-109.0,-113.0,-110.0,-110.0,100.0,-120.0,-110.0,-110.0,-105.0,-115.0,105.0,-125.0,-110.0,-110.0
NBA,2026-03-09 14:54:25,2026-03-09 19:40,0b99caf66dc0e57b0a2bb492e66e9b48,Oklahoma City Thunder,Denver Nuggets,Yes,506.0,Yes,West,Northwest,West,Northwest,-107.44,-112.0,-6.28,6.28,-262.56,213.78,-109.0,-110.56,232.33,-112,-108,-255,210,-112,-108,-105.0,-115.0,-270.0,220.0,-105.0,-115.0,-110.0,-110.0,-270.0,211.0,-110.0,-110.0,-101.0,-111.0,-258.0,218.0,-107.0,-107.0,-105.0,-115.0,-260.0,215.0,-110.0,-110.0,-105.0,-115.0,-275.0,220.0,-105.0,-115.0,-109.0,-114.0,-265.0,205.0,-112.0,-110.0,-110.0,-110.0,-250.0,210.0,-110.0,-110.0,-110.0,-110.0,-260.0,215.0,-110.0,-110.0
NBA,2026-03-09 14:54:25,2026-03-09 21:10,e9b7eed293592882faf41217d4cdfea9,Utah Jazz,Golden State Warriors,No,598.7,Yes,West,Northwest,West,Pacific,-110.33,-109.11,6.94,-6.94,228.67,-282.89,-109.56,-110.22,223.72,-110,-110,235,-290,-110,-110,-105.0,-115.0,235.0,-290.0,-110.0,-110.0,-110.0,-110.0,222.0,-286.0,-110.0,-110.0,-108.0,-104.0,237.0,-282.0,-102.0,-113.0,-112.0,-108.0,234.0,-285.0,-105.0,-115.0,-115.0,-105.0,230.0,-295.0,-110.0,-110.0,-113.0,-110.0,215.0,-278.0,-114.0,-109.0,-110.0,-110.0,235.0,-280.0,-110.0,-110.0,-110.0,-110.0,215.0,-260.0,-115.0,-105.0
NBA,2026-03-09 14:54:25,2026-03-09 22:10,1fc5f15b45f76793f11e64508b1222c3,Los Angeles Clippers,New York Knicks,No,2459.8,Yes,West,Pacific,East,Atlantic,-111.22,-108.22,2.39,-2.39,115.67,-137.67,-109.11,-110.67,220.33,-110,-110,116,-136,-110,-110,-115.0,-105.0,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,113.0,-139.0,-110.0,-110.0,-109.0,-103.0,122.0,-138.0,-102.0,-113.0,-113.0,-107.0,120.0,-140.0,-105.0,-115.0,-110.0,-110.0,118.0,-145.0,-115.0,-105.0,-114.0,-109.0,112.0,-139.0,-110.0,-113.0,-110.0,-110.0,110.0,-130.0,-110.0,-110.0,-110.0,-110.0,110.0,-130.0,-115.0,-105.0
NBA,2026-03-09 14:54:25,2026-03-10 20:10,e989d01a7b748cf7e0c892b5259ea99d,San Antonio Spurs,Boston Celtics,No,1764.3,Yes,West,Southwest,East,Atlantic,-105.0,-115.0,-3.5,3.5,-154.0,130.0,-110.0,-110.0,222.5,-105,-115,-154,130,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-03-09 14:54:25,2026-03-10 23:10,4df738bb19716e5b1ea6f389fa1fd60d,Los Angeles Lakers,Minnesota Timberwolves,No,1524.7,Yes,West,Pacific,West,Northwest,-114.0,-106.0,1.5,-1.5,-102.0,-116.0,-110.0,-110.0,233.5,-114,-106,-102,-116,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
