League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2025-11-15 10:21:48,2025-11-15 17:10,Cleveland Cavaliers,Memphis Grizzlies,No,630.9,No,-110.44,-109.22,-552.67,405.22,-110.89,-109.0,East,Central,West,Southwest,-110.0,-110.0,-560.0,420.0,-108.0,-112.0,-110.0,-110.0,-556.0,394.0,-110.0,-110.0,-110.0,-110.0,-525.0,400.0,-110.0,-110.0,-106.0,-106.0,-518.0,408.0,-107.0,-107.0,-115,-110,-590,400,-113,-112,-108.0,-112.0,-550.0,410.0,-115.0,-105.0,-115.0,-105.0,-575.0,400.0,-110.0,-110.0,-110.0,-110.0,-500.0,390.0,-110.0,-110.0,-110.0,-110.0,-600.0,425.0,-115.0,-105.0
NBA,2025-11-15 10:21:48,2025-11-15 19:10,Charlotte Hornets,Oklahoma City Thunder,No,941.0,Yes,-107.22,-112.44,816.56,-1441.56,-111.67,-108.44,East,Southeast,West,Northwest,-105.0,-115.0,870.0,-1500.0,-110.0,-110.0,-110.0,-110.0,771.0,-1429.0,-110.0,-110.0,-110.0,-110.0,836.0,-1400.0,-116.0,-104.0,-106.0,-106.0,872.0,-1365.0,-114.0,-101.0,-112,-113,700,-1430,-112,-114,-102.0,-118.0,850.0,-1450.0,-108.0,-112.0,-105.0,-115.0,750.0,-1400.0,-115.0,-105.0,-110.0,-110.0,825.0,-1400.0,-110.0,-110.0,-105.0,-115.0,875.0,-1600.0,-110.0,-110.0
NBA,2025-11-15 10:21:48,2025-11-15 19:10,Indiana Pacers,Toronto Raptors,No,440.8,Yes,-110.89,-108.89,234.78,-290.11,-110.22,-109.67,East,Central,East,Atlantic,-106.0,-114.0,225.0,-275.0,-110.0,-110.0,-110.0,-110.0,229.0,-294.0,-110.0,-110.0,-114.0,-106.0,234.0,-285.0,-110.0,-110.0,-110.0,-102.0,237.0,-282.0,-107.0,-107.0,-113,-113,255,-335,-113,-112,-110.0,-110.0,235.0,-290.0,-112.0,-108.0,-115.0,-105.0,230.0,-280.0,-110.0,-110.0,-110.0,-110.0,238.0,-285.0,-110.0,-110.0,-110.0,-110.0,230.0,-285.0,-110.0,-110.0
NBA,2025-11-15 10:21:48,2025-11-15 20:10,Minnesota Timberwolves,Denver Nuggets,Yes,699.6,Yes,-108.67,-111.0,-131.33,110.33,-109.44,-110.56,West,Northwest,West,Northwest,-114.0,-106.0,-126.0,108.0,-110.0,-110.0,-110.0,-110.0,-132.0,108.0,-110.0,-110.0,-109.0,-111.0,-130.0,110.0,-108.0,-112.0,-105.0,-107.0,-128.0,112.0,-105.0,-109.0,-110,-115,-136,110,-114,-112,-105.0,-115.0,-130.0,110.0,-108.0,-112.0,-110.0,-110.0,-135.0,115.0,-110.0,-110.0,-110.0,-110.0,-130.0,110.0,-110.0,-110.0,-105.0,-115.0,-135.0,110.0,-110.0,-110.0
NBA,2025-11-15 10:21:48,2025-11-15 20:10,Milwaukee Bucks,Los Angeles Lakers,No,1745.7,Yes,-110.67,-109.11,56.0,-120.67,-110.78,-109.11,East,Central,West,Pacific,-110.0,-110.0,106.0,-124.0,-114.0,-106.0,-110.0,-110.0,-101.0,-122.0,-110.0,-110.0,-112.0,-108.0,100.0,-120.0,-110.0,-110.0,-108.0,-104.0,102.0,-118.0,-107.0,-107.0,-114,-112,102,-127,-113,-112,-112.0,-108.0,100.0,-120.0,-108.0,-112.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,100.0,-120.0,-110.0,-110.0,-110.0,-110.0,100.0,-120.0,-115.0,-105.0
NBA,2025-11-15 10:21:48,2025-12-25 12:00,New York Knicks,Cleveland Cavaliers,No,404.7,No,-113.0,-113.0,-143.0,117.0,-113.0,-113.0,East,Atlantic,East,Central,,,,,,,,,,,,,,,,,,,,,,,,,-113,-113,-143,117,-113,-113,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-15 10:21:48,2025-12-25 17:00,Golden State Warriors,Dallas Mavericks,No,1481.0,No,-114.0,-112.0,-195.0,150.0,-115.0,-110.0,West,Pacific,West,Southwest,,,,,,,,,,,,,,,,,,,,,,,,,-114,-112,-195,150,-115,-110,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-15 10:21:48,2025-12-25 22:30,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,-117.0,-109.0,-220.0,175.0,-112.0,-114.0,West,Northwest,West,Northwest,,,,,,,,,,,,,,,,,,,,,,,,,-117,-109,-220,175,-112,-114,,,,,,,,,,,,,,,,,,,,,,,,
