League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-03-24 06:48:59,2026-03-24 19:10,c4901bf9c9ebf81236d22ca4626b5a31,Charlotte Hornets,Sacramento Kings,No,2245.3,Yes,East,Southeast,West,Pacific,-113.11,-39.67,-17.11,17.11,-1435.22,808.78,-111.11,-108.56,230.83,-110,-110,-1200,750,-114,-106,-108.0,-112.0,-1350.0,800.0,-115.0,-105.0,-110.0,-110.0,-1667.0,803.0,-110.0,-110.0,-114.0,-109.0,-1430.0,750.0,-109.0,-114.0,-116.0,104.0,-1270.0,826.0,-107.0,-107.0,-120.0,100.0,-1300.0,795.0,-110.0,-110.0,-120.0,100.0,-1300.0,780.0,-110.0,-110.0,-110.0,-110.0,-2000.0,950.0,-110.0,-110.0,-110.0,-110.0,-1400.0,825.0,-115.0,-105.0
NBA,2026-03-24 06:48:59,2026-03-24 19:40,3ffbb865981907829bb58d7f86351ba0,New York Knicks,New Orleans Pelicans,No,1171.4,Yes,East,Atlantic,West,Southwest,-107.78,-111.67,-8.94,8.94,-387.33,300.89,-111.78,-85.89,231.72,-110,-110,-360,290,-110,-110,-102.0,-118.0,-395.0,310.0,-102.0,-118.0,-110.0,-110.0,-385.0,290.0,-110.0,-110.0,-115.0,-108.0,-375.0,280.0,-112.0,-112.0,-106.0,-106.0,-386.0,315.0,-115.0,100.0,-110.0,-110.0,-390.0,310.0,-117.0,-103.0,-110.0,-110.0,-385.0,308.0,-115.0,-105.0,-105.0,-115.0,-410.0,305.0,-110.0,-110.0,-102.0,-118.0,-400.0,300.0,-115.0,-105.0
NBA,2026-03-24 06:48:59,2026-03-24 20:10,6b03ae1305a70007dbaebefa0c8af0b7,Cleveland Cavaliers,Orlando Magic,No,893.4,Yes,East,Central,East,Southeast,-108.89,-110.56,-10.17,10.17,-431.67,332.11,-113.56,-39.56,229.83,-114,-106,-420,330,-114,-106,-102.0,-118.0,-425.0,330.0,-110.0,-110.0,-110.0,-110.0,-435.0,325.0,-110.0,-110.0,-108.0,-115.0,-435.0,320.0,-110.0,-113.0,-106.0,-106.0,-420.0,340.0,-118.0,103.0,-110.0,-110.0,-425.0,334.0,-120.0,100.0,-110.0,-110.0,-415.0,330.0,-120.0,100.0,-115.0,-105.0,-460.0,340.0,-110.0,-110.0,-105.0,-115.0,-450.0,340.0,-110.0,-110.0
NBA,2026-03-24 06:48:59,2026-03-24 23:10,5cc255e5f9f9fefa4cc7e5316e16a519,Phoenix Suns,Denver Nuggets,No,585.4,Yes,West,Pacific,West,Northwest,-108.75,-110.5,5.75,-5.75,192.25,-235.12,-108.44,-111.44,234.28,-108,-112,180,-215,-114,-106,-110.0,-110.0,185.0,-225.0,-108.0,-112.0,-110.0,-110.0,179.0,-222.0,-110.0,-110.0,-112.0,-110.0,250.0,-335.0,-112.0,-112.0,-103.0,-109.0,188.0,-219.0,-102.0,-113.0,-107.0,-113.0,186.0,-220.0,-105.0,-115.0,-110.0,-110.0,185.0,-220.0,-105.0,-115.0,,,,,-110.0,-110.0,-110.0,-110.0,185.0,-225.0,-110.0,-110.0
NBA,2026-03-24 06:48:59,2026-03-25 19:40,277fee894c9dc5c623ed6a131bf513c7,Boston Celtics,Oklahoma City Thunder,No,1495.8,Yes,East,Atlantic,West,Northwest,-106.0,-114.0,2.5,-2.5,136.0,-164.0,-110.0,-110.0,218.5,-106,-114,136,-164,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2026-03-24 06:48:59,2026-03-25 21:40,cf2665074fd82e7b5f2b4393f20afd32,Minnesota Timberwolves,Houston Rockets,No,1056.4,Yes,West,Northwest,West,Southwest,-108.0,-112.0,1.0,-1.0,100.0,-118.0,-110.0,-110.0,223.5,-108,-112,100,-118,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
