League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-04-24 07:03:50,2026-04-24 19:10,8d8ab21ae69d529ee4bd01fb8ace8276,Philadelphia 76ers,Boston Celtics,Yes,273.6,Yes,East,Atlantic,East,Atlantic,-86.22,-111.11,7.0,-7.0,232.56,-287.78,-110.33,-109.33,215.44,-118,-102,230,-285,-110,-110,-106,-114,235,-290,-108,-112,-115,-105,230,-295,-118,-102,102,-114,233,-277,-107,-107,-102,-118,230,-280,-110,-110,-112,-112,220,-286,-110,-113,-110,-110,230,-297,-110,-110,-105,-115,250,-300,-110,-110,-110.0,-110.0,235.0,-280.0,-110.0,-110.0
NBA,2026-04-24 07:03:50,2026-04-24 20:10,5000a9f1dd7ba71de7ae6ceef836aa48,Houston Rockets,Los Angeles Lakers,No,1375.3,Yes,West,Southwest,West,Pacific,-62.0,-113.0,-8.78,8.78,-328.89,262.44,-110.22,-109.44,206.94,-112,-108,-340,270,-110,-110,-105,-115,-335,270,-110,-110,-110,-110,-325,260,-110,-110,104,-116,-317,263,-107,-107,100,-120,-320,260,-110,-110,-110,-113,-375,275,-110,-113,-110,-110,-318,249,-110,-110,-105,-115,-310,255,-115,-105,-110.0,-110.0,-320.0,260.0,-110.0,-110.0
NBA,2026-04-24 07:03:50,2026-04-24 22:40,af4847d63733e67ddd02f2bafac8ea6f,Portland Trail Blazers,San Antonio Spurs,No,1721.8,Yes,West,Northwest,West,Southwest,-107.22,-112.33,2.5,-2.5,119.56,-141.89,-107.89,-111.89,220.44,-110,-110,120,-142,-108,-112,-112,-108,120,-142,-105,-115,-105,-115,118,-145,-105,-115,-101,-111,124,-141,-104,-110,-105,-115,122,-142,-107,-113,-112,-112,112,-139,-112,-112,-110,-110,115,-141,-110,-110,-105,-115,125,-145,-110,-110,-105.0,-115.0,120.0,-140.0,-110.0,-110.0
NBA,2026-04-24 07:03:50,2026-04-25 13:10,e480da9a1b9dacbed9120388db4f133f,Orlando Magic,Detroit Pistons,No,956.1,No,East,Southeast,East,Central,-108.88,-110.5,2.56,-2.56,120.75,-143.25,-107.12,-112.75,213.81,-110,-110,120,-142,-105,-115,-110,-110,118,-138,-108,-112,-110,-110,125,-155,-105,-115,-102,-110,127,-144,-102,-113,-106,-114,125,-145,-105,-115,-113,-110,112,-137,-112,-112,-110,-110,119,-145,-110,-110,-110,-110,120,-140,-110,-110,,,,,,
NBA,2026-04-24 07:03:50,2026-04-25 15:40,9f41c322eb6aa09683dc241cacc31d7c,Phoenix Suns,Oklahoma City Thunder,No,841.9,No,West,Pacific,West,Northwest,-109.0,-110.38,9.31,-9.31,335.12,-438.75,-110.5,-109.12,214.5,-110,-110,360,-470,-110,-110,-115,-105,330,-420,-114,-106,-110,-110,340,-450,-110,-110,-104,-108,340,-420,-107,-107,-108,-112,334,-425,-110,-110,-110,-113,320,-435,-113,-110,-110,-110,332,-455,-110,-110,-105,-115,325,-435,-110,-110,,,,,,
NBA,2026-04-24 07:03:50,2026-04-25 18:10,184d31a9a32dffc9c91eac3766d6f12d,Atlanta Hawks,New York Knicks,No,748.3,No,East,Southeast,East,Atlantic,-106.75,-112.62,1.69,-1.69,108.38,-129.5,-109.12,-110.5,214.69,-102,-118,114,-135,-110,-110,-114,-106,108,-126,-106,-114,-102,-118,110,-135,-110,-110,-101,-111,107,-123,-107,-107,-105,-115,105,-125,-110,-110,-110,-113,108,-134,-110,-113,-110,-110,105,-128,-110,-110,-110,-110,110,-130,-110,-110,,,,,,
NBA,2026-04-24 07:03:50,2026-04-25 20:40,b24e970fd53cf667dd009e54d107d4b1,Minnesota Timberwolves,Denver Nuggets,Yes,699.6,Yes,West,Northwest,West,Northwest,-108.5,-111.0,1.62,-1.62,104.75,-125.75,-108.75,-111.0,229.62,-115,-105,114,-135,-110,-110,-110,-110,106,-124,-110,-110,-105,-115,105,-130,-110,-110,-101,-111,105,-121,-102,-113,-105,-115,103,-123,-105,-115,-112,-112,100,-124,-113,-110,-110,-110,105,-129,-110,-110,-110,-110,100,-120,-110,-110,,,,,,
NBA,2026-04-24 07:03:50,2026-04-26 13:10,d94d967f8600a3fb8b869f32c31a7357,Toronto Raptors,Cleveland Cavaliers,No,189.3,No,East,Atlantic,East,Central,-111.62,-107.75,3.44,-3.44,132.12,-157.12,-109.88,-109.88,220.5,-110,-110,130,-155,-110,-110,-112,-108,134,-158,-110,-110,-110,-110,135,-160,-110,-110,-111,-101,136,-155,-107,-107,-115,-105,135,-155,-110,-110,-110,-113,123,-155,-112,-112,-110,-110,129,-159,-110,-110,-115,-105,135,-160,-110,-110,,,,,,
