League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-03-22 06:23:51,2026-03-22 17:10,2a8d0098f2f9618a48da74e1db566ffd,Denver Nuggets,Portland Trail Blazers,Yes,981.8,No,West,Northwest,West,Northwest,-108.56,-110.89,-8.67,8.67,-365.11,286.44,-111.0,-108.78,242.28,-106,-114,-350,280,-106,-114,-110,-110,-370,281,-110,-110,-110,-110,-360,285,-110,-110,-110,-113,-375,280,-110,-113,-106,-106,-356,293,-113,-102,-110,-110,-360,289,-115,-105,-105,-115,-380,290,-110,-110,-110,-110,-360,290,-115,-105,-110,-110,-375,290,-110,-110
NBA,2026-03-22 06:23:51,2026-03-22 18:10,d59068d1012b6bf912e2b6824b39bf51,Sacramento Kings,Brooklyn Nets,No,2508.3,No,West,Pacific,East,Atlantic,-113.44,-39.33,-4.89,4.89,-211.33,175.33,-109.11,-110.56,218.44,-110,-110,-210,176,-110,-110,-110,-110,-213,171,-110,-110,-102,-118,-205,170,-110,-110,-113,-110,-200,160,-110,-113,-116,104,-214,185,-107,-107,-120,100,-215,183,-110,-110,-115,-105,-220,180,-105,-115,-120,100,-215,183,-105,-115,-115,-105,-210,170,-115,-105
NBA,2026-03-22 06:23:51,2026-03-22 19:40,4dd372ed75728dd87afb1727ae355dc3,New York Knicks,Washington Wizards,No,205.6,Yes,East,Atlantic,East,Southeast,-108.78,-110.67,-20.11,20.11,-2848.11,1170.11,-109.33,-110.33,228.06,-110,-110,-2500,1200,-114,-106,-110,-110,-2645,1032,-110,-110,-105,-115,-2400,1200,-105,-115,-113,-110,-3335,1100,-113,-110,-106,-106,-2553,1223,-107,-107,-110,-110,-2600,1176,-110,-110,-110,-110,-4000,1200,-110,-110,-110,-110,-2600,1200,-110,-110,-105,-115,-3000,1200,-105,-115
NBA,2026-03-22 06:23:51,2026-03-22 20:10,1a05c77c819835b566aa84234d87308b,Boston Celtics,Minnesota Timberwolves,No,1124.0,Yes,East,Atlantic,West,Northwest,-112.78,-84.44,-9.67,9.67,-423.22,324.0,-109.78,-110.0,220.06,-114,-106,-400,310,-110,-110,-110,-110,-385,292,-110,-110,-118,-102,-410,320,-105,-115,-108,-115,-455,325,-110,-113,-113,101,-444,356,-113,-102,-117,-103,-450,350,-115,-105,-115,-105,-415,310,-110,-110,-115,-105,-425,333,-110,-110,-105,-115,-425,320,-105,-115
NBA,2026-03-22 06:23:51,2026-03-22 21:10,cc54e4aec84694c34dba42b139467839,Phoenix Suns,Toronto Raptors,No,1890.3,Yes,West,Pacific,East,Atlantic,-107.33,-112.22,2.5,-2.5,121.44,-143.56,-109.89,-109.89,220.22,-110,-110,118,-138,-110,-110,-110,-110,115,-141,-110,-110,-108,-112,124,-148,-110,-110,-112,-112,114,-141,-112,-112,-101,-111,127,-144,-107,-107,-105,-115,125,-145,-110,-110,-105,-115,120,-140,-110,-110,-105,-115,125,-145,-110,-110,-110,-110,125,-150,-110,-110
