League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-11-26 13:32:11,2025-11-26 17:10,Boston Celtics,Detroit Pistons,No,613.5,No,-108.56,-111.22,124.44,-147.0,-112.56,-107.56,East,Atlantic,East,Central,-108,-112,124,-148,-112,-108,-105,-107,127,-144,-113,-102,-109,-111,125,-145,-115,-105,-106,-114,124,-146,-114,-106,-110,-110,125,-150,-110,-110,-110,-110,120,-147,-110,-110,-110,-110,130,-150,-110,-110,-109,-117,116,-143,-114,-112,-110,-110,129,-150,-115,-105
NBA,2025-11-26 13:32:11,2025-11-26 19:10,Charlotte Hornets,New York Knicks,No,533.4,Yes,-108.44,-111.22,214.22,-262.0,-110.56,-109.44,East,Southeast,East,Atlantic,-108,-112,215,-265,-112,-108,-104,-108,218,-258,-107,-107,-108,-112,215,-260,-110,-110,-106,-114,215,-260,-108,-112,-110,-110,220,-275,-115,-105,-110,-110,212,-270,-110,-110,-110,-110,215,-260,-110,-110,-110,-115,200,-250,-113,-113,-110,-110,218,-260,-110,-110
NBA,2025-11-26 13:32:11,2025-11-26 19:40,Toronto Raptors,Indiana Pacers,No,440.8,Yes,-109.67,-109.89,-499.22,376.11,-110.67,-109.22,East,Atlantic,East,Central,-112,-108,-485,370,-112,-108,-106,-106,-493,390,-109,-105,-110,-110,-500,383,-112,-108,-110,-110,-460,360,-108,-112,-110,-110,-500,375,-115,-105,-110,-110,-500,367,-110,-110,-110,-110,-525,375,-110,-110,-109,-115,-530,375,-110,-115,-110,-110,-500,390,-110,-110
NBA,2025-11-26 13:32:11,2025-11-26 19:40,Miami Heat,Milwaukee Bucks,No,1267.8,Yes,-108.56,-111.22,-333.11,265.33,-111.44,-108.67,East,Southeast,East,Central,-110,-110,-325,260,-108,-112,-101,-111,-322,267,-113,-102,-105,-115,-325,263,-115,-105,-114,-106,-335,270,-114,-106,-110,-110,-350,275,-110,-110,-110,-110,-336,258,-110,-110,-110,-110,-330,265,-110,-110,-112,-114,-335,255,-113,-113,-105,-115,-340,275,-110,-110
NBA,2025-11-26 13:32:11,2025-11-26 19:40,Oklahoma City Thunder,Minnesota Timberwolves,Yes,693.5,Yes,-111.44,-108.22,-422.78,324.67,-111.33,-108.56,West,Northwest,West,Northwest,-110,-110,-375,295,-112,-108,-111,-101,-395,321,-113,-102,-115,-105,-400,316,-118,-102,-110,-110,-460,360,-114,-106,-115,-105,-450,333,-105,-115,-110,-110,-455,332,-110,-110,-105,-115,-415,310,-110,-110,-112,-113,-455,335,-110,-114,-115,-105,-400,320,-110,-110
NBA,2025-11-26 13:32:11,2025-11-26 20:10,New Orleans Pelicans,Memphis Grizzlies,Yes,357.6,Yes,-110.89,-108.78,131.11,-156.0,-109.44,-110.33,West,Southwest,West,Southwest,-112,-108,130,-155,-108,-112,-106,-106,132,-149,-107,-107,-110,-110,130,-150,-110,-110,-110,-110,136,-162,-110,-110,-115,-105,125,-150,-110,-110,-110,-110,130,-161,-110,-110,-115,-105,135,-160,-110,-110,-110,-115,133,-167,-110,-114,-110,-110,129,-150,-110,-110
NBA,2025-11-26 13:32:11,2025-11-26 22:10,Golden State Warriors,Houston Rockets,No,1643.9,Yes,-109.89,-109.89,-143.33,121.22,-110.33,-109.56,West,Pacific,West,Southwest,-108,-112,-142,120,-112,-108,-106,-106,-147,130,-107,-107,-110,-110,-148,128,-110,-110,-112,-108,-148,126,-112,-108,-110,-110,-145,118,-110,-110,-110,-110,-139,114,-110,-110,-110,-110,-145,125,-110,-110,-113,-113,-136,110,-112,-113,-110,-110,-140,120,-110,-110
NBA,2025-11-26 13:32:11,2025-11-26 22:10,Sacramento Kings,Phoenix Suns,Yes,635.3,Yes,-112.33,-107.33,149.33,-178.0,-110.67,-109.11,West,Pacific,West,Pacific,-115,-105,154,-185,-110,-110,-109,-103,150,-170,-107,-107,-113,-107,149,-170,-110,-110,-114,-106,148,-176,-110,-110,-110,-110,150,-185,-115,-105,-110,-110,152,-189,-110,-110,-115,-105,155,-180,-110,-110,-115,-110,140,-177,-114,-110,-110,-110,146,-170,-110,-110
NBA,2025-11-26 13:32:11,2025-11-26 22:10,Portland Trail Blazers,San Antonio Spurs,No,1721.8,Yes,-85.78,-111.78,-117.33,-13.44,-112.11,-108.0,West,Northwest,West,Southwest,-102,-118,-120,100,-112,-108,-106,-106,-116,100,-113,-102,-110,-110,-118,-102,-115,-105,-110,-110,-112,-104,-110,-110,100,-120,-115,-105,-115,-105,-110,-110,-116,-105,-110,-110,-110,-110,-115,-105,-110,-110,-114,-112,-124,100,-114,-112,-110,-110,-120,100,-110,-110
