League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-03-22 14:38:43,2026-03-22 17:10,2a8d0098f2f9618a48da74e1db566ffd,Denver Nuggets,Portland Trail Blazers,Yes,981.8,No,West,Northwest,West,Northwest,-109.33,-110.11,-8.56,8.56,-356.89,280.22,-111.11,-108.56,238.89,-110,-110,-370,295,-110,-110,-110,-110,-357,272,-110,-110,-108,-112,-355,280,-115,-105,-110,-113,-375,275,-113,-110,-106,-106,-345,285,-107,-107,-110,-110,-350,280,-110,-110,-110,-110,-360,280,-110,-110,-110,-110,-350,280,-110,-110,-110,-110,-350,275,-115,-105
NBA,2026-03-22 14:38:43,2026-03-22 18:10,d59068d1012b6bf912e2b6824b39bf51,Sacramento Kings,Brooklyn Nets,No,2508.3,No,West,Pacific,East,Atlantic,-111.89,-107.56,-6.44,6.44,-237.44,196.33,-109.0,-110.67,218.56,-110,-110,-245,200,-110,-110,-110,-110,-244,195,-110,-110,-110,-110,-230,190,-110,-110,-115,-108,-250,200,-109,-114,-109,-103,-228,195,-107,-107,-113,-107,-230,192,-110,-110,-115,-105,-245,205,-110,-110,-115,-105,-230,195,-110,-110,-110,-110,-235,195,-105,-115
NBA,2026-03-22 14:38:43,2026-03-22 19:40,4dd372ed75728dd87afb1727ae355dc3,New York Knicks,Washington Wizards,No,205.6,Yes,East,Atlantic,East,Southeast,-110.22,-109.33,-21.39,21.39,-4128.11,1358.89,-110.0,-109.67,228.44,-106,-114,-3500,1400,-110,-110,-110,-110,-5000,1321,-110,-110,-108,-112,-3200,1400,-110,-110,-112,-112,-5000,1200,-113,-110,-111,-101,-3453,1403,-107,-107,-115,-105,-3500,1356,-110,-110,-110,-110,-5000,1300,-110,-110,-110,-110,-3500,1500,-110,-110,-110,-110,-5000,1350,-110,-110
NBA,2026-03-22 14:38:43,2026-03-22 20:10,1a05c77c819835b566aa84234d87308b,Boston Celtics,Minnesota Timberwolves,No,1124.0,Yes,East,Atlantic,West,Northwest,-110.0,-109.44,-9.94,9.94,-416.67,320.0,-109.89,-109.78,221.33,-110,-110,-405,315,-110,-110,-110,-110,-400,300,-110,-110,-118,-102,-410,320,-108,-112,-115,-108,-455,330,-114,-109,-104,-108,-395,321,-107,-107,-108,-112,-400,316,-110,-110,-110,-110,-435,325,-110,-110,-110,-110,-425,333,-110,-110,-105,-115,-425,320,-110,-110
NBA,2026-03-22 14:38:43,2026-03-22 21:10,cc54e4aec84694c34dba42b139467839,Phoenix Suns,Toronto Raptors,No,1890.3,Yes,West,Pacific,East,Atlantic,-110.78,-108.67,3.39,-3.39,134.89,-159.44,-109.67,-110.0,219.56,-106,-114,140,-166,-110,-110,-110,-110,138,-170,-110,-110,-112,-108,136,-162,-110,-110,-113,-110,130,-162,-110,-113,-106,-106,136,-155,-107,-107,-110,-110,135,-155,-110,-110,-115,-105,130,-150,-110,-110,-110,-110,134,-155,-110,-110,-115,-105,135,-160,-110,-110
