League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-11-18 04:27:17,2025-11-18 19:10,Orlando Magic,Golden State Warriors,No,2439.6,Yes,-109.0,-110.67,137.0,-162.22,-108.33,-111.67,East,Southeast,West,Pacific,-105.0,-115.0,140.0,-166.0,-108.0,-112.0,-118.0,-102.0,136.0,-162.0,-105.0,-115.0,-110.0,-110.0,126.0,-154.0,-110.0,-110.0,-112,-113,140,-177,-115,-110,-101.0,-111.0,144.0,-163.0,-102.0,-113.0,-105.0,-115.0,143.0,-163.0,-105.0,-115.0,-115.0,-105.0,135.0,-160.0,-115.0,-105.0,-110.0,-110.0,135.0,-160.0,-110.0,-110.0,-105.0,-115.0,134.0,-155.0,-105.0,-115.0
NBA,2025-11-18 04:27:17,2025-11-18 19:40,Brooklyn Nets,Boston Celtics,Yes,190.6,Yes,-110.11,-109.67,409.11,-553.67,-109.78,-110.22,East,Atlantic,East,Atlantic,-106.0,-114.0,385.0,-500.0,-112.0,-108.0,-110.0,-110.0,410.0,-550.0,-112.0,-108.0,-110.0,-110.0,402.0,-556.0,-110.0,-110.0,-114,-112,410,-590,-112,-113,-106.0,-106.0,427.0,-547.0,-102.0,-113.0,-110.0,-110.0,418.0,-555.0,-105.0,-115.0,-110.0,-110.0,425.0,-600.0,-110.0,-110.0,-115.0,-105.0,390.0,-550.0,-110.0,-110.0,-110.0,-110.0,415.0,-535.0,-115.0,-105.0
NBA,2025-11-18 04:27:17,2025-11-18 20:10,Atlanta Hawks,Detroit Pistons,No,596.5,Yes,-59.12,-110.62,-110.5,-109.83,-113.12,-82.0,East,Southeast,East,Central,-114.0,-106.0,-106.0,-110.0,-112.0,-108.0,100.0,-120.0,-118.0,-102.0,-112.0,-108.0,-110.0,-110.0,-116.0,-105.0,-110.0,-110.0,-113,-113,-103,-122,-114,-112,-111.0,-101.0,,,-115.0,100.0,-115.0,-105.0,,,-117.0,-103.0,105.0,-125.0,-110.0,-110.0,-115.0,-105.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,,,,,,
NBA,2025-11-18 04:27:17,2025-11-18 20:10,San Antonio Spurs,Memphis Grizzlies,Yes,628.7,Yes,-110.67,-64.67,-240.56,197.89,-111.67,-108.33,West,Southwest,West,Southwest,-110.0,-110.0,-240.0,198.0,-110.0,-110.0,-102.0,-118.0,-238.0,195.0,-115.0,-105.0,-110.0,-110.0,-244.0,193.0,-110.0,-110.0,-113,-113,-250,195,-112,-113,-116.0,104.0,-238.0,202.0,-113.0,-102.0,-120.0,100.0,-240.0,200.0,-115.0,-105.0,-105.0,-115.0,-235.0,195.0,-105.0,-115.0,-110.0,-110.0,-240.0,200.0,-110.0,-110.0,-110.0,-110.0,-240.0,203.0,-115.0,-105.0
NBA,2025-11-18 04:27:17,2025-11-18 22:40,Los Angeles Lakers,Utah Jazz,No,580.8,Yes,-110.44,-109.22,-655.22,468.0,-112.22,-107.89,West,Pacific,West,Northwest,-108.0,-112.0,-590.0,430.0,-110.0,-110.0,-115.0,-105.0,-650.0,470.0,-108.0,-112.0,-110.0,-110.0,-667.0,454.0,-110.0,-110.0,-115,-110,-625,430,-114,-112,-106.0,-106.0,-640.0,487.0,-113.0,-102.0,-110.0,-110.0,-650.0,476.0,-115.0,-105.0,-110.0,-110.0,-750.0,525.0,-115.0,-105.0,-110.0,-110.0,-650.0,450.0,-110.0,-110.0,-110.0,-110.0,-675.0,490.0,-115.0,-105.0
NBA,2025-11-18 04:27:17,2025-11-18 23:10,Portland Trail Blazers,Phoenix Suns,No,1006.0,Yes,-112.62,-82.0,-134.25,112.25,-110.12,-109.88,West,Northwest,West,Pacific,-112.0,-108.0,-132.0,112.0,-110.0,-110.0,-120.0,100.0,-148.0,124.0,-112.0,-108.0,-110.0,-110.0,-128.0,105.0,-110.0,-110.0,-115,-110,-143,115,-112,-114,-106.0,-106.0,-128.0,112.0,-107.0,-107.0,-110.0,-110.0,-130.0,110.0,-110.0,-110.0,-118.0,-102.0,-135.0,110.0,-110.0,-110.0,-110.0,-110.0,-130.0,110.0,-110.0,-110.0,,,,,,
NBA,2025-11-18 04:27:17,2025-12-25 12:00,New York Knicks,Cleveland Cavaliers,No,404.7,No,-113.0,-113.0,-143.0,117.0,-113.0,-113.0,East,Atlantic,East,Central,,,,,,,,,,,,,,,,,,,-113,-113,-143,117,-113,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-18 04:27:17,2025-12-25 17:00,Golden State Warriors,Dallas Mavericks,No,1481.0,No,-114.0,-112.0,-195.0,150.0,-115.0,-110.0,West,Pacific,West,Southwest,,,,,,,,,,,,,,,,,,,-114,-112,-195,150,-115,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-18 04:27:17,2025-12-25 22:30,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,-117.0,-109.0,-220.0,175.0,-112.0,-114.0,West,Northwest,West,Northwest,,,,,,,,,,,,,,,,,,,-117,-109,-220,175,-112,-114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
