League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2025-11-15 13:30:46,2025-11-15 17:10,Cleveland Cavaliers,Memphis Grizzlies,No,630.9,No,-109.89,-109.89,-558.67,410.89,-109.0,-111.11,East,Central,West,Southwest,-114.0,-106.0,-590.0,430.0,-110.0,-110.0,-110.0,-110.0,-556.0,400.0,-110.0,-110.0,-107.0,-113.0,-550.0,415.0,-105.0,-115.0,-103.0,-109.0,-542.0,423.0,-102.0,-113.0,-117,-109,-530,375,-114,-112,-108.0,-112.0,-550.0,410.0,-115.0,-105.0,-110.0,-110.0,-550.0,390.0,-110.0,-110.0,-110.0,-110.0,-560.0,430.0,-110.0,-110.0,-110.0,-110.0,-600.0,425.0,-105.0,-115.0
NBA,2025-11-15 13:30:46,2025-11-15 19:10,Charlotte Hornets,Oklahoma City Thunder,No,941.0,Yes,-111.0,-108.78,906.67,-1712.67,-109.89,-110.0,East,Southeast,West,Northwest,-112.0,-108.0,1040.0,-2000.0,-112.0,-108.0,-110.0,-110.0,836.0,-1683.0,-110.0,-110.0,-115.0,-105.0,874.0,-1500.0,-115.0,-105.0,-111.0,-101.0,910.0,-1464.0,-107.0,-107.0,-114,-112,800,-1667,-112,-113,-112.0,-108.0,900.0,-1600.0,-108.0,-112.0,-105.0,-115.0,950.0,-2000.0,-110.0,-110.0,-110.0,-110.0,850.0,-1500.0,-110.0,-110.0,-110.0,-110.0,1000.0,-2000.0,-105.0,-115.0
NBA,2025-11-15 13:30:46,2025-11-15 19:10,Indiana Pacers,Toronto Raptors,No,440.8,Yes,-107.78,-112.0,232.11,-285.78,-110.67,-109.33,East,Central,East,Atlantic,-106.0,-114.0,230.0,-280.0,-110.0,-110.0,-110.0,-110.0,210.0,-270.0,-110.0,-110.0,-108.0,-112.0,234.0,-285.0,-110.0,-110.0,-104.0,-108.0,237.0,-282.0,-107.0,-107.0,-117,-109,245,-315,-112,-114,-105.0,-115.0,235.0,-290.0,-112.0,-108.0,-105.0,-115.0,230.0,-280.0,-115.0,-105.0,-110.0,-110.0,238.0,-285.0,-110.0,-110.0,-105.0,-115.0,230.0,-285.0,-110.0,-110.0
NBA,2025-11-15 13:30:46,2025-11-15 20:10,Minnesota Timberwolves,Denver Nuggets,Yes,699.6,Yes,-109.78,-110.0,-141.44,119.22,-109.33,-110.67,West,Northwest,West,Northwest,-110.0,-110.0,-142.0,120.0,-110.0,-110.0,-110.0,-110.0,-145.0,118.0,-110.0,-110.0,-110.0,-110.0,-140.0,120.0,-108.0,-112.0,-106.0,-106.0,-138.0,122.0,-105.0,-109.0,-117,-109,-136,110,-113,-113,-110.0,-110.0,-142.0,120.0,-108.0,-112.0,-105.0,-115.0,-140.0,120.0,-110.0,-110.0,-110.0,-110.0,-145.0,125.0,-110.0,-110.0,-110.0,-110.0,-145.0,118.0,-110.0,-110.0
NBA,2025-11-15 13:30:46,2025-11-15 20:10,Milwaukee Bucks,Los Angeles Lakers,No,1745.7,Yes,-109.11,-110.56,-114.88,-79.75,-109.67,-110.33,East,Central,West,Pacific,-108.0,-112.0,-108.0,-108.0,-106.0,-114.0,-110.0,-110.0,-120.0,-102.0,-110.0,-110.0,-115.0,-105.0,-118.0,-102.0,-110.0,-110.0,-111.0,-101.0,-116.0,100.0,-107.0,-107.0,-110,-115,-114,-109,-114,-112,-108.0,-112.0,-115.0,-105.0,-115.0,-105.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-115.0,-118.0,-102.0,-105.0,-115.0
NBA,2025-11-15 13:30:46,2025-12-25 12:00,New York Knicks,Cleveland Cavaliers,No,404.7,No,-113.0,-113.0,-143.0,117.0,-113.0,-113.0,East,Atlantic,East,Central,,,,,,,,,,,,,,,,,,,,,,,,,-113,-113,-143,117,-113,-113,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-15 13:30:46,2025-12-25 17:00,Golden State Warriors,Dallas Mavericks,No,1481.0,No,-114.0,-112.0,-195.0,150.0,-115.0,-110.0,West,Pacific,West,Southwest,,,,,,,,,,,,,,,,,,,,,,,,,-114,-112,-195,150,-115,-110,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-15 13:30:46,2025-12-25 22:30,Denver Nuggets,Minnesota Timberwolves,Yes,699.6,Yes,-117.0,-109.0,-220.0,175.0,-112.0,-114.0,West,Northwest,West,Northwest,,,,,,,,,,,,,,,,,,,,,,,,,-117,-109,-220,175,-112,-114,,,,,,,,,,,,,,,,,,,,,,,,
