League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-11-19 10:26:22,2025-11-19 19:00,Indiana Pacers,Charlotte Hornets,No,428.0,Yes,-109.89,-109.78,80.0,-122.33,-110.22,-109.78,East,Central,East,Southeast,-112,-108,102,-122,-110,-110,-110,-110,100,-122,-110,-110,-110,-110,106,-124,-112,-108,-110,-115,-105,-120,-113,-113,-113,-107,100,-120,-110,-110,-109,-103,102,-118,-107,-107,-105,-115,105,-125,-110,-110,-110,-110,105,-125,-110,-110,-110,-110,105,-125,-110,-110
NBA,2025-11-19 10:26:22,2025-11-19 19:00,Cleveland Cavaliers,Houston Rockets,No,1114.4,Yes,-112.44,-107.33,80.56,-123.0,-109.89,-110.11,East,Central,West,Southwest,-118,-102,102,-122,-110,-110,-110,-110,102,-125,-110,-110,-114,-106,104,-122,-110,-110,-114,-112,-103,-122,-112,-114,-115,-105,104,-124,-110,-110,-111,-101,106,-122,-107,-107,-105,-115,105,-125,-110,-110,-115,-105,100,-120,-110,-110,-110,-110,105,-125,-110,-110
NBA,2025-11-19 10:26:22,2025-11-19 19:00,Philadelphia 76ers,Toronto Raptors,Yes,337.5,Yes,-109.11,-110.56,81.11,-123.44,-110.67,-109.33,East,Atlantic,East,Atlantic,-105,-115,105,-125,-115,-105,-110,-110,100,-122,-110,-110,-110,-110,104,-124,-110,-110,-115,-110,-108,-115,-114,-112,-108,-112,108,-128,-110,-110,-104,-108,110,-126,-107,-107,-110,-110,100,-120,-115,-105,-110,-110,105,-125,-105,-115,-110,-110,106,-126,-110,-110
NBA,2025-11-19 10:26:22,2025-11-19 19:30,Miami Heat,Golden State Warriors,No,2592.8,Yes,-109.33,-110.33,-236.0,194.22,-111.11,-109.0,East,Southeast,West,Pacific,-108,-112,-238,195,-112,-108,-110,-110,-238,191,-110,-110,-110,-110,-250,205,-112,-108,-115,-110,-250,195,-113,-113,-110,-110,-230,192,-115,-105,-106,-106,-228,195,-113,-102,-105,-115,-230,190,-110,-110,-110,-110,-235,195,-105,-115,-110,-110,-225,190,-110,-110
NBA,2025-11-19 10:26:22,2025-11-19 20:00,New Orleans Pelicans,Denver Nuggets,No,1081.8,Yes,-108.22,-111.56,636.56,-992.22,-109.89,-110.11,West,Southwest,West,Northwest,-110,-110,625,-950,-110,-110,-110,-110,586,-909,-110,-110,-110,-110,660,-1000,-110,-110,-113,-113,650,-1115,-112,-114,-105,-115,624,-925,-110,-110,-101,-111,644,-906,-107,-107,-110,-110,650,-1100,-110,-110,-110,-110,675,-1100,-110,-110,-105,-115,615,-925,-110,-110
NBA,2025-11-19 10:26:22,2025-11-19 20:00,Minnesota Timberwolves,Washington Wizards,No,934.6,Yes,-110.0,-109.67,-1324.67,780.44,-109.56,-110.44,West,Northwest,East,Southeast,-105,-115,-1350,800,-110,-110,-110,-110,-1250,734,-110,-110,-114,-106,-1350,810,-110,-110,-115,-110,-1250,650,-114,-112,-110,-110,-1250,776,-110,-110,-106,-106,-1222,804,-107,-107,-115,-105,-1400,750,-105,-115,-105,-115,-1600,900,-110,-110,-110,-110,-1250,800,-110,-110
NBA,2025-11-19 10:26:22,2025-11-19 20:00,Oklahoma City Thunder,Sacramento Kings,No,1339.6,Yes,-108.22,-111.44,-2016.89,1009.56,-109.44,-110.56,West,Northwest,West,Pacific,-108,-112,-1800,1000,-108,-112,-110,-110,-2000,891,-110,-110,-110,-110,-2200,1100,-108,-112,-115,-110,-2000,900,-112,-114,-105,-115,-1900,1011,-110,-110,-101,-111,-1852,1059,-107,-107,-110,-110,-2000,950,-110,-110,-105,-115,-2500,1150,-110,-110,-110,-110,-1900,1025,-110,-110
NBA,2025-11-19 10:26:22,2025-11-19 21:30,Dallas Mavericks,New York Knicks,No,1374.4,Yes,-110.67,-109.11,186.11,-225.11,-111.44,-108.56,West,Southwest,East,Atlantic,-112,-108,185,-225,-112,-108,-110,-110,183,-227,-110,-110,-110,-110,188,-225,-110,-110,-113,-113,180,-230,-113,-112,-110,-110,186,-220,-115,-105,-106,-106,188,-219,-113,-102,-115,-105,195,-235,-110,-110,-110,-110,185,-225,-110,-110,-110,-110,185,-220,-110,-110
NBA,2025-11-19 10:26:22,2025-11-19 22:10,Portland Trail Blazers,Chicago Bulls,No,1756.4,Yes,-109.44,-110.33,123.44,-145.89,-109.44,-110.67,West,Northwest,East,Central,-105,-115,124,-148,-105,-115,-110,-110,122,-149,-110,-110,-110,-110,122,-144,-110,-110,-114,-112,116,-143,-112,-114,-115,-105,125,-145,-110,-110,-111,-101,127,-144,-113,-102,-105,-115,125,-145,-110,-110,-105,-115,125,-150,-105,-115,-110,-110,125,-145,-110,-110
