League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-12-12 22:50:33,2025-12-12 20:41,Dallas Mavericks,Brooklyn Nets,No,1374.0,Yes,-80.0,-75.6,-12855.2,1628.0,-124.0,-110.0,West,Southwest,East,Atlantic,-158,118,,,,,105.0,-135.0,-50000.0,3500.0,,,-121.0,-121.0,-3335.0,700.0,,,,,-10000.0,3300.0,,,-111,-125,-556,375,-133.0,-105.0,-115.0,-115.0,-385.0,265.0,-115.0,-115.0,,,,,,,,,,,,,,,,,,
NBA,2025-12-12 22:50:33,2025-12-12 22:12,Golden State Warriors,Minnesota Timberwolves,No,1583.0,Yes,-113.67,-117.5,-182.17,137.0,-116.5,-81.5,West,Pacific,West,Northwest,-102,-130,-156.0,122.0,-132.0,100.0,-115.0,-115.0,-195.0,150.0,-115.0,-115.0,-124.0,-117.0,-235.0,165.0,-121.0,-121.0,-110.0,-115.0,-175.0,135.0,-110.0,-115.0,-111,-118,-167,125,-111.0,-118.0,-120.0,-110.0,-165.0,125.0,-110.0,-120.0,,,,,,,,,,,,,,,,,,
NBA,2025-12-12 22:50:33,2025-12-13 17:30,Orlando Magic,New York Knicks,No,940.3,No,-108.5,-111.12,171.0,-207.67,-109.88,-110.12,East,Southeast,East,Atlantic,-110,-110,180.0,-215.0,-110.0,-110.0,-102.0,-118.0,164.0,-198.0,-110.0,-110.0,-110.0,-115.0,165.0,-210.0,-112.0,-114.0,,,,,,,-110,-110,185,-233,-110.0,-110.0,-110.0,-110.0,165.0,-195.0,-110.0,-110.0,-106.0,-106.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,-110.0,-110.0,167.0,-195.0,-110.0,-110.0
NBA,2025-12-12 22:50:33,2025-12-13 21:00,Oklahoma City Thunder,San Antonio Spurs,No,419.4,Yes,-109.88,-109.75,-441.67,335.33,-110.0,-110.0,West,Northwest,West,Southwest,-106,-114,-460.0,360.0,-110.0,-110.0,-115.0,-105.0,-440.0,340.0,-110.0,-110.0,-117.0,-108.0,-435.0,320.0,-113.0,-113.0,,,,,,,-110,-110,-435,322,-110.0,-110.0,-105.0,-115.0,-460.0,340.0,-110.0,-110.0,-106.0,-106.0,,,-107.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,-110.0,-110.0,-420.0,330.0,-110.0,-110.0
NBA,2025-12-12 22:50:33,2025-12-14 19:10,Chicago Bulls,New Orleans Pelicans,No,833.6,Yes,-111.33,-108.67,-194.0,159.67,-110.0,-110.0,East,Central,West,Southwest,-114,-106,-188.0,158.0,-110.0,-110.0,-110.0,-110.0,-198.0,164.0,-110.0,-110.0,,,,,,,,,,,,,-110,-110,-196,157,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-12-12 22:50:33,2025-12-14 20:10,Phoenix Suns,Los Angeles Lakers,Yes,359.1,Yes,-110.0,-110.0,107.67,-128.0,-109.0,-111.0,West,Pacific,West,Pacific,-110,-110,108.0,-126.0,-108.0,-112.0,-110.0,-110.0,114.0,-135.0,-110.0,-110.0,,,,,,,,,,,,,-110,-110,101,-123,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-12-12 22:50:33,2025-12-14 21:10,Portland Trail Blazers,Golden State Warriors,No,536.0,Yes,-110.0,-110.0,171.0,-209.0,-110.0,-110.0,West,Northwest,West,Pacific,-110,-110,172.0,-205.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,-110,-110,170,-213,,,,,,,,,,,,,,,,,,,,,,,,,,
