League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-11-23 07:42:10,2025-11-23 13:10,Philadelphia 76ers,Miami Heat,No,1015.4,No,-107.56,-112.22,-115.22,-104.56,-110.0,-110.0,East,Atlantic,East,Southeast,-110,-110,-116,-102,-110,-110,-110,-110,-116,-105,-110,-110,-108,-112,-115,-105,-110,-110,-109,-117,-114,-109,-113,-113,-101,-111,-113,-103,-107,-107,-105,-115,-115,-105,-110,-110,-105,-115,-118,-102,-110,-110,-110,-110,-115,-105,-110,-110,-110,-110,-115,-105,-110,-110
NBA,2025-11-23 07:42:10,2025-11-23 18:10,Atlanta Hawks,Charlotte Hornets,Yes,226.8,No,-111.0,-108.78,-283.0,228.67,-109.56,-110.22,East,Southeast,East,Southeast,-110,-110,-290,235,-110,-110,-110,-110,-286,225,-110,-110,-110,-110,-278,225,-105,-115,-113,-113,-286,220,-114,-110,-111,-101,-277,233,-107,-107,-115,-105,-280,230,-110,-110,-110,-110,-295,230,-110,-110,-110,-110,-275,225,-110,-110,-110,-110,-280,235,-110,-110
NBA,2025-11-23 07:42:10,2025-11-23 18:10,Boston Celtics,Orlando Magic,No,1115.0,No,-110.11,-109.67,-183.56,154.11,-110.33,-109.67,East,Atlantic,East,Southeast,-110,-110,-186,156,-114,-106,-110,-110,-189,152,-110,-110,-115,-105,-185,154,-105,-115,-112,-114,-182,145,-112,-114,-101,-111,-180,158,-107,-107,-105,-115,-180,157,-110,-110,-118,-102,-190,155,-115,-105,-110,-110,-180,155,-110,-110,-110,-110,-180,155,-110,-110
NBA,2025-11-23 07:42:10,2025-11-23 18:10,Toronto Raptors,Brooklyn Nets,Yes,344.5,No,-108.78,-111.0,-766.11,530.11,-110.0,-110.0,East,Atlantic,East,Atlantic,-110,-110,-670,490,-112,-108,-110,-110,-769,519,-110,-110,-110,-110,-750,525,-112,-108,-113,-113,-770,500,-114,-112,-101,-111,-786,576,-107,-107,-105,-115,-800,561,-110,-110,-110,-110,-800,550,-105,-115,-110,-110,-750,500,-110,-110,-110,-110,-800,550,-110,-110
NBA,2025-11-23 07:42:10,2025-11-23 18:10,Cleveland Cavaliers,Los Angeles Clippers,No,2057.9,No,-109.0,-110.78,-416.33,321.44,-109.22,-110.89,East,Central,West,Pacific,-108,-112,-370,295,-110,-110,-110,-110,-417,312,-110,-110,-108,-112,-425,330,-112,-108,-109,-117,-400,300,-114,-112,-106,-106,-415,336,-102,-113,-110,-110,-420,330,-105,-115,-110,-110,-450,340,-110,-110,-110,-110,-430,320,-110,-110,-110,-110,-420,330,-110,-110
NBA,2025-11-23 07:42:10,2025-11-23 19:10,Oklahoma City Thunder,Portland Trail Blazers,Yes,1487.1,Yes,-112.67,-107.0,-1171.11,706.89,-108.78,-113.0,West,Northwest,West,Northwest,-110,-110,-1200,750,-108,-112,-110,-110,-1111,668,-106,-130,-115,-105,-1100,700,-105,-115,-113,-112,-1250,650,-113,-113,-111,-101,-979,683,-107,-107,-115,-105,-1000,661,-110,-110,-115,-105,-1600,850,-110,-110,-115,-105,-1200,700,-110,-110,-110,-110,-1100,700,-110,-110
NBA,2025-11-23 07:42:10,2025-11-23 20:10,Utah Jazz,Los Angeles Lakers,No,580.8,Yes,-111.0,-108.78,322.22,-418.0,-110.56,-109.44,West,Northwest,West,Pacific,-110,-110,310,-390,-110,-110,-110,-110,316,-417,-110,-110,-110,-110,320,-410,-110,-110,-113,-113,310,-420,-114,-112,-111,-101,336,-415,-109,-105,-115,-105,330,-420,-112,-108,-110,-110,333,-450,-110,-110,-110,-110,315,-420,-110,-110,-110,-110,330,-420,-110,-110
NBA,2025-11-23 07:42:10,2025-11-23 20:10,Phoenix Suns,San Antonio Spurs,No,850.8,Yes,-87.22,-110.22,-143.78,120.89,-110.0,-110.0,West,Pacific,West,Southwest,-110,-110,-144,122,-110,-110,-110,-110,-149,122,-110,-110,-115,-105,-148,124,-110,-110,-113,-112,-150,120,-113,-113,101,-113,-138,122,-107,-107,-103,-117,-140,120,-110,-110,-115,-105,-145,118,-110,-110,-115,-105,-140,120,-110,-110,-105,-115,-140,120,-110,-110
