League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds
NBA,2026-01-10 07:50:28,2026-01-10 13:10,Cleveland Cavaliers,Minnesota Timberwolves,No,631.6,No,-109.11,-110.67,-172.56,144.56,-109.88,-109.38,East,Central,West,Northwest,-110,-110,-166,140,-112,-108,-107,-113,-175,153,-110,-110,-103,-109,-175,154,-107,-107,-110,-110,-182,146,-110,-110,-110,-110,-175,145,-105,-115,-105,-115,-170.0,146.0,-110,-110,-117,-109,-165,132,,,-110,-110,-165,140,-110,-110,-110,-110,-180,145,-115,-105
NBA,2026-01-10 07:50:28,2026-01-10 19:10,Indiana Pacers,Miami Heat,No,1023.6,Yes,-110.0,-109.78,247.22,-307.22,-108.38,-110.88,East,Central,East,Southeast,-112,-108,240,-295,-110,-110,-110,-110,263,-325,-110,-110,-106,-106,267,-322,-107,-107,-110,-110,245,-313,-110,-110,-105,-115,245,-305,-105,-115,-110,-110,240.0,-290.0,-110,-110,-117,-109,235,-315,,,-110,-110,250,-300,-110,-110,-110,-110,240,-300,-105,-115
NBA,2026-01-10 07:50:28,2026-01-10 19:40,Detroit Pistons,Los Angeles Clippers,No,1991.5,Yes,-109.89,-109.89,-242.67,198.56,-108.75,-110.5,East,Central,West,Pacific,-110,-110,-220,184,-110,-110,-110,-110,-240,200,-110,-110,-106,-106,-238,202,-107,-107,-110,-110,-233,183,-110,-110,-110,-110,-238,195,-108,-112,-110,-110,-240.0,203.0,-110,-110,-113,-113,-240,185,,,-110,-110,-285,235,-110,-110,-110,-110,-250,200,-105,-115
NBA,2026-01-10 07:50:28,2026-01-10 20:10,Boston Celtics,San Antonio Spurs,No,1764.3,Yes,-107.56,-112.22,-113.0,-81.5,-109.38,-109.88,East,Atlantic,West,Southwest,-106,-114,-110,-106,-110,-110,-105,-115,-112,-108,-110,-110,-101,-111,-110,-106,-107,-107,-110,-110,-112,-109,-110,-110,-102,-118,-112,-108,-108,-112,-110,-110,,,-110,-110,-109,-117,-113,-110,,,-115,-105,-110,-110,-110,-110,-110,-110,-125,105,-110,-110
NBA,2026-01-10 07:50:28,2026-01-10 20:10,Chicago Bulls,Dallas Mavericks,No,802.8,Yes,-110.33,-109.44,-147.0,124.11,-109.38,-109.88,East,Central,West,Southwest,-110,-110,-154,130,-110,-110,-105,-115,-145,125,-110,-110,-101,-111,-144,127,-107,-107,-110,-110,-137,111,-110,-110,-115,-105,-148,124,-108,-112,-110,-110,-145.0,125.0,-110,-110,-112,-114,-150,120,,,-115,-105,-150,130,-110,-110,-115,-105,-150,125,-110,-110
NBA,2026-01-10 07:50:28,2026-01-10 21:40,Utah Jazz,Charlotte Hornets,No,1728.3,Yes,-108.56,-111.22,152.0,-180.89,-109.5,-109.75,West,Northwest,East,Southeast,-110,-110,148,-176,-106,-114,-110,-110,153,-175,-110,-110,-106,-106,154,-175,-107,-107,-110,-110,150,-185,-110,-110,-108,-112,154,-185,-108,-112,-110,-110,150.0,-175.0,-110,-110,-113,-113,145,-182,,,-105,-115,160,-185,-110,-110,-105,-115,154,-190,-115,-105
