League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-03-06 05:30:54,2026-03-06 19:10,ab266816a618acf42cd468f0c03d88df,Boston Celtics,Dallas Mavericks,No,1551.7,Yes,East,Atlantic,West,Southwest,-108.0,-110.89,-15.28,15.28,-1039.44,661.56,-111.0,-108.78,223.56,-110,-110,-950,640,-108,-112,-113,-110,-1115,650,-113,-110,-108,-112,-1000,650,-105,-115,-101,-111,-979,683,-113,-102,-105,-115,-1000,661,-115,-105,-110,-105,-1000,650,-110,-110,-105.0,-115.0,-1000.0,650.0,-115.0,-105.0,-110,-110,-1111,670,-110,-110,-110,-110,-1200,700,-110,-110
NBA,2026-03-06 05:30:54,2026-03-06 19:10,d30140ada41fcf347a70f0627144f910,Charlotte Hornets,Miami Heat,Yes,651.7,Yes,East,Southeast,East,Southeast,-109.33,-110.11,-7.22,7.22,-285.89,230.89,-109.89,-109.78,229.44,-106,-114,-290,235,-106,-114,-115,-108,-295,225,-113,-110,-105,-115,-285,230,-108,-112,-111,-101,-277,233,-107,-107,-115,-105,-280,230,-110,-110,-102,-118,-295,230,-110,-110,-115.0,-105.0,-280.0,235.0,-110.0,-110.0,-110,-110,-286,225,-110,-110,-105,-115,-285,235,-115,-105
NBA,2026-03-06 05:30:54,2026-03-06 20:10,5bb88919ee7f5580d891b5f0cb5aef6e,Houston Rockets,Portland Trail Blazers,No,1836.0,Yes,West,Southwest,West,Northwest,-108.0,-111.44,-6.33,6.33,-235.44,194.0,-109.56,-110.11,220.83,-110,-110,-230,190,-110,-110,-113,-110,-240,188,-109,-114,-108,-112,-238,195,-115,-105,-101,-111,-232,198,-107,-107,-105,-115,-235,195,-110,-110,-110,-110,-235,195,-105,-115,-105.0,-115.0,-235.0,200.0,-110.0,-110.0,-110,-110,-244,195,-110,-110,-110,-110,-230,190,-110,-110
NBA,2026-03-06 05:30:54,2026-03-06 21:10,30131455f152309d83d6dd4173318b47,Denver Nuggets,New York Knicks,No,1632.6,Yes,West,Northwest,East,Atlantic,-108.89,-110.56,1.28,-1.28,80.0,-122.33,-111.67,-108.22,229.33,-108,-112,102,-120,-110,-110,-114,-109,-104,-121,-112,-112,-112,-108,100,-120,-110,-110,-101,-111,107,-123,-113,-102,-105,-115,105,-125,-115,-105,-115,-105,105,-125,-110,-110,-105.0,-115.0,105.0,-125.0,-115.0,-105.0,-110,-110,100,-122,-110,-110,-110,-110,100,-120,-110,-110
NBA,2026-03-06 05:30:54,2026-03-06 21:10,54eca7bdce16aefb75a9905bac119cbc,Phoenix Suns,New Orleans Pelicans,No,1315.0,Yes,West,Pacific,West,Southwest,-109.67,-109.78,-5.94,5.94,-230.11,190.0,-108.78,-111.0,224.72,-108,-112,-225,188,-112,-108,-115,-108,-235,185,-110,-113,-118,-102,-230,190,-110,-110,-106,-106,-228,195,-102,-113,-110,-110,-230,192,-105,-115,-105,-115,-225,185,-115,-105,-110.0,-110.0,-230.0,195.0,-105.0,-115.0,-110,-110,-233,185,-110,-110,-105,-115,-235,195,-110,-110
NBA,2026-03-06 05:30:54,2026-03-06 21:40,cba1963a5da2997abeeecb331594f3d1,San Antonio Spurs,Los Angeles Clippers,No,1210.8,Yes,West,Southwest,West,Pacific,-109.44,-110.0,-7.61,7.61,-308.33,247.78,-109.11,-110.67,224.67,-106,-114,-295,240,-112,-108,-113,-110,-305,230,-113,-110,-110,-110,-310,250,-110,-110,-106,-106,-312,260,-102,-113,-110,-110,-315,256,-105,-115,-110,-110,-300,240,-115,-105,-110.0,-110.0,-315.0,258.0,-105.0,-115.0,-110,-110,-313,241,-110,-110,-110,-110,-310,255,-110,-110
NBA,2026-03-06 05:30:54,2026-03-06 22:40,84b2ef875ad19e935b2b1dd513de5fb3,Los Angeles Lakers,Indiana Pacers,No,1811.2,Yes,West,Pacific,East,Central,-110.12,-109.25,-10.25,10.25,-477.5,360.25,-111.75,-83.12,235.44,-110,-110,-460,360,-110,-110,-115,-108,-480,350,-112,-112,-105,-115,-485,370,-110,-110,-111,-101,-469,374,-115,100,-115,-105,-475,367,-117,-103,-110,-110,-475,360,-110,-110,,,,,,,-110,-110,-476,341,-110,-110,-105,-115,-500,360,-110,-110
