League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-04-08 15:16:41,2026-04-08 19:10,3fe42fd427985fed1fee7c2e58935a67,Cleveland Cavaliers,Atlanta Hawks,No,553.9,Yes,East,Central,East,Southeast,-109.33,-110.11,-2.06,2.06,-132.33,111.11,-109.78,-110.0,235.89,-110,-110,-130,110,-108,-112,-118,-102,-135,114,-112,-108,-110,-110,-130,106,-110,-110,-110,-113,-129,104,-112,-112,-106,-106,-130,114,-104,-110,-110,-110,-132,112,-107,-113,-105,-115,-135,110,-115,-105,-105,-115,-140,120,-110,-110,-110,-110,-130.0,110.0,-110,-110
NBA,2026-04-08 15:16:41,2026-04-08 19:10,c14b4c18b6b1e91a53302fdcc32910f2,Detroit Pistons,Milwaukee Bucks,Yes,252.3,Yes,East,Central,East,Central,-110.44,-109.11,-20.44,20.44,-3522.44,1290.56,-109.22,-110.56,222.11,-110,-110,-2500,1200,-110,-110,-112,-108,-3200,1400,-105,-115,-110,-110,-5049,1406,-110,-110,-112,-112,-2500,1000,-112,-112,-108,-104,-2953,1303,-109,-105,-112,-108,-3000,1256,-112,-108,-110,-110,-5000,1450,-105,-115,-110,-110,-3500,1100,-110,-110,-110,-110,-4000.0,1500.0,-110,-110
NBA,2026-04-08 15:16:41,2026-04-08 19:10,cc5e682d9f44baa1c9d41eb3fd1c89b0,Orlando Magic,Minnesota Timberwolves,No,1308.4,Yes,East,Southeast,West,Northwest,-112.67,-106.78,-9.56,9.56,-393.89,306.89,-110.33,-109.22,228.78,-114,-106,-370,295,-112,-108,-115,-105,-395,310,-115,-105,-110,-110,-385,290,-110,-110,-114,-109,-420,310,-110,-112,-111,-101,-395,321,-109,-105,-115,-105,-400,316,-112,-108,-115,-105,-400,310,-105,-115,-105,-115,-380,290,-110,-110,-115,-105,-400.0,320.0,-110,-110
NBA,2026-04-08 15:16:41,2026-04-08 20:10,08c9fd2b6b80f1f763e2c2eb3e935208,San Antonio Spurs,Portland Trail Blazers,No,1721.8,Yes,West,Southwest,West,Northwest,-107.67,-111.78,-3.5,3.5,-161.56,136.22,-110.11,-109.56,228.67,-106,-114,-158,134,-114,-106,-105,-115,-166,140,-112,-108,-110,-110,-168,135,-110,-110,-109,-114,-157,128,-113,-110,-105,-107,-155,136,-107,-107,-109,-111,-155,135,-110,-110,-105,-115,-170,140,-105,-115,-110,-110,-165,140,-110,-110,-110,-110,-160.0,138.0,-110,-110
NBA,2026-04-08 15:16:41,2026-04-08 21:10,41c07b1937b8a59703253dc470ca4ddb,Denver Nuggets,Memphis Grizzlies,No,880.4,Yes,West,Northwest,West,Southwest,-111.33,-108.11,-23.17,23.17,-6655.12,1613.38,-109.78,-109.89,246.61,-112,-108,-7000,2000,-110,-110,-110,-110,-4000,1600,-110,-110,-110,-110,-10000,1444,-110,-110,-109,-114,-5000,1400,-110,-113,-111,-101,-5041,1711,-110,-104,-115,-105,-5200,1552,-113,-107,-110,-110,-10000,1900,-105,-115,-115,-105,-7000,1300,-110,-110,-110,-110,,,-110,-110
NBA,2026-04-08 15:16:41,2026-04-08 22:10,3e95057b94b2d930c8cc201db634eaf8,Phoenix Suns,Dallas Mavericks,No,885.4,Yes,West,Pacific,West,Southwest,-111.22,-108.11,-11.61,11.61,-612.33,444.67,-110.56,-109.22,231.67,-110,-110,-620,460,-110,-110,-112,-108,-600,440,-110,-110,-110,-110,-625,440,-110,-110,-113,-109,-625,430,-112,-112,-111,-101,-591,456,-110,-104,-115,-105,-600,446,-113,-107,-110,-110,-625,450,-110,-110,-110,-110,-625,430,-110,-110,-110,-110,-600.0,450.0,-110,-110
NBA,2026-04-08 15:16:41,2026-04-08 22:10,68ab4a35de88dba88af31eeb3ba710fb,Los Angeles Clippers,Oklahoma City Thunder,No,1188.0,Yes,West,Pacific,West,Northwest,-108.78,-110.67,6.72,-6.72,211.89,-260.44,-110.56,-109.22,227.78,-114,-106,225,-275,-108,-112,-118,-102,210,-258,-115,-105,-110,-110,207,-263,-110,-110,-114,-109,210,-275,-109,-114,-101,-111,214,-253,-113,-102,-105,-115,211,-255,-115,-105,-102,-118,200,-250,-105,-115,-105,-115,215,-260,-110,-110,-110,-110,215.0,-255.0,-110,-110
