League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-05-08 07:09:15,2026-05-08 19:10,30d614c5d781b768faf9cf885e890851,Philadelphia 76ers,New York Knicks,Yes,85.5,Yes,East,Atlantic,East,Atlantic,-109.89,-109.56,-1.44,1.44,-120.44,56.22,-109.89,-109.78,214.06,-112,-108,-118,100,-114,-106,-112,-108,-118,-102,-110,-110,-110,-110,-120,100,-105,-115,-109,-114,-122,100,-113,-110,-106,-106,-121,105,-107,-107,-110,-110,-123,103,-110,-110,-110,-110,-122,100,-110,-110,-110,-110,-115,-105,-110,-110,-110.0,-110.0,-125.0,105.0,-110.0,-110.0
NBA,2026-05-08 07:09:15,2026-05-08 21:40,1b5c084f510006e8f30cd6cac40e231d,Minnesota Timberwolves,San Antonio Spurs,No,1109.0,Yes,West,Northwest,West,Southwest,-110.44,-109.11,4.61,-4.61,167.33,-200.78,-110.67,-109.0,216.61,-112,-108,166,-198,-110,-110,-115,-105,164,-198,-115,-105,-110,-110,165,-200,-110,-110,-112,-112,155,-200,-110,-113,-103,-109,175,-200,-109,-105,-107,-113,174,-200,-112,-108,-110,-110,162,-201,-110,-110,-115,-105,175,-210,-110,-110,-110.0,-110.0,170.0,-200.0,-110.0,-110.0
NBA,2026-05-08 07:09:15,2026-05-09 15:10,2734c350b90f332dbece882dd10b204e,Cleveland Cavaliers,Detroit Pistons,Yes,91.4,No,East,Central,East,Central,-109.62,-110.12,-4.25,4.25,-176.5,147.88,-110.0,-109.62,212.12,-104,-118,-176,148,-110,-110,-105,-115,-175,145,-110,-110,-110,-110,-185,150,-110,-110,-112,-112,-180,143,-113,-110,-111,-101,-172,152,-107,-107,-115,-105,-172,151,-110,-110,-110,-110,-172,139,-110,-110,-110,-110,-180,155,-110,-110,,,,,,
NBA,2026-05-08 07:09:15,2026-05-09 20:40,40c8a29efb894c4dd6bf6acc5025c9cb,Los Angeles Lakers,Oklahoma City Thunder,No,1182.5,Yes,West,Pacific,West,Northwest,-110.0,-109.38,8.56,-8.56,297.75,-380.62,-110.38,-109.38,211.62,-106,-114,300,-375,-110,-110,-105,-115,295,-375,-110,-110,-110,-110,300,-375,-105,-115,-113,-110,270,-360,-110,-113,-111,-101,310,-379,-113,-102,-115,-105,305,-383,-115,-105,-110,-110,297,-388,-110,-110,-110,-110,305,-410,-110,-110,,,,,,
