League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-01-05 04:38:00,2026-01-05 19:10,Detroit Pistons,New York Knicks,No,482.2,Yes,-109.44,-110.44,126.22,-149.78,-110.25,-109.0,East,Central,East,Atlantic,-104,-118,128,-152,-110,-110,-110,-110,132,-152,-110,-110,-106,-106,133,-151,-107,-107,-110.0,-110.0,120.0,-147.0,-110.0,-110.0,-115,-105,130,-155,-110,-110,-110,-115,114,-141,,,-115,-105,125,-155,-115,-105,-110.0,-110.0,129.0,-150.0,-110.0,-110.0,-105,-115,125,-145,-110,-110
NBA,2026-01-05 04:38:00,2026-01-05 19:40,Toronto Raptors,Atlanta Hawks,No,733.5,Yes,-110.0,-109.67,-161.89,136.33,-109.0,-110.25,East,Atlantic,East,Southeast,-114,-106,-162,136,-110,-110,-110,-110,-160,140,-110,-110,-106,-106,-160,141,-107,-107,-110.0,-110.0,-161.0,131.0,-110.0,-110.0,-105,-115,-162,136,-110,-110,-115,-110,-162,130,,,-110,-110,-165,135,-110,-110,-110.0,-110.0,-160.0,138.0,-110.0,-110.0,-110,-110,-165,140,-105,-115
NBA,2026-01-05 04:38:00,2026-01-05 19:40,Boston Celtics,Chicago Bulls,No,852.9,Yes,-110.67,-109.11,-519.78,389.0,-108.88,-110.5,East,Atlantic,East,Central,-108,-112,-480,380,-114,-106,-110,-110,-517,394,-105,-115,-106,-106,-510,402,-102,-113,-110.0,-110.0,-561.0,400.0,-110.0,-110.0,-115,-105,-520,390,-110,-110,-112,-114,-500,360,,,-115,-105,-500,375,-115,-105,-110.0,-110.0,-515.0,400.0,-105.0,-115.0,-110,-110,-575,400,-110,-110
NBA,2026-01-05 04:38:00,2026-01-05 20:10,Oklahoma City Thunder,Charlotte Hornets,No,941.0,Yes,-112.38,-107.38,-1192.38,730.0,-107.43,-111.71,West,Northwest,East,Southeast,-106,-114,-1150,730,-106,-114,-114,-106,-1200,754,-107,-113,-110,-102,-1174,781,-104,-110,,,,,,,-115,-105,-1100,700,-105,-115,-114,-112,-1115,650,,,-115,-105,-1200,725,-115,-105,-115.0,-105.0,-1200.0,750.0,-105.0,-115.0,-110,-110,-1400,750,-110,-110
NBA,2026-01-05 04:38:00,2026-01-05 20:10,Houston Rockets,Phoenix Suns,No,1016.4,Yes,-81.38,-113.38,-325.62,258.62,-108.0,-111.14,West,Southwest,West,Pacific,-106,-114,-320,260,-106,-114,-107,-113,-320,260,-108,-112,-103,-109,-317,263,-105,-109,-110.0,-110.0,-333.0,256.0,-110.0,-110.0,102,-122,-325,260,-112,-108,-112,-114,-335,245,,,-105,-115,-325,260,-105,-115,,,,,,,-110,-110,-330,265,-110,-110
NBA,2026-01-05 04:38:00,2026-01-05 20:40,Philadelphia 76ers,Denver Nuggets,No,1579.7,Yes,-112.33,-107.44,-623.33,447.44,-108.12,-111.12,East,Atlantic,West,Northwest,-110,-110,-550,410,-108,-112,-110,-110,-625,461,-110,-110,-106,-106,-615,471,-107,-107,-110.0,-110.0,-625.0,430.0,-110.0,-110.0,-118,-102,-600,440,-105,-115,-114,-112,-670,440,,,-118,-102,-625,450,-105,-115,-110.0,-110.0,-625.0,465.0,-110.0,-110.0,-115,-105,-675,460,-110,-110
NBA,2026-01-05 04:38:00,2026-01-05 22:10,Los Angeles Clippers,Golden State Warriors,Yes,348.5,Yes,-111.44,-108.22,-119.5,49.38,-108.5,-110.88,West,Pacific,West,Pacific,-112,-108,-118,100,-114,-106,-115,-105,-120,100,-105,-115,-111,-101,-118,102,-102,-113,-110.0,-110.0,-119.0,-103.0,-110.0,-110.0,-110,-110,-120,100,-112,-108,-110,-115,-121,-104,,,-110,-110,-120,100,-110,-110,-115.0,-105.0,,,-105.0,-115.0,-110,-110,-120,100,-110,-110
NBA,2026-01-05 04:38:00,2026-01-05 22:10,Portland Trail Blazers,Utah Jazz,Yes,635.0,Yes,-106.78,-113.0,-232.67,192.11,-108.62,-110.75,West,Northwest,West,Northwest,-110,-110,-230,190,-112,-108,-105,-115,-230,192,-105,-115,-101,-111,-228,195,-102,-113,-110.0,-110.0,-233.0,187.0,-110.0,-110.0,-102,-118,-238,195,-115,-105,-113,-113,-230,180,,,-105,-115,-235,195,-110,-110,-105.0,-115.0,-230.0,195.0,-105.0,-115.0,-110,-110,-240,200,-110,-110
