League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2026-05-07 15:43:20,2026-05-07 19:10,862af0717b53a01b5e93a188a655d663,Detroit Pistons,Cleveland Cavaliers,Yes,91.4,Yes,East,Central,East,Central,-112.0,-85.22,-3.5,3.5,-161.33,136.0,-110.22,-110.22,215.89,-108,-112,-164,138,-112,-108,-115,-105,-162,136,-105,-115,-114,-109,-167,133,-110,-112,-106,-106,-155,136,-107,-107,-120,100,-155,135,-110,-110,-110,-110,-160,135,-118,-110,-110,-110,-164,133,-110,-110,-115,-105,-165,140,-110,-110,-110.0,-110.0,-160.0,138.0,-110.0,-110.0
NBA,2026-05-07 15:43:20,2026-05-07 21:40,a306b74e13d87d2f8d64b1e01c2cf958,Oklahoma City Thunder,Los Angeles Lakers,No,1182.5,Yes,West,Northwest,West,Pacific,-109.67,-109.78,-15.22,15.22,-929.44,607.11,-110.44,-109.33,212.17,-108,-112,-950,640,-114,-106,-105,-115,-900,600,-115,-105,-113,-110,-1115,650,-112,-112,-106,-106,-851,614,-105,-109,-115,-105,-870,595,-108,-112,-110,-110,-900,600,-110,-110,-110,-110,-1009,600,-110,-110,-110,-110,-900,575,-110,-110,-110.0,-110.0,-870.0,590.0,-110.0,-110.0
NBA,2026-05-07 15:43:20,2026-05-08 19:10,30d614c5d781b768faf9cf885e890851,Philadelphia 76ers,New York Knicks,Yes,85.5,Yes,East,Atlantic,East,Atlantic,-110.0,-109.38,-1.44,1.44,-118.12,-26.88,-109.88,-109.75,214.12,-112,-108,-120,102,-114,-106,-112,-108,-118,-102,-110,-110,-110,-113,-124,100,-113,-110,-106,-106,-113,-103,-107,-107,-110,-110,-115,-105,-110,-110,-110,-110,-118,-102,-105,-115,-110,-110,-122,100,-110,-110,-110,-110,-115,-105,-110,-110,,,,,,
NBA,2026-05-07 15:43:20,2026-05-08 21:40,1b5c084f510006e8f30cd6cac40e231d,Minnesota Timberwolves,San Antonio Spurs,No,1109.0,Yes,West,Northwest,West,Southwest,-111.62,-107.75,4.25,-4.25,159.5,-190.88,-110.5,-109.25,216.44,-114,-106,166,-198,-110,-110,-115,-105,150,-180,-115,-105,-108,-115,150,-190,-112,-112,-106,-106,168,-192,-107,-107,-110,-110,167,-192,-110,-110,-115,-105,155,-190,-110,-110,-110,-110,150,-185,-110,-110,-115,-105,170,-200,-110,-110,,,,,,
