League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
NBA,2026-01-13 01:41:29,2026-01-13 19:40,Miami Heat,Phoenix Suns,No,1981.5,Yes,-111.0,-86.44,-110.17,-109.83,-109.88,-109.38,East,Southeast,West,Pacific,-106,-114,-110,-106,-112,-108,-110,-110,-115,-105,-110,-110,-105,-115,-115,-105,-110,-110,-112,-113,-106,-118,,,-111,-101,,,-107,-107,-115,-105,,,-110,-110,-115,-105,,,-110,-110,-120,100,-105,-115,-110,-110,-105,-115,-110,-110,-110,-110
NBA,2026-01-13 01:41:29,2026-01-13 20:10,Houston Rockets,Chicago Bulls,No,940.2,Yes,-109.67,-110.11,-621.62,449.25,-110.25,-109.0,West,Southwest,East,Central,-112,-108,-620,460,-110,-110,-110,-110,-673,463,-110,-110,-112,-108,-600,440,-115,-105,-117,-109,-625,430,,,-101,-111,-610.0,468.0,-107,-107,-105,-115,-620.0,458.0,-110,-110,-105,-115,,,-110,-110,-115,-105,-625,450,-110,-110,-110,-110,-600,425,-110,-110
NBA,2026-01-13 01:41:29,2026-01-13 20:10,New Orleans Pelicans,Denver Nuggets,No,1081.8,Yes,-109.56,-110.22,119.38,-142.25,-110.25,-109.0,West,Southwest,West,Northwest,-112,-108,124,-146,-115,-105,-110,-110,115,-141,-110,-110,-110,-110,120,-142,-110,-110,-113,-113,120,-150,,,-106,-106,120.0,-136.0,-107,-107,-110,-110,118.0,-138.0,-110,-110,-110,-110,,,-110,-110,-110,-110,118,-145,-110,-110,-105,-115,120,-140,-110,-110
NBA,2026-01-13 01:41:29,2026-01-13 20:10,Milwaukee Bucks,Minnesota Timberwolves,No,298.5,Yes,-112.33,-63.0,-154.25,129.88,-109.38,-109.88,East,Central,West,Northwest,-110,-110,-158,134,-110,-110,-110,-110,-167,136,-110,-110,-112,-108,-148,124,-108,-112,-113,-113,-152,123,,,-116,104,-149.0,132.0,-107,-107,-120,100,-150.0,130.0,-110,-110,-110,-110,,,-110,-110,-110,-110,-150,125,-110,-110,-110,-110,-160,135,-110,-110
NBA,2026-01-13 01:41:29,2026-01-13 20:10,Oklahoma City Thunder,San Antonio Spurs,No,419.4,Yes,-110.89,-108.89,-283.62,228.0,-109.0,-110.25,West,Northwest,West,Southwest,-110,-110,-290,235,-110,-110,-110,-110,-294,227,-110,-110,-115,-105,-278,225,-105,-115,-112,-114,-315,245,,,-106,-106,-267.0,225.0,-107,-107,-110,-110,-270.0,222.0,-110,-110,-110,-110,,,-110,-110,-115,-105,-285,225,-110,-110,-110,-110,-270,220,-110,-110
NBA,2026-01-13 01:41:29,2026-01-13 22:40,Los Angeles Lakers,Atlanta Hawks,No,1937.7,Yes,-108.44,-111.22,129.12,-153.75,-110.75,-108.5,West,Pacific,East,Southeast,-110,-110,138,-164,-114,-106,-110,-110,118,-145,-110,-110,-110,-110,130,-155,-110,-110,-115,-110,125,-155,,,-101,-111,139.0,-158.0,-107,-107,-105,-115,138.0,-158.0,-110,-110,-110,-110,,,-110,-110,-105,-115,135,-165,-115,-105,-110,-110,110,-130,-110,-110
NBA,2026-01-13 01:41:29,2026-01-13 23:10,Golden State Warriors,Portland Trail Blazers,No,536.0,Yes,-108.56,-111.11,-451.75,343.25,-109.25,-110.0,West,Pacific,West,Northwest,-106,-114,-420,330,-112,-108,-110,-110,-455,337,-110,-110,-105,-115,-440,340,-110,-110,-115,-110,-480,340,,,-106,-106,-464.0,370.0,-107,-107,-110,-110,-470.0,364.0,-110,-110,-110,-110,,,-110,-110,-105,-115,-450,340,-105,-115,-110,-110,-435,325,-110,-110
