League,Timestamp Pulled,Date of Game (ET),Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home Conf,Home Div,Away Conf,Away Div,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds
NBA,2025-11-25 01:38:22,2025-11-25 19:10,Washington Wizards,Atlanta Hawks,Yes,542.8,Yes,-108.78,-111.0,350.89,-459.33,-111.89,-108.22,East,Southeast,East,Southeast,-114,-106,350,-450,-110,-110,-105.0,-115.0,350.0,-450.0,-115.0,-105.0,-101.0,-111.0,356.0,-444.0,-113.0,-102.0,-110.0,-110.0,327.0,-435.0,-110.0,-110.0,-110.0,-110.0,360.0,-470.0,-110.0,-110.0,-110.0,-110.0,375.0,-500.0,-110.0,-110.0,-114.0,-112.0,335.0,-455.0,-114.0,-112.0,-110.0,-110.0,350.0,-480.0,-110.0,-110.0,-105.0,-115.0,355.0,-450.0,-115.0,-105.0
NBA,2025-11-25 01:38:22,2025-11-25 20:10,Philadelphia 76ers,Orlando Magic,No,859.5,Yes,-108.0,-111.78,106.89,-126.78,-109.67,-110.33,East,Atlantic,East,Southeast,-108,-112,106,-124,-108,-112,-105.0,-115.0,115.0,-135.0,-110.0,-110.0,-101.0,-111.0,117.0,-133.0,-107.0,-107.0,-110.0,-110.0,102.0,-123.0,-110.0,-110.0,-115.0,-105.0,102.0,-122.0,-110.0,-110.0,-110.0,-110.0,105.0,-125.0,-110.0,-110.0,-113.0,-113.0,100.0,-124.0,-112.0,-114.0,-105.0,-115.0,105.0,-125.0,-110.0,-110.0,-105.0,-115.0,110.0,-130.0,-110.0,-110.0
NBA,2025-11-25 01:38:22,2025-11-25 23:10,Los Angeles Lakers,Los Angeles Clippers,Yes,8.5,Yes,-109.89,-109.89,-232.67,191.0,-111.78,-85.89,West,Pacific,West,Pacific,-106,-114,-230,190,-106,-114,-110.0,-110.0,-230.0,192.0,-117.0,-103.0,-106.0,-106.0,-228.0,195.0,-115.0,100.0,-110.0,-110.0,-238.0,187.0,-110.0,-110.0,-115.0,-105.0,-238.0,195.0,-108.0,-112.0,-110.0,-110.0,-235.0,190.0,-115.0,-105.0,-112.0,-114.0,-230.0,180.0,-110.0,-114.0,-110.0,-110.0,-235.0,195.0,-110.0,-110.0,-110.0,-110.0,-230.0,195.0,-115.0,-105.0
NBA,2025-11-25 01:38:22,2025-11-26 19:40,Oklahoma City Thunder,Minnesota Timberwolves,Yes,693.5,Yes,-110.0,-110.0,-450.0,350.0,-110.0,-110.0,West,Northwest,West,Northwest,-110,-110,-450,350,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBA,2025-11-25 01:38:22,2025-11-26 22:10,Golden State Warriors,Houston Rockets,No,1643.9,Yes,-110.0,-110.0,-116.0,-102.0,-110.0,-110.0,West,Pacific,West,Southwest,-110,-110,-116,-102,-110,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
