League,Timestamp Pulled,Date of Game (ET),Game ID,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time (ET >= 7p),Home Conf,Home Div,Away Conf,Away Div,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home Spread Points,Avg Away Spread Points,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Avg Total Points,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds
NBA,2026-03-29 06:29:10,2026-03-29 15:40,f31725bf02115b40d00c134f7f730357,Milwaukee Bucks,Los Angeles Clippers,No,1753.0,No,East,Central,West,Pacific,-110.22,-109.33,14.17,-14.17,560.67,-832.22,-110.0,-109.67,222.44,-110,-110,570,-820,-108,-112,-115,-105,600,-900,-112,-108,-105,-115,550,-800,-110,-110,-112,-108,534.0,-750.0,-110,-110,-108,-104,547.0,-737.0,-107,-107,-112,-112,600,-1000,-113,-110,-110,-110,530.0,-750.0,-110,-110,-110,-110,575,-900,-110,-110,-110,-110,540,-833,-110,-110
NBA,2026-03-29 06:29:10,2026-03-29 17:10,4a5c2769cf86051e5ed8bdd8a6633ab4,Indiana Pacers,Miami Heat,No,1023.6,No,East,Central,East,Southeast,-113.11,-106.44,9.56,-9.56,319.0,-413.33,-109.11,-110.56,245.39,-110,-110,310,-390,-110,-110,-115,-105,320,-410,-105,-115,-115,-105,310,-400,-110,-110,-115,-105,316.0,-400.0,-110,-110,-111,-101,321.0,-395.0,-107,-107,-112,-112,320,-435,-110,-113,-115,-105,317.0,-395.0,-110,-110,-115,-105,340,-460,-110,-110,-110,-110,317,-435,-110,-110
NBA,2026-03-29 06:29:10,2026-03-29 18:10,8d6b8b25d9790bf08a65761a3d63b611,Charlotte Hornets,Boston Celtics,No,721.0,No,East,Southeast,East,Atlantic,-109.67,-87.56,0.11,-0.11,-110.5,-109.12,-109.89,-109.89,215.72,-112,-108,-106,-110,-110,-110,-120,100,-110,-110,-110,-110,-105,-115,-115,-105,-110,-110,-105,-115,-114.0,-106.0,-110,-110,-101,-111,-112.0,-104.0,-107,-107,-114,-109,-109,-114,-112,-112,-110,-110,,,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-108,-114,-110,-110
NBA,2026-03-29 06:29:10,2026-03-29 18:10,ba9f78305e7187a27e22f030883c2c19,Brooklyn Nets,Sacramento Kings,No,2508.3,No,East,Atlantic,West,Pacific,-110.11,-87.11,0.78,-0.78,-37.17,-116.83,-109.89,-109.89,221.5,-112,-108,-102,-116,-110,-110,-115,-105,100,-120,-110,-110,-120,100,100,-120,-110,-110,-105,-115,,,-110,-110,-101,-111,,,-107,-107,-113,-110,-107,-117,-112,-112,-105,-115,,,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-104,-118,-110,-110
NBA,2026-03-29 06:29:10,2026-03-29 18:10,4d3b276afc5789fb4a6564eee411bfa9,Toronto Raptors,Orlando Magic,No,1047.4,No,East,Atlantic,East,Southeast,-110.33,-109.0,-2.44,2.44,-137.67,115.78,-109.89,-109.89,224.56,-112,-108,-138,118,-110,-110,-108,-112,-135,114,-110,-110,-110,-110,-140,115,-110,-110,-110,-110,-135.0,115.0,-110,-110,-106,-106,-133.0,117.0,-107,-107,-112,-110,-143,115,-112,-112,-110,-110,-140.0,120.0,-110,-110,-115,-105,-130,110,-110,-110,-110,-110,-145,118,-110,-110
NBA,2026-03-29 06:29:10,2026-03-29 18:10,4ec80843b404f3215ab2cad16ced7f41,Portland Trail Blazers,Washington Wizards,No,2353.5,No,West,Northwest,East,Southeast,-110.22,-109.22,-15.5,15.5,-1270.56,762.0,-109.56,-110.11,238.0,-110,-110,-1150,730,-106,-114,-112,-108,-1200,750,-115,-105,-110,-110,-1400,800,-105,-115,-110,-110,-1300.0,795.0,-110,-110,-106,-106,-1270.0,826.0,-107,-107,-114,-109,-1115,650,-113,-110,-110,-110,-1250.0,800.0,-110,-110,-110,-110,-1500,775,-110,-110,-110,-110,-1250,732,-110,-110
NBA,2026-03-29 06:29:10,2026-03-29 19:10,c05251e56d0bd871f5523e30058c7735,New Orleans Pelicans,Houston Rockets,Yes,317.4,Yes,West,Southwest,West,Southwest,-109.11,-110.22,5.72,-5.72,188.22,-228.11,-109.78,-109.78,225.17,-112,-108,188,-225,-110,-110,-105,-115,185,-225,-108,-112,-105,-115,185,-225,-110,-110,-110,-110,186.0,-220.0,-110,-110,-106,-106,188.0,-219.0,-107,-107,-109,-113,185,-235,-113,-109,-110,-110,190.0,-225.0,-110,-110,-115,-105,195,-235,-110,-110,-110,-110,192,-244,-110,-110
NBA,2026-03-29 06:29:10,2026-03-29 19:40,f1fe04fb5d59dc4d3b310d56b74a9f2a,Oklahoma City Thunder,New York Knicks,No,1328.1,Yes,West,Northwest,East,Atlantic,-108.78,-110.56,-8.5,8.5,-360.67,284.22,-108.78,-111.0,223.94,-108,-112,-360,290,-110,-110,-108,-112,-360,285,-105,-115,-105,-115,-350,280,-105,-115,-110,-110,-360.0,289.0,-110,-110,-106,-106,-356.0,293.0,-107,-107,-112,-110,-375,280,-112,-112,-110,-110,-345.0,278.0,-110,-110,-110,-110,-370,285,-110,-110,-110,-110,-370,278,-110,-110
NBA,2026-03-29 06:29:10,2026-03-29 22:10,976eb35602aca3acd738ec2621478695,Denver Nuggets,Golden State Warriors,No,947.0,Yes,West,Northwest,West,Pacific,-111.44,-107.44,-11.72,11.72,-628.89,452.56,-110.11,-109.56,238.89,-114,-106,-590,440,-114,-106,-115,-105,-600,440,-105,-115,-110,-105,-625,450,-115,-105,-110,-110,-615.0,455.0,-110,-110,-106,-106,-605.0,465.0,-107,-107,-113,-110,-670,440,-110,-113,-110,-110,-580.0,440.0,-110,-110,-115,-105,-750,500,-110,-110,-110,-110,-625,443,-110,-110
