season,pfr_id,player
2007,SamuAs20,Asante Samuel
2007,SamuCh00,Chris Samuels
2007,SandBo99,Bob Sanders
2007,SatuJe55,Jeff Saturday
2007,SchoAa99,Aaron Schobel
2007,SharDa00,Darren Sharper
2007,TatuLo99,Lofa Tatupu
2007,TaylFr00,Fred Taylor
2007,TaylJa03,Jason Taylor
2007,TaylSe20,Sean Taylor
2007,ThomJo28,Joe Thomas
2007,TomlLa00,LaDainian Tomlinson
2007,TrufMa20,Marcus Trufant
2007,UmenOs99,Osi Umenyiora
2007,VandKy99,Kyle Vanden Bosch
2007,VrabMi20,Mike Vrabel
2007,WareDe99,DeMarcus Ware
2007,WaynRe00,Reggie Wayne
2007,WestBr00,Brian Westbrook
2007,WilfVi20,Vince Wilfork
2007,WillJa99,Jamal Williams
2007,WillKe98,Kevin Williams
2007,WillPa20,Pat Williams
2007,WillPa98,Patrick Willis
2007,WillRo03,Roy Williams
2007,WinsKe01,Kellen Winslow
2007,WittJa00,Jason Witten
2007,bironrob01,Rob Bironas
2008,AdamFl00,Flozell Adams
2008,AlleJa22,Jared Allen
2008,AsomNn20,Nnamdi Asomugha
2008,AyanBr99,Brendon Ayanbadejo
2008,BarbRo00,Ronde Barber
2008,BeasJo99,Jon Beason
2008,BoldAn00,Anquan Boldin
2008,BreeDr00,Drew Brees
2008,BrigLa99,Lance Briggs
2008,BrooDe00,Derrick Brooks
2008,BrowJa55,Jammal Brown
2008,BrowRo05,Ronnie Brown
2008,CollKe00,Kerry Collins
2008,CollNi20,Nick Collins
2008,CoolCh00,Chris Cooley
2008,CutlJa00,Jay Cutler
2008,DaniOw00,Owen Daniels
2008,DaviLe21,Leonard Davis
2008,DawkBr00,Brian Dawkins
2008,DeOsZa99,Zak DeOssie
2008,DielKr20,Kris Dielman
2008,FaneAl00,Alan Faneca
2008,FarrJa99,James Farrior
2008,FavrBr00,Brett Favre
2008,FeagJe20,Jeff Feagles
2008,FinnCo20,Cortland Finnegan
2008,FitzLa00,Larry Fitzgerald
2008,FreeDw00,Dwight Freeney
2008,GateAn00,Antonio Gates
2008,GonzTo00,Tony Gonzalez
2008,GostSt20,Stephen Gostkowski
2008,GrifMi99,Michael Griffin
2008,GrosJo20,Jordan Gross
2008,GuroAn20,Andre Gurode
2008,HarrAl21,Al Harris
2008,HarrJa23,James Harrison
2008,HaynAl20,Albert Haynesworth
2008,HopeCh21,Chris Hope
2008,HutcSt00,Steve Hutchinson
2008,JenkKr00,Kris Jenkins
2008,JohnAn02,Andre Johnson
2008,JohnCh04,Chris Johnson
2008,JoneTh00,Thomas Jones
2008,JoneWa00,Walter Jones
2008,JoseDa20,Davin Joseph
2008,LechSh20,Shane Lechler
2008,LewiRa00,Ray Lewis
2008,LongJa20,Jake Long
2008,LyncMa00,Marshawn Lynch
2008,MangNi20,Nick Mangold
2008,MannEl00,Eli Manning
2008,MannPe00,Peyton Manning
2008,MarsBr00,Brandon Marshall
2008,MathRo20,Robert Mathis
2008,MawaKe00,Kevin Mawae
2008,McClLe00,Le'Ron McClain
2008,MoreSe00,Sean Morey
2008,OHarSh20,Shaun O'Hara
2008,PeppJu99,Julius Peppers
2008,PeteAd01,Adrian Peterson
2008,PeteJa21,Jason Peters
2008,PeteJu00,Julian Peterson
2008,PolaTr99,Troy Polamalu
2008,PontRy20,Ryan Pontbriand
2008,PortCl00,Clinton Portis
2008,PortJo00,Joey Porter
2008,RatlJa20,Jay Ratliff
2008,ReedEd00,Ed Reed
2008,ReviDa99,Darrelle Revis
2008,RogeSh99,Shaun Rogers
2008,RoosMi20,Michael Roos
2008,SamuAs20,Asante Samuel
2008,SamuCh00,Chris Samuels
2008,SellMi00,Mike Sellers
2008,SmitCl22,Clifton Smith
2008,SmitSt01,Steve Smith Sr.
2008,SneeCh20,Chris Snee
2008,SuggTe99,Terrell Suggs
2008,ThomJo28,Joe Thomas
2008,TuckJu20,Justin Tuck
2008,TurnMi00,Michael Turner
2008,WareDe99,DeMarcus Ware
2008,WarnKu00,Kurt Warner
2008,WashLe00,Leon Washington
2008,WateBr55,Brian Waters
2008,WaynRe00,Reggie Wayne
2008,WelkWe00,Wes Welker
2008,WhitRo00,Roddy White
2008,WiegCa20,Casey Wiegmann
2008,WillKe98,Kevin Williams
2008,WillMa22,Mario Williams
2008,WillPa20,Pat Williams
2008,WillPa98,Patrick Willis
2008,WilsAd99,Adrian Wilson
2008,WinfAn20,Antoine Winfield
2008,WittJa00,Jason Witten
2008,WoodCh00,Charles Woodson
2008,carnejoh01,John Carney
2009,AlleJa22,Jared Allen
2009,AsomNn20,Nnamdi Asomugha
2009,AustMi00,Miles Austin
2009,BailCh00,Champ Bailey
2009,BeasJo99,Jon Beason
2009,BellYe20,Yeremiah Bell
2009,BethAn20,Antoine Bethea
2009,BradTo00,Tom Brady
2009,BreeDr00,Drew Brees
2009,BrigLa99,Lance Briggs
2009,ByrdJa99,Jairus Byrd
2009,CarpDa44,Dan Carpenter
2009,CladRy20,Ryan Clady
2009,ClarDa00,Dallas Clark
2009,ColeTr20,Trent Cole
2009,CollNi20,Nick Collins
2009,CondJo20,Jon Condo
2009,CribJo01,Josh Cribbs
2009,CushBr99,Brian Cushing
2009,DaviLe21,Leonard Davis
2009,DaviVe00,Vernon Davis
2009,DawkBr00,Brian Dawkins
2009,DiehDa21,David Diehl
2009,DielKr20,Kris Dielman
2009,DockDa20,Darnell Dockett
2009,DoreJo20,Jon Dorenbos
2009,DrewMa00,Maurice Jones-Drew
2009,DumeEl20,Elvis Dumervil
2009,ElliSh00,Shaun Ellis
2009,EvanJa21,Jahri Evans
2009,FaneAl00,Alan Faneca
2009,FarwHe20,Heath Farwell
2009,FavrBr00,Brett Favre
2009,FergDB20,D'Brickashaw Ferguson
2009,FitzLa00,Larry Fitzgerald
2009,FletLo20,London Fletcher
2009,FreeDw00,Dwight Freeney
2009,GarrDa00,David Garrard
2009,GateAn00,Antonio Gates
2009,GoodJo23,Jonathan Goodwin
2009,GoreFr00,Frank Gore
2009,GuroAn20,Andre Gurode
2009,HampCa00,Casey Hampton
2009,HarpRo21,Roman Harper
2009,HarrJa23,James Harrison
2009,HarvPe00,Percy Harvin
2009,HutcSt00,Steve Hutchinson
2009,JackDe00,DeSean Jackson
2009,JackSt00,Steven Jackson
2009,JackVi00,Vincent Jackson
2009,JenkMi99,Mike Jenkins
2009,JohnAn02,Andre Johnson
2009,JohnCh01,Chad Johnson
2009,JohnCh04,Chris Johnson
2009,KaliRy20,Ryan Kalil
2009,KnoxJo00,Johnny Knox
2009,LechSh20,Shane Lechler
2009,LeexAn20,Andy Lee
2009,LewiRa00,Ray Lewis
2009,LongJa20,Jake Long
2009,MangNi20,Nick Mangold
2009,MankLo20,Logan Mankins
2009,MannPe00,Peyton Manning
2009,MarsBr00,Brandon Marshall
2009,MathRo20,Robert Mathis
2009,MattCl99,Clay Matthews
2009,MawaKe00,Kevin Mawae
2009,McClLe00,Le'Ron McClain
2009,McKiBr21,Bryant McKinnie
2009,McNaDo00,Donovan McNabb
2009,MeriBr99,Brandon Meriweather
2009,MikeQu20,Quintin Mikell
2009,MillHe00,Heath Miller
2009,NewmTe20,Terence Newman
2009,NgatHa20,Haloti Ngata
2009,OHarSh20,Shaun O'Hara
2009,OrakBr99,Brian Orakpo
2009,OsgoKa00,Kassim Osgood
2009,PeppJu99,Julius Peppers
2009,PeteAd01,Adrian Peterson
2009,PeteJa21,Jason Peters
2009,RatlJa20,Jay Ratliff
2009,ReedEd00,Ed Reed
2009,ReviDa99,Darrelle Revis
2009,RiceRa00,Ray Rice
2009,RiceSi01,Sidney Rice
2009,RivePh00,Philip Rivers
2009,RodgAa00,Aaron Rodgers
2009,RodgDo99,Dominique Rodgers-Cromartie
2009,RollAn20,Antrel Rolle
2009,RomoTo00,Tony Romo
2009,RyanDe20,DeMeco Ryans
2009,SamuAs20,Asante Samuel
2009,SatuJe55,Jeff Saturday
2009,SchaMa00,Matt Schaub
2009,SharDa00,Darren Sharper
2009,SmitJu20,Justin Smith
2009,SmitSt02,Steve Smith
2009,SneeCh20,Chris Snee
2009,StinJo20,Jon Stinchcomb
2009,ThomJo28,Joe Thomas
2009,VandKy99,Kyle Vanden Bosch
2009,VilmJo99,Jonathan Vilma
2009,WareDe99,DeMarcus Ware
2009,WaynRe00,Reggie Wayne
2009,WeavLe00,Leonard Weaver
2009,WelkWe00,Wes Welker
2009,WhitRo00,Roddy White
2009,WilfVi20,Vince Wilfork
2009,WillDe02,DeAngelo Williams
2009,WillKe98,Kevin Williams
2009,WillMa22,Mario Williams
2009,WillPa98,Patrick Willis
2009,WilsAd99,Adrian Wilson
2009,WinfAn20,Antoine Winfield
2009,WittJa00,Jason Witten
2009,WoodCh00,Charles Woodson
2009,WoodLa99,LaMarr Woodley
2009,YounVi00,Vince Young
2009,akersdav01,David Akers
2009,kaedinat01,Nate Kaeding
2010,AbraJo00,John Abraham
2010,AsomNn20,Nnamdi Asomugha
2010,AustMi00,Miles Austin
2010,BabiJa20,Jason Babin
2010,BailCh00,Champ Bailey
2010,BeasJo99,Jon Beason
2010,BerrEr99,Eric Berry
2010,BoweDw00,Dwayne Bowe
2010,BradTo00,Tom Brady
2010,BreeDr00,Drew Brees
2010,BrigLa99,Lance Briggs
2010,CassMa00,Matt Cassel
2010,CharJa00,Jamaal Charles
2010,ClabTy20,Tyson Clabo
2010,ClifCh20,Chad Clifton
2010,CollNi20,Nick Collins
2010,DeOsZa99,Zak DeOssie
2010,DennJo20,John Denney
2010,DielKr20,Kris Dielman
2010,DockDa20,Darnell Dockett
2010,DrewMa00,Maurice Jones-Drew
2010,DrivDo00,Donald Driver
2010,EvanJa21,Jahri Evans
2010,FergDB20,D'Brickashaw Ferguson
2010,FitzLa00,Larry Fitzgerald
2010,FletLo20,London Fletcher
2010,FostAr00,Arian Foster
2010,FreeDw00,Dwight Freeney
2010,GateAn00,Antonio Gates
2010,GonzTo00,Tony Gonzalez
2010,GrifMi99,Michael Griffin
2010,GrimBr20,Brent Grimes
2010,GrosJo20,Jordan Gross
2010,GuroAn20,Andre Gurode
2010,HallDe99,DeAngelo Hall
2010,HarpRo21,Roman Harper
2010,HarrJa23,James Harrison
2010,HestDe99,Devin Hester
2010,JackDe00,DeSean Jackson
2010,JackSt00,Steven Jackson
2010,JennGr00,Greg Jennings
2010,JohnAn02,Andre Johnson
2010,JohnCa00,Calvin Johnson
2010,JohnCh04,Chris Johnson
2010,KaliRy20,Ryan Kalil
2010,KeisBr20,Brett Keisel
2010,LeacVo00,Vonta Leach
2010,LechSh20,Shane Lechler
2010,LewiMa00,Marcedes Lewis
2010,LewiRa00,Ray Lewis
2010,LighMa20,Matt Light
2010,LloyBr00,Brandon Lloyd
2010,LongJa20,Jake Long
2010,MackAl20,Alex Mack
2010,MangNi20,Nick Mangold
2010,MankLo20,Logan Mankins
2010,MannPe00,Peyton Manning
2010,MariMa00,Marc Mariani
2010,MathRo20,Robert Mathis
2010,MattCl99,Clay Matthews
2010,MayoJe99,Jerod Mayo
2010,McBrMa20,Mat McBriar
2010,McCoDe99,Devin McCourty
2010,MeriBr99,Brandon Meriweather
2010,MillZa01,Zach Miller
2010,MughOv00,Ovie Mughelli
2010,NgatHa20,Haloti Ngata
2010,NickCa20,Carl Nicks
2010,OHarSh20,Shaun O'Hara
2010,OrakBr99,Brian Orakpo
2010,OwenMo01,Montell Owens
2010,PennDo20,Donald Penn
2010,PeppJu99,Julius Peppers
2010,PeteAd01,Adrian Peterson
2010,PeteJa21,Jason Peters
2010,PhilSh20,Shaun Phillips
2010,PolaTr99,Troy Polamalu
2010,PounMa20,Maurkice Pouncey
2010,RatlJa20,Jay Ratliff
2010,ReedEd00,Ed Reed
2010,ReviDa99,Darrelle Revis
2010,RivePh00,Philip Rivers
2010,RollAn20,Antrel Rolle
2010,RyanMa00,Matt Ryan
2010,SamuAs20,Asante Samuel
2010,SatuJe55,Jeff Saturday
2010,SeymRi00,Richard Seymour
2010,SmitJu20,Justin Smith
2010,SneeCh20,Chris Snee
2010,StarRa20,Randy Starks
2010,SuggTe99,Terrell Suggs
2010,SuhxNd99,Ndamukong Suh
2010,ThomJo28,Joe Thomas
2010,TuckJu20,Justin Tuck
2010,TurnMi00,Michael Turner
2010,UrlaBr00,Brian Urlacher
2010,VickMi00,Michael Vick
2010,VilmJo99,Jonathan Vilma
2010,WakeCa00,Cameron Wake
2010,WareDe99,DeMarcus Ware
2010,WateBr55,Brian Waters
2010,WaynRe00,Reggie Wayne
2010,WeemEr00,Eric Weems
2010,WelkWe00,Wes Welker
2010,WhitRo00,Roddy White
2010,WilfVi20,Vince Wilfork
2010,WillKe98,Kevin Williams
2010,WillKy20,Kyle Williams
2010,WillPa98,Patrick Willis
2010,WillTr99,Tramon Williams
2010,WilsAd99,Adrian Wilson
2010,WinfAn20,Antoine Winfield
2010,WittJa00,Jason Witten
2010,WoodCh00,Charles Woodson
2010,akersdav01,David Akers
2010,cundibil01,Billy Cundiff
2011,AlleJa22,Jared Allen
2011,AtkiGe99,Geno Atkins
2011,BabiJa20,Jason Babin
2011,BailCh00,Champ Bailey
2011,BradTo00,Tom Brady
2011,BreeDr00,Drew Brees
2011,BrigLa99,Lance Briggs
2011,BrowAn04,Antonio Brown
2011,BrowBr00,Brandon Browner
2011,BushJe20,Jermon Bushrod
2011,CartAn20,Andre Carter
2011,ChanKa99,Kam Chancellor
2011,CladRy20,Ryan Clady
2011,ClarRy20,Ryan Clark
2011,CondJo20,Jon Condo
2011,DaltAn00,Andy Dalton
2011,DawkBr00,Brian Dawkins
2011,DrewMa00,Maurice Jones-Drew
2011,DumeEl20,Elvis Dumervil
2011,EvanJa21,Jahri Evans
2011,FergDB20,D'Brickashaw Ferguson
2011,FitzLa00,Larry Fitzgerald
2011,FletLo20,London Fletcher
2011,FortMa00,Matt Forte
2011,FostAr00,Arian Foster
2011,FreeDw00,Dwight Freeney
2011,GateAn00,Antonio Gates
2011,GoldDa99,Dashon Goldson
2011,GonzTo00,Tony Gonzalez
2011,GoreFr00,Frank Gore
2011,GrahCo99,Corey Graham
2011,GrahJi00,Jimmy Graham
2011,GreeCh99,Chad Greenway
2011,GresJe00,Jermaine Gresham
2011,GronRo00,Rob Gronkowski
2011,GrubBe20,Ben Grubbs
2011,HaliTa20,Tamba Hali
2011,HarrJa23,James Harrison
2011,JackVi00,Vincent Jackson
2011,JennBr00,Brian Jennings
2011,JennGr00,Greg Jennings
2011,JohnCa00,Calvin Johnson
2011,JohnDe25,Derrick Johnson
2011,JoseDa20,Davin Joseph
2011,JoseJo20,Johnathan Joseph
2011,KaliRy20,Ryan Kalil
2011,KuhnJo00,John Kuhn
2011,LeacVo00,Vonta Leach
2011,LechSh20,Shane Lechler
2011,LeexAn20,Andy Lee
2011,LewiRa00,Ray Lewis
2011,LongJa20,Jake Long
2011,LyncMa00,Marshawn Lynch
2011,MangNi20,Nick Mangold
2011,MankLo20,Logan Mankins
2011,MannEl00,Eli Manning
2011,MarsBr00,Brandon Marshall
2011,MathRy00,Ryan Mathews
2011,MattCl99,Clay Matthews
2011,McCoLe01,LeSean McCoy
2011,McGaWi00,Willis McGahee
2011,MillVo00,Von Miller
2011,MoorBr20,Brandon Moore
2011,MyerCh20,Chris Myers
2011,NewtCa00,Cam Newton
2011,NgatHa20,Haloti Ngata
2011,NickCa20,Carl Nicks
2011,OwenMo01,Montell Owens
2011,PeppJu99,Julius Peppers
2011,PeteJa21,Jason Peters
2011,PetePa00,Patrick Peterson
2011,PierJa99,Jason Pierre-Paul
2011,PolaTr99,Troy Polamalu
2011,PounMa20,Maurkice Pouncey
2011,RajiBJ99,B.J. Raji
2011,RatlJa20,Jay Ratliff
2011,ReedEd00,Ed Reed
2011,ReviDa99,Darrelle Revis
2011,RiceRa00,Ray Rice
2011,RivePh00,Philip Rivers
2011,RobiMi00,Michael Robinson
2011,RodgAa00,Aaron Rodgers
2011,RoetBe00,Ben Roethlisberger
2011,RogeCa20,Carlos Rogers
2011,SeymRi00,Richard Seymour
2011,SlatMa00,Matthew Slater
2011,SmitAn22,Antonio Smith
2011,SmitJu20,Justin Smith
2011,SmitSt01,Steve Smith Sr.
2011,SoliPa99,Paul Soliai
2011,StalJo20,Joe Staley
2011,SuggTe99,Terrell Suggs
2011,ThomEa99,Earl Thomas
2011,ThomJo28,Joe Thomas
2011,TillCh20,Charles Tillman
2011,UrlaBr00,Brian Urlacher
2011,WallMi00,Mike Wallace
2011,WareDe99,DeMarcus Ware
2011,WateBr55,Brian Waters
2011,WeddEr99,Eric Weddle
2011,WelkWe00,Wes Welker
2011,WellSc20,Scott Wells
2011,WhitRo00,Roddy White
2011,WilfVi20,Vince Wilfork
2011,WillPa98,Patrick Willis
2011,WilsAd99,Adrian Wilson
2011,WoodCh00,Charles Woodson
2011,YandMa20,Marshal Yanda
2011,akersdav01,David Akers
2011,janikseb01,Sebastian Janikowski
2012,AlexLo99,Lorenzo Alexander
2012,AlleJa22,Jared Allen
2012,AtkiGe99,Geno Atkins
2012,BailCh00,Champ Bailey
2012,BeadZa20,Zane Beadles
2012,BerrEr99,Eric Berry
2012,BowmNa99,NaVorro Bowman
2012,BradTo00,Tom Brady
2012,BreeDr00,Drew Brees
2012,BrowDu20,Duane Brown
2012,BushJe20,Jermon Bushrod
2012,ByrdJa99,Jairus Byrd
2012,CharJa00,Jamaal Charles
2012,CladRy20,Ryan Clady
2012,ColqDu20,Dustin Colquitt
2012,CribJo01,Josh Cribbs
2012,CromAn20,Antonio Cromartie
2012,CruzVi00,Victor Cruz
2012,DaniOw00,Owen Daniels
2012,DeCoTh99,Thomas DeCoud
2012,DennJo20,John Denney
2012,DumeEl20,Elvis Dumervil
2012,EvanJa21,Jahri Evans
2012,FeltJe00,Jerome Felton
2012,FitzLa00,Larry Fitzgerald
2012,FletLo20,London Fletcher
2012,FostAr00,Arian Foster
2012,GoldDa99,Dashon Goldson
2012,GonzTo00,Tony Gonzalez
2012,GoreFr00,Frank Gore
2012,GreeCh99,Chad Greenway
2012,GresJe00,Jermaine Gresham
2012,GrifRo01,Robert Griffin III
2012,GronRo00,Rob Gronkowski
2012,HaliTa20,Tamba Hali
2012,HousJu00,Justin Houston
2012,IncoRi20,Richie Incognito
2012,IupaMi20,Mike Iupati
2012,JackVi00,Vincent Jackson
2012,JennTi20,Tim Jennings
2012,JohnAn02,Andre Johnson
2012,JohnCa00,Calvin Johnson
2012,JohnDe25,Derrick Johnson
2012,JoneJa03,Jacoby Jones
2012,JoneJu02,Julio Jones
2012,JoseJo20,Johnathan Joseph
2012,KaliMa00,Matt Kalil
2012,KerrRy00,Ryan Kerrigan
2012,LandLa99,LaRon Landry
2012,LeacVo00,Vonta Leach
2012,LuckAn00,Andrew Luck
2012,LyncMa00,Marshawn Lynch
2012,MankLo20,Logan Mankins
2012,MannEl00,Eli Manning
2012,MannPe00,Peyton Manning
2012,MarsBr00,Brandon Marshall
2012,MartDo00,Doug Martin
2012,MathRo20,Robert Mathis
2012,MattCl99,Clay Matthews
2012,MayoJe99,Jerod Mayo
2012,McCoGe99,Gerald McCoy
2012,MeltHe99,Henry Melton
2012,MillHe00,Heath Miller
2012,MillVo00,Von Miller
2012,MoorWi99,William Moore
2012,MorsTh00,Thomas Morstead
2012,MuhlDo20,Don Muhlbach
2012,MyerCh20,Chris Myers
2012,NgatHa20,Haloti Ngata
2012,OkunRu20,Russell Okung
2012,PeppJu99,Julius Peppers
2012,PeteAd01,Adrian Peterson
2012,PetePa00,Patrick Peterson
2012,PierJa99,Jason Pierre-Paul
2012,PollBe20,Bernard Pollard
2012,PounMa20,Maurkice Pouncey
2012,ReecMa00,Marcel Reece
2012,ReedEd00,Ed Reed
2012,RiceRa00,Ray Rice
2012,RodgAa00,Aaron Rodgers
2012,RudoKy00,Kyle Rudolph
2012,RyanMa00,Matt Ryan
2012,SatuJe55,Jeff Saturday
2012,SchaMa00,Matt Schaub
2012,SittJo20,Josh Sitton
2012,SlatMa00,Matthew Slater
2012,SmitAl04,Aldon Smith
2012,SmitJu20,Justin Smith
2012,SmitWa21,Wade Smith
2012,SneeCh20,Chris Snee
2012,SpenAn99,Anthony Spencer
2012,StalJo20,Joe Staley
2012,StarRa20,Randy Starks
2012,SuhxNd99,Ndamukong Suh
2012,ThomDe03,Demaryius Thomas
2012,ThomEa99,Earl Thomas
2012,ThomJo28,Joe Thomas
2012,TillCh20,Charles Tillman
2012,UngeMa20,Max Unger
2012,WakeCa00,Cameron Wake
2012,WalsBl00,Blair Walsh
2012,WareDe99,DeMarcus Ware
2012,WashDa99,Daryl Washington
2012,WashLe00,Leon Washington
2012,WaynRe00,Reggie Wayne
2012,WelkWe00,Wes Welker
2012,WhitAn20,Andrew Whitworth
2012,WhitDo20,Donte Whitner
2012,WilfVi20,Vince Wilfork
2012,WillKy20,Kyle Williams
2012,WillPa98,Patrick Willis
2012,WillTr21,Trent Williams
2012,WilsRu00,Russell Wilson
2012,WittJa00,Jason Witten
2012,YandMa20,Marshal Yanda
2012,dawsophi01,Phil Dawson
2013,AbraJo00,John Abraham
2013,AlbeBr20,Branden Albert
2013,BerrEr99,Eric Berry
2013,BethJu00,Justin Bethel
2013,BowmNa99,NaVorro Bowman
2013,BradTo00,Tom Brady
2013,BreeDr00,Drew Brees
2013,BrooAh21,Ahmad Brooks
2013,BrowAn04,Antonio Brown
2013,BrowDu20,Duane Brown
2013,BryaDe01,Dez Bryant
2013,BurfVo00,Vontaze Burfict
2013,ByrdJa99,Jairus Byrd
2013,CameJo00,Jordan Cameron
2013,ChanKa99,Kam Chancellor
2013,CharJa00,Jamaal Charles
2013,CromAn20,Antonio Cromartie
2013,DareMa00,Marcell Dareus
2013,DaviVe00,Vernon Davis
2013,EvanJa21,Jahri Evans
2013,FielBr20,Brandon Fields
2013,FitzLa00,Larry Fitzgerald
2013,FlowBr99,Brandon Flowers
2013,FoleNi00,Nick Foles
2013,FortMa00,Matt Forte
2013,GonzTo00,Tony Gonzalez
2013,GordJo02,Josh Gordon
2013,GoreFr00,Frank Gore
2013,GostSt20,Stephen Gostkowski
2013,GrahJi00,Jimmy Graham
2013,GrimBr20,Brent Grimes
2013,GrosJo20,Jordan Gross
2013,GrubBe20,Ben Grubbs
2013,HadeJo99,Joe Haden
2013,HaliTa20,Tamba Hali
2013,HardGr99,Greg Hardy
2013,HatcJa20,Jason Hatcher
2013,HekkJo00,Johnny Hekker
2013,HousJu00,Justin Houston
2013,IupaMi20,Mike Iupati
2013,JackDe00,DeSean Jackson
2013,JeffAl00,Alshon Jeffery
2013,JennTi20,Tim Jennings
2013,JohnAn02,Andre Johnson
2013,JohnCa00,Calvin Johnson
2013,JohnDe25,Derrick Johnson
2013,JordCa00,Cameron Jordan
2013,KaliRy20,Ryan Kalil
2013,KuecLu00,Luke Kuechly
2013,LacyEd00,Eddie Lacy
2013,LongKy00,Kyle Long
2013,LuckAn00,Andrew Luck
2013,LyncMa00,Marshawn Lynch
2013,MackAl20,Alex Mack
2013,MangNi20,Nick Mangold
2013,MankLo20,Logan Mankins
2013,MannPe00,Peyton Manning
2013,MarsBr00,Brandon Marshall
2013,MathEv20,Evan Mathis
2013,MathRo20,Robert Mathis
2013,McClDe00,Dexter McCluster
2013,McCoGe99,Gerald McCoy
2013,McCoLe01,LeSean McCoy
2013,MorrAl00,Alfred Morris
2013,MurrDe00,DeMarco Murray
2013,NewtCa00,Cam Newton
2013,NgatHa20,Haloti Ngata
2013,OrakBr99,Brian Orakpo
2013,OverMa00,Matt Overton
2013,PattCo00,Cordarrelle Patterson
2013,PeteAd01,Adrian Peterson
2013,PeteJa21,Jason Peters
2013,PetePa00,Patrick Peterson
2013,PoexDo00,Dontari Poe
2013,PolaTr99,Troy Polamalu
2013,PoluPa99,Paul Posluszny
2013,PounMi00,Mike Pouncey
2013,PratMa20,Matt Prater
2013,QuinRo00,Robert Quinn
2013,ReecMa00,Marcel Reece
2013,ReidEr00,Eric Reid
2013,ReviDa99,Darrelle Revis
2013,RivePh00,Philip Rivers
2013,RollAn20,Antrel Rolle
2013,SherRi00,Richard Sherman
2013,SlatMa00,Matthew Slater
2013,SmitAl03,Alex Smith
2013,SmitJu20,Justin Smith
2013,SmitTy00,Tyron Smith
2013,StalJo20,Joe Staley
2013,SuggTe99,Terrell Suggs
2013,SuhxNd99,Ndamukong Suh
2013,TaliAq99,Aqib Talib
2013,ThomDe03,Demaryius Thomas
2013,ThomEa99,Earl Thomas
2013,ThomJo28,Joe Thomas
2013,ThomJu00,Julius Thomas
2013,TolbMi00,Mike Tolbert
2013,TuckJu00,Justin Tucker
2013,UngeMa20,Max Unger
2013,VasqLo20,Louis Vasquez
2013,VernAl99,Alterraun Verner
2013,WakeCa00,Cameron Wake
2013,WeddEr99,Eric Weddle
2013,WillKy20,Kyle Williams
2013,WillMa22,Mario Williams
2013,WillPa98,Patrick Willis
2013,WillTr21,Trent Williams
2013,WilsRu00,Russell Wilson
2013,WittJa00,Jason Witten
2013,YandMa20,Marshal Yanda
2014,AdamMi21,Mike Adams
2014,AtkiGe99,Geno Atkins
2014,BarwCo99,Connor Barwin
2014,BeckOd00,Odell Beckham Jr.
2014,BellLe00,Le'Veon Bell
2014,BennMa00,Martellus Bennett
2014,BethAn20,Antoine Bethea
2014,BethJu00,Justin Bethel
2014,BradTo00,Tom Brady
2014,BreeDr00,Drew Brees
2014,BrowAn04,Antonio Brown
2014,BrowDu20,Duane Brown
2014,BryaDe01,Dez Bryant
2014,CampCa99,Calais Campbell
2014,ChanKa99,Kam Chancellor
2014,CharJa00,Jamaal Charles
2014,CladRy20,Ryan Clady
2014,CobbRa00,Randall Cobb
2014,CromAn20,Antonio Cromartie
2014,DaltAn00,Andy Dalton
2014,DareMa00,Marcell Dareus
2014,DaviVo99,Vontae Davis
2014,DonaAa00,Aaron Donald
2014,DoreJo20,Jon Dorenbos
2014,DumeEl20,Elvis Dumervil
2014,EvanJa21,Jahri Evans
2014,ForsJu00,Justin Forsett
2014,FostAr00,Arian Foster
2014,FredTr00,Travis Frederick
2014,GipsTa00,Tashaun Gipson
2014,GostSt20,Stephen Gostkowski
2014,GrahJi00,Jimmy Graham
2014,GrimBr20,Brent Grimes
2014,GronRo00,Rob Gronkowski
2014,HadeJo99,Joe Haden
2014,HaliTa20,Tamba Hali
2014,HarrCh01,Chris Harris Jr.
2014,HestDe99,Devin Hester
2014,HousJu00,Justin Houston
2014,HubeKe20,Kevin Huber
2014,IngrMa01,Mark Ingram
2014,IupaMi20,Mike Iupati
2014,JackDQ20,D'Qwell Jackson
2014,JohnCa00,Calvin Johnson
2014,JoneJu02,Julio Jones
2014,KelcJa00,Jason Kelce
2014,KuecLu00,Luke Kuechly
2014,KuhnJo00,John Kuhn
2014,LongKy00,Kyle Long
2014,LuckAn00,Andrew Luck
2014,LyncMa00,Marshawn Lynch
2014,MangNi20,Nick Mangold
2014,MannPe00,Peyton Manning
2014,MartZa00,Zack Martin
2014,MathEv20,Evan Mathis
2014,MattCl99,Clay Matthews
2014,McAfPa44,Pat McAfee
2014,McCoGe99,Gerald McCoy
2014,McCoLe01,LeSean McCoy
2014,MillVo00,Von Miller
2014,MorrAl00,Alfred Morris
2014,MurrDe00,DeMarco Murray
2014,NelsJo00,Jordy Nelson
2014,OlseGr00,Greg Olsen
2014,ParkCo03,Cody Parkey
2014,PeteJa21,Jason Peters
2014,PetePa00,Patrick Peterson
2014,PoexDo00,Dontari Poe
2014,PounMa20,Maurkice Pouncey
2014,PounMi00,Mike Pouncey
2014,QuinGl99,Glover Quin
2014,QuinRo00,Robert Quinn
2014,ReecMa00,Marcel Reece
2014,ReviDa99,Darrelle Revis
2014,RichSh00,Sheldon Richardson
2014,RodgAa00,Aaron Rodgers
